Allowed UOM is {0},সমস্ত দৃশ্যমান চালান সম্পূর্ণরূপে নিষ্পত্তি করা হয়.
Always fetch items from server (ignore local cache),সমস্ত গুদাম
Amount,অনুমোদিত UOM হল {0}
Amount already received,সার্ভার থেকে সর্বদা আইটেম আনুন (স্থানীয় ক্যাশে উপেক্ষা করুন)
Amount exceeds profile cash movement max amount.,পরিমাণ
Amount must be greater than zero.,ইতিমধ্যে প্রাপ্ত পরিমাণ
Amount received from customer,পরিমাণ প্রোফাইল নগদ চলাচলের সর্বোচ্চ পরিমাণ ছাড়িয়ে গেছে।
App information,পরিমাণ অবশ্যই শূন্যের বেশি হতে হবে।
Appearance and user-level preferences for the current session.,গ্রাহকের কাছ থেকে প্রাপ্ত পরিমাণ
Applied,অ্যাপ তথ্য
Apply,বর্তমান সেশনের জন্য চেহারা এবং ব্যবহারকারী-স্তরের পছন্দ।
Apply Gift Card,প্রয়োগ করা হয়েছে
Apply Offer,আবেদন করুন
Apply On,গিফট কার্ড প্রয়োগ করুন
Apply only the amount you want to redeem on this invoice. The remaining balance stays on the card.,অফার প্রয়োগ করুন
Apply Redemption,আবেদন করুন
Applying,এই চালানে আপনি যে পরিমাণ রিডিম করতে চান শুধুমাত্র সেটিই প্রয়োগ করুন।
Apps,অবশিষ্ট ব্যালেন্স কার্ডে থাকে।
Are you sure you want to close? All entered data will be lost.,রিডেম্পশন প্রয়োগ করুন
Attributes (Size/Color),আবেদন করা হচ্ছে
Auto Allocate Payment Amount,অ্যাপস
Auto Reconcile,আপনি কি নিশ্চিত আপনি বন্ধ করতে চান?
Auto reconciliation completed after payment submit.,সমস্ত প্রবেশ করা ডেটা হারিয়ে যাবে।
Auto reconciliation completed. Allocated: {0}{1}. Remaining outstanding: {0}{2}.,বৈশিষ্ট্য (আকার/রঙ)
Available Actions,স্বয়ংক্রিয় অর্থ বরাদ্দের পরিমাণ
Available QTY,স্বয়ংক্রিয় মিলন
Available:,পেমেন্ট জমা দেওয়ার পরে স্বয়ংক্রিয় পুনর্মিলন সম্পন্ন।
Average Basket,স্বয়ংক্রিয় পুনর্মিলন সম্পন্ন হয়েছে।
Average Bill,বরাদ্দ করা হয়েছে: {0}{1}।
Average Ticket,বাকি আছে: {0}{2}।
Avg Bill,উপলব্ধ কর্ম
Avg Invoice,উপলব্ধ QTY
Avg Invoice Profit,উপলব্ধ:
Avg Invoice Value,গড় ঝুড়ি
Avg Purchase Frequency,গড় বিল
Awesome,গড় টিকিট
Awesome Dashboard,গড় বিল
Awesome Dashboard is disabled for the selected POS Profile.,গড় চালান
Awesome Dashboard is unavailable for the selected scope.,গড় চালান লাভ
Awesome Dashboard is visible only to POS supervisors.,গড় চালান মান
Back,গড় ক্রয় ফ্রিকোয়েন্সি
Back Office Cash Account,অসাধারন
Back Office Cash Account (Optional Override),অসাধারণ ড্যাশবোর্ড
Back office cash account is required.,নির্বাচিত POS প্রোফাইলের জন্য দুর্দান্ত ড্যাশবোর্ড অক্ষম করা হয়েছে৷
Back to {0},নির্বাচিত সুযোগের জন্য দুর্দান্ত ড্যাশবোর্ড অনুপলব্ধ৷
Background processing did not finish in time.,অসাধারণ ড্যাশবোর্ড শুধুমাত্র POS সুপারভাইজারদের কাছে দৃশ্যমান।
Background processing failed for Invoice {0}: {1},ব্যাক
Background Submission Failed,ব্যাক অফিস ক্যাশ অ্যাকাউন্ট
Background sync interval (seconds),ব্যাক অফিস ক্যাশ অ্যাকাউন্ট (ঐচ্ছিক ওভাররাইড)
Balance,ব্যাক অফিস নগদ অ্যাকাউন্ট প্রয়োজন.
Balance will be updated when connection is restored,{0} এ ফিরে যান
Balances still pending,ব্যাকগ্রাউন্ড প্রসেসিং সময়মতো শেষ হয়নি।
Barcode,চালান {0} এর জন্য পটভূমি প্রক্রিয়াকরণ ব্যর্থ হয়েছে: {1}
Barcode / QR Ready,পটভূমি জমা দিতে ব্যর্থ হয়েছে
Barcode Label Printing,ব্যাকগ্রাউন্ড সিঙ্ক ব্যবধান (সেকেন্ড)
Base Paid:,ভারসাম্য
Base Recv:,সংযোগ পুনরুদ্ধার করা হলে ব্যালেন্স আপডেট করা হবে
Base:,ভারসাম্য এখনও বাকি আছে
Basic Information,বারকোড
Batch,বারকোড/কিউআর রেডি
Batch Information,বারকোড লেবেল প্রিন্টিং
Before any return workflow,বেস পেইড:
Before returns,বেস Recv:
Best Day,ভিত্তি:
Best Seller,মৌলিক তথ্য
Book expense or deposit from active shift.,ব্যাচ
Branch / Location-wise Report,ব্যাচ তথ্য
Brand-wise,কোন রিটার্ন ওয়ার্কফ্লো আগে
Breakdown,ফেরার আগে
Browse,শ্রেষ্ঠ দিন
Build Time:,বেস্ট সেলার
Built with Frappe,সক্রিয় শিফট থেকে খরচ বা জমা বুক করুন।
Bundle,শাখা / অবস্থান ভিত্তিক প্রতিবেদন
Buying Price,ব্র্যান্ড অনুযায়ী
Cache cleared successfully,ভাঙ্গন
Cache Usage,ব্রাউজ করুন
cache used,নির্মাণের সময়:
Calculating...,Frappe সঙ্গে নির্মিত
Camera Access Required,বান্ডিল
Camera access was aborted. Please try again.,ক্রয় মূল্য
Camera constraints not supported by your device. Trying fallback settings...,ক্যাশে সফলভাবে সাফ করা হয়েছে৷
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,ক্যাশে ব্যবহার
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,ক্যাশে ব্যবহৃত
Camera scanner is locked until the current error is acknowledged,গণনা করা হচ্ছে...
Camera started but the video stream did not load in time. Please try again.,ক্যামেরা অ্যাক্সেস প্রয়োজন
Cancel,ক্যামেরা অ্যাক্সেস বাতিল করা হয়েছে।
Cancel cash movement {0}?,আবার চেষ্টা করুন.
Cancel Payment,ক্যামেরার সীমাবদ্ধতা আপনার ডিভাইস দ্বারা সমর্থিত নয়।
Cancel Sale,ফলব্যাক সেটিংস চেষ্টা করা হচ্ছে...
Cancel Sale ?,ক্যামেরা ব্যস্ত বা অন্য অ্যাপ/ট্যাব দ্বারা অবরুদ্ধ।
Cancelled,অন্যান্য ক্যামেরা অ্যাপ বন্ধ করে আবার চেষ্টা করুন।
Cannot add an item with zero or negative quantity.,ক্যামেরার অনুমতি অস্বীকার করা হয়েছে৷
Cannot clear cache while offline,আপনার ব্রাউজার সেটিংসে ক্যামেরা অ্যাক্সেসের অনুমতি দিন এবং পৃষ্ঠাটি রিফ্রেশ করুন।
Cannot redeem customer credit more than invoice total,বর্তমান ত্রুটি স্বীকার না হওয়া পর্যন্ত ক্যামেরা স্ক্যানার লক করা আছে
Cannot redeem gift cards more than invoice total,ক্যামেরা শুরু হলেও ভিডিও স্ট্রিম সময়মতো লোড হয়নি।
Cannot Save Offline Invoice:,আবার চেষ্টা করুন.
Cannot Save Offline Payment:,বাতিল করুন
Card,ক্যাশ মুভমেন্ট {0} বাতিল করবেন?
Card / Online,পেমেন্ট বাতিল করুন
Card health after the last live lookup,বিক্রয় বাতিল করুন
Cards,বিক্রয় বাতিল করবেন?
Cart,বাতিল
Cash,শূন্য বা ঋণাত্মক পরিমাণ সহ একটি আইটেম যোগ করা যাবে না।
Cash back to customers,অফলাইনে থাকা অবস্থায় ক্যাশে সাফ করা যাবে না
Cash Collections,চালান মোটের চেয়ে বেশি গ্রাহকের ক্রেডিট রিডিম করা যাবে না
Cash Deposit is disabled for this POS Profile.,ইনভয়েসের মোটের চেয়ে বেশি উপহার কার্ড রিডিম করা যাবে না
Cash Drawer Snapshot,অফলাইন চালান সংরক্ষণ করা যাবে না:
Cash In Hand,অফলাইন পেমেন্ট সংরক্ষণ করা যাবে না:
Cash Movement,কার্ড
Cash movement cancelled,কার্ড / অনলাইন
Cash movement deduction applied,শেষ লাইভ লুকআপের পরে কার্ডের স্বাস্থ্য
Cash movement deleted,কার্ড
Cash movement is disabled for this POS Profile.,কার্ট
Cash Movement is disabled in current POS Profile.,নগদ
Cash movement saved offline,গ্রাহকদের নগদ ফেরত
Cash movement submitted,নগদ সংগ্রহ
Cash Movements,এই POS প্রোফাইলের জন্য ক্যাশ ডিপোজিট অক্ষম করা হয়েছে।
Cash payment cannot be less than invoice total when partial payment is not allowed,ক্যাশ ড্রয়ার স্ন্যাপশট
Cash returned after payment,হাতে নগদ
Cashier,নগদ আন্দোলন
Cashier Access,নগদ চলাচল বাতিল করা হয়েছে
Cashier identity and appearance preferences.,নগদ মুভমেন্ট ডিডাকশন প্রযোজ্য
Cashier PIN,নগদ আন্দোলন মুছে ফেলা হয়েছে
Cashier PIN saved successfully.,এই POS প্রোফাইলের জন্য নগদ চলাচল অক্ষম করা হয়েছে৷
Cashiers,বর্তমান POS প্রোফাইলে নগদ চলাচল অক্ষম করা হয়েছে।
Cashier-wise,নগদ আন্দোলন অফলাইনে সংরক্ষিত
Categories,নগদ আন্দোলন জমা
Category,নগদ আন্দোলন
Category / Brand / Variant Report,আংশিক অর্থ প্রদানের অনুমতি না থাকলে নগদ অর্থপ্রদান চালানের মোটের চেয়ে কম হতে পারে না
Category-wise,অর্থ প্রদানের পরে নগদ ফেরত
Category-wise Margin,ক্যাশিয়ার
Certificate,ক্যাশিয়ার অ্যাক্সেস
Certificate is missing or not trusted. QZ may show confirmation dialogs.,ক্যাশিয়ার পরিচয় এবং চেহারা পছন্দ.
Certificate is trusted. Silent QZ printing is active.,ক্যাশিয়ার পিন
Change,ক্যাশিয়ার পিন সফলভাবে সংরক্ষণ করা হয়েছে৷
Change allocation repaired,ক্যাশিয়ার
Change interface language,ক্যাশিয়ার-ওয়াইজ
Change Language,ক্যাটাগরি
Change Price,শ্রেণী
Change Return,বিভাগ/ব্র্যান্ড/ভেরিয়েন্ট রিপোর্ট
Change Returned,শ্রেণী অনুসারে
Change terminal cashier,বিভাগ অনুযায়ী মার্জিন
Charge Heads,সার্টিফিকেট
Charges,শংসাপত্র অনুপস্থিত বা বিশ্বস্ত নয়।
Charges not found,QZ নিশ্চিতকরণ ডায়ালগ দেখাতে পারে।
Check Balance,সার্টিফিকেট বিশ্বস্ত।
Check balance for any card. Supervisors can issue and top up cards here.,নীরব QZ মুদ্রণ সক্রিয় আছে.
Check balance only,পরিবর্তন
Check for new commits,বরাদ্দ পরিবর্তন মেরামত
Check for Updates,ইন্টারফেসের ভাষা পরিবর্তন করুন
Check live balance before applying redemption,ভাষা পরিবর্তন করুন
Check live balance before redemption,মূল্য পরিবর্তন করুন
Checking...,রিটার্ন পরিবর্তন করুন
Cheque/Reference Date,পরিবর্তন ফেরত
Cheque/Reference No,টার্মিনাল ক্যাশিয়ার পরিবর্তন করুন
Choose the cashier currently operating this terminal.,চার্জ হেডস
Choose your preferred language for the POS interface,চার্জ
City,চার্জ পাওয়া যায়নি
Clear,ব্যালেন্স চেক করুন
Clear All,যেকোনো কার্ডের জন্য ব্যালেন্স চেক করুন।
Clear all barcode items,সুপারভাইজাররা এখানে কার্ড ইস্যু এবং টপ আপ করতে পারেন।
Clear all purchase order items,শুধুমাত্র ব্যালেন্স চেক করুন
Clear Cache,নতুন প্রতিশ্রুতি জন্য পরীক্ষা করুন
Clear Search,আপডেটের জন্য চেক করুন
Clearing local cache...,রিডেমশন আবেদন করার আগে লাইভ ব্যালেন্স চেক করুন
Click to refresh,রিডেম্পশনের আগে লাইভ ব্যালেন্স চেক করুন
Client CPU Lag:,পরীক্ষা করা হচ্ছে...
Client Memory Usage:,চেক/রেফারেন্স তারিখ
Client Metrics,চেক/রেফারেন্স নম্বর
Close,বর্তমানে এই টার্মিনাল পরিচালনাকারী ক্যাশিয়ার চয়ন করুন৷
Close about dialog,POS ইন্টারফেসের জন্য আপনার পছন্দের ভাষা বেছে নিন
Close cashier switcher,শহর
Close closing shift dialog,পরিষ্কার
Close column selector,সমস্ত সাফ করুন
Close Dialog,সমস্ত বারকোড আইটেম সাফ করুন
Close drafts dialog,সমস্ত ক্রয় অর্ডার আইটেম সাফ করুন
Close invoice details dialog,ক্যাশে সাফ করুন
Close invoice management,সাফ অনুসন্ধান
Close offline invoices dialog,স্থানীয় ক্যাশে সাফ করা হচ্ছে...
Close packing list dialog,রিফ্রেশ করতে ক্লিক করুন
Close returns dialog,ক্লায়েন্ট CPU ল্যাগ:
Close sales orders dialog,ক্লায়েন্ট মেমরি ব্যবহার:
Close Scanner,ক্লায়েন্ট মেট্রিক্স
Close scanner dialog,বন্ধ
Close Settings,ডায়ালগ সম্পর্কে বন্ধ
Close Shift,ক্যাশিয়ার সুইচার বন্ধ করুন
Closing Amount,ক্লোজিং শিফট ডায়ালগ বন্ধ করুন
Closing POS Shift,কলাম নির্বাচক বন্ধ করুন
Closing Snapshot Available,ডায়ালগ বন্ধ করুন
Code,খসড়া ডায়ালগ বন্ধ করুন
Code scanned successfully,চালানের বিবরণ ডায়ালগ বন্ধ করুন
COGS,চালান ব্যবস্থাপনা বন্ধ করুন
Collapse item details,অফলাইন ইনভয়েস ডায়ালগ বন্ধ করুন
Collected,প্যাকিং তালিকা ডায়ালগ বন্ধ করুন
Cols,রিটার্ন ডায়ালগ বন্ধ করুন
Columns,বিক্রয় আদেশ ডায়ালগ বন্ধ করুন
commits,স্ক্যানার বন্ধ করুন
Completed and active sales in this range,স্ক্যানার ডায়ালগ বন্ধ করুন
Completed returns will appear here.,সেটিংস বন্ধ করুন
Confirm,Shift বন্ধ করুন
Confirm Close,সমাপনী পরিমাণ
Confirm Mobile Number,POS শিফট বন্ধ করা হচ্ছে
Confirm PIN,ক্লোজিং স্ন্যাপশট উপলব্ধ
Connect,কোড
Connect printer and manage certificate,কোড সফলভাবে স্ক্যান করা হয়েছে
Connecting to QZ Tray...,COGS
Connection problem while submitting invoice,আইটেমের বিবরণ সঙ্কুচিত করুন
Connections:,সংগৃহীত
Connectivity and cached prerequisite status were rechecked.,কলস
Continue Editing,কলাম
Could not fetch latest balance from server,কমিট
Count,এই পরিসরে সম্পূর্ণ এবং সক্রিয় বিক্রয়
Country,সম্পূর্ণ রিটার্ন এখানে প্রদর্শিত হবে.
Coupon,নিশ্চিত করুন
Coupons,বন্ধ নিশ্চিত করুন
Cover,মোবাইল নম্বর নিশ্চিত করুন
CPU Cores:,পিন নিশ্চিত করুন
Create,সংযোগ করুন
Create and load a new prepaid card,প্রিন্টার সংযোগ করুন এবং শংসাপত্র পরিচালনা করুন
Create and preload a new gift card,QZ ট্রেতে সংযোগ করা হচ্ছে...
Create Bill,চালান জমা দেওয়ার সময় সংযোগ সমস্যা
Create Customer,সংযোগ:
Create New Item,কানেক্টিভিটি এবং ক্যাশে করা পূর্বশর্ত স্থিতি পুনরায় পরীক্ষা করা হয়েছে।
Create or change your PIN,সম্পাদনা চালিয়ে যান
Create PIN,সার্ভার থেকে সর্বশেষ ব্যালেন্স আনা যায়নি
Create POS Opening Shift,গণনা
Create Purchase Order,দেশ
Create Return,কুপন
Create return from invoice,কুপন
Create Supplier,আবরণ
Credit and Output,CPU কোর:
Credit Note,তৈরি করুন
Credit Outstanding,একটি নতুন প্রিপেইড কার্ড তৈরি করুন এবং লোড করুন
Credit sales remaining to be collected,একটি নতুন উপহার কার্ড তৈরি করুন এবং প্রিলোড করুন
Critical,বিল তৈরি করুন
Currency,গ্রাহক তৈরি করুন
Current,নতুন আইটেম তৈরি করুন
Current Event Loop Lag:,আপনার পিন তৈরি করুন বা পরিবর্তন করুন
Current Month,পিন তৈরি করুন
Current PIN,POS ওপেনিং শিফট তৈরি করুন
Current Profile,ক্রয় অর্ডার তৈরি করুন
Current redeemable value on the gift card,রিটার্ন তৈরি করুন
Current User,চালান থেকে রিটার্ন তৈরি করুন
Custom,সরবরাহকারী তৈরি করুন
Custom Due Days,ক্রেডিট এবং আউটপুট
Custom items per page,ক্রেডিট নোট
Customer,ক্রেডিট অসামান্য
Customer already selected,ক্রেডিট বিক্রয় সংগ্রহ করা বাকি
Customer Balance,সমালোচনামূলক
Customer balance unavailable offline,মুদ্রা
Customer created successfully.,কারেন্ট
Customer creation failed.,বর্তমান ইভেন্ট লুপ ল্যাগ:
Customer Details,বর্তমান মাস
Customer display channel is missing,বর্তমান পিন
Customer display was blocked. Please allow pop-ups for this site.,বর্তমান প্রোফাইল
Customer group is required,উপহার কার্ডে বর্তমান রিডিমযোগ্য মান
Customer is required to add payment,বর্তমান ব্যবহারকারী
Customer Name is required,কাস্টম
Customer not selected,কাস্টম ডিউ দিন
Customer Report,পৃষ্ঠা প্রতি কাস্টম আইটেম
Customer saved offline,গ্রাহক
Customer Screen,গ্রাহক ইতিমধ্যে নির্বাচিত
Customer territory is required,গ্রাহক ব্যালেন্স
Customer updated successfully.,গ্রাহক ব্যালেন্স অফলাইনে অনুপলব্ধ
Customer-facing tools and printer setup.,গ্রাহক সফলভাবে তৈরি.
Customers,গ্রাহক সৃষ্টি ব্যর্থ হয়েছে.
Customers not found,গ্রাহকের বিবরণ
Daily cashier actions without scrolling.,গ্রাহক প্রদর্শন চ্যানেল অনুপস্থিত
Daily Sales,গ্রাহক প্রদর্শন ব্লক করা হয়েছে.
Daily Sales Summary,এই সাইটের জন্য পপ আপ অনুমতি দিন.
Dark Mode,গ্রাহক গ্রুপ প্রয়োজন
Data loaded in form. Review and submit.,গ্রাহককে অর্থপ্রদান যোগ করতে হবে
Database Health,গ্রাহকের নাম প্রয়োজন
Database health affects overall system speed and reliability.,গ্রাহক নির্বাচিত হয়নি
Database Info,গ্রাহক রিপোর্ট
Date,গ্রাহক অফলাইনে সংরক্ষিত
Day Δ,গ্রাহক স্ক্রীন
days,গ্রাহক অঞ্চল প্রয়োজন
Day-wise (MTD),গ্রাহক সফলভাবে আপডেট করা হয়েছে।
Day-wise Movement,গ্রাহক-মুখী সরঞ্জাম এবং প্রিন্টার সেটআপ।
Dead Stock,গ্রাহকদের
Dead Stock Items,খদ্দের পাওয়া যায়নি
Decrease quantity,স্ক্রলিং ছাড়াই দৈনিক ক্যাশিয়ার কর্ম।
Default,দৈনিক বিক্রয়
Default:,দৈনিক বিক্রয় সারাংশ
Delete,ডার্ক মোড
Delete cancelled cash movement {0}?,ফর্মে ডেটা লোড করা হয়েছে।
Delete Draft,পর্যালোচনা এবং জমা দিন.
Delete draft invoice,ডাটাবেস স্বাস্থ্য
Delete draft invoice {0}?,ডাটাবেস স্বাস্থ্য সামগ্রিক সিস্টেমের গতি এবং নির্ভরযোগ্যতা প্রভাবিত করে।
Delete Invoice,ডাটাবেস তথ্য
Delete offline invoice,তারিখ
Delivered,দিন Δ
Delivery Charges,দিন
Delivery Information,দিন অনুযায়ী (MTD)
Delivery Note {0} created,দিনভিত্তিক আন্দোলন
Delivery note created,ডেড স্টক
Deployed Bundle:,মৃত স্টক আইটেম
Deposit,পরিমাণ হ্রাস করুন
Description,ডিফল্ট
Detailed Supplier Breakdown,ডিফল্ট:
Detecting formats:,মুছে দিন
Device Memory:,বাতিল করা নগদ মুভমেন্ট {0} মুছবেন?
Difference,খসড়া মুছুন
Difference (In Company Currency),খসড়া চালান মুছুন
Disable offline mode first to recheck live connectivity.,খসড়া চালান {0} মুছবেন?
Disconnect,চালান মুছুন
discount,অফলাইন চালান মুছুন
Discount %,বিতরণ করা হয়েছে
Discount / Void / Return Report,ডেলিভারি চার্জ
Discount Amount,ডেলিভারি তথ্য
Discount limited by POS Profile,ডেলিভারি নোট {0} তৈরি করা হয়েছে
Discounted Invoices,ডেলিভারি নোট তৈরি করা হয়েছে
Discounts,স্থাপন করা বান্ডিল:
Dismiss,জমা
Download Certificate,বর্ণনা
Draft,বিশদ সরবরাহকারী ব্রেকডাউন
Draft invoice deleted,বিন্যাস সনাক্তকরণ:
Draft source,ডিভাইস মেমরি:
Drafts,পার্থক্য
Due {0},পার্থক্য (কোম্পানির মুদ্রায়)
Due Date,লাইভ সংযোগ পুনরায় পরীক্ষা করতে প্রথমে অফলাইন মোড অক্ষম করুন।
Duplicate,সংযোগ বিচ্ছিন্ন করুন
Edit customer,ডিসকাউন্ট
Edit discount amount,ছাড় %
Edit discount percentage,ছাড়/অকার্যকর/রিটার্ন রিপোর্ট
Edit Gift Application,ছাড়ের পরিমাণ
Edit item name,ডিসকাউন্ট POS প্রোফাইল দ্বারা সীমিত
Edit quantity,ছাড়কৃত চালান
Edit rate,ছাড়
Edit unit of measure,খারিজ
Edited,সার্টিফিকেট ডাউনলোড করুন
Employee,খসড়া
Enable background sync,খসড়া চালান মুছে ফেলা হয়েছে
Enable Customer Display in POS Profile first.,খসড়া উৎস
End current session,খসড়া
Enter a PIN.,বকেয়া {0}
Enter a valid grams value,শেষ তারিখ
Enter new price list rate,ডুপ্লিকেট
Enter Quantity,গ্রাহক সম্পাদনা করুন
Enter the cashier PIN to continue.,ডিসকাউন্ট পরিমাণ সম্পাদনা করুন
Enter the current PIN first.,ডিসকাউন্ট শতাংশ সম্পাদনা করুন
"Enter the current PIN, then choose a new one.",উপহারের আবেদন সম্পাদনা করুন
Enter valid grams for scale barcode,আইটেমের নাম সম্পাদনা করুন
Entries,পরিমাণ সম্পাদনা করুন
Error accessing camera:,হার সম্পাদনা করুন
Error calculating prices,পরিমাপের একক সম্পাদনা করুন
Error fetching customer balance,সম্পাদিত
Error in change calculations!,কর্মচারী
Error Loading Data,ব্যাকগ্রাউন্ড সিঙ্ক সক্ষম করুন
Error loading invoice details,প্রথমে POS প্রোফাইলে গ্রাহক প্রদর্শন সক্ষম করুন।
Error processing invoice,বর্তমান অধিবেশন শেষ করুন
Error processing payment,একটি পিন লিখুন।
Error searching invoices,একটি বৈধ গ্রাম মান লিখুন
Error submitting invoice:,নতুন মূল্য তালিকা হার লিখুন
Error submitting invoice: {0},পরিমাণ লিখুন
Error submitting invoice: No response from server,চালিয়ে যেতে ক্যাশিয়ার পিন লিখুন।
Error updating currency,প্রথমে বর্তমান পিন লিখুন।
Error updating item details,"বর্তমান পিন লিখুন, তারপর একটি নতুন চয়ন করুন৷"
Est. Purchase,স্কেল বারকোডের জন্য বৈধ গ্রাম লিখুন
Est. Value,এন্ট্রি
Event-loop lag measures how busy your browser is. Lower is better.,ক্যামেরা অ্যাক্সেস করতে ত্রুটি:
Every,মূল্য গণনা ত্রুটি
Exchange Rate,গ্রাহকের ভারসাম্য আনতে ত্রুটি৷
Expand item details,পরিবর্তনের গণনায় ত্রুটি!
Expected Amount (In Company Currency),ডেটা লোড করার সময় ত্রুটি৷
Expected Cash,চালানের বিবরণ লোড করার সময় ত্রুটি৷
Expected cash on hand grouped by currency,চালান প্রক্রিয়াকরণে ত্রুটি৷
Expected vs Actual,পেমেন্ট প্রক্রিয়াকরণে ত্রুটি
Expense,চালান অনুসন্ধানে ত্রুটি৷
Expense Account (Optional Override),চালান জমা দিতে ত্রুটি:
Expense account is required.,চালান জমা দেওয়ার সময় ত্রুটি: {0}
Expenses and deposits posted during this shift,চালান জমা দেওয়ার সময় ত্রুটি: সার্ভার থেকে কোনো প্রতিক্রিয়া নেই৷
Expired,মুদ্রা আপডেট করার সময় ত্রুটি
Failed to auto reconcile payments.,আইটেমের বিশদ বিবরণ আপডেট করার সময় ত্রুটি৷
Failed to cancel cash movement,অনুমান।
Failed to clear cache,ক্রয়
Failed to create item,অনুমান।
Failed to create supplier,মান
Failed to delete cash movement,ইভেন্ট-লুপ ল্যাগ আপনার ব্রাউজার কতটা ব্যস্ত তা পরিমাপ করে।
Failed to generate scale barcode. Using item barcode only.,নিম্নতর ভাল।
Failed to load cash movement context.,প্রতিটি
Failed to load dashboard data.,বিনিময় হার
Failed to reload invoice from server,আইটেমের বিবরণ প্রসারিত করুন
Failed to submit cash movement,প্রত্যাশিত পরিমাণ (কোম্পানির মুদ্রায়)
Failed to sync offline cash movements,প্রত্যাশিত নগদ
Fast cashier actions for active shifts.,মুদ্রা দ্বারা গোষ্ঠীবদ্ধ হাতে প্রত্যাশিত নগদ
Fast Moving Items,প্রত্যাশিত বনাম বাস্তব
Fees,ব্যয়
Fetch the latest offline prerequisite updates,খরচের হিসাব (ঐচ্ছিক ওভাররাইড)
Find a sales order quickly and load it into the current sale.,খরচ অ্যাকাউন্ট প্রয়োজন.
Fixing payment amounts for return invoice...,এই শিফটের সময় পোস্ট করা খরচ এবং আমানত
Flash Off,মেয়াদ শেষ
Flash On,অটোমেটিক পেমেন্ট মিটমাট করতে ব্যর্থ হয়েছে।
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",নগদ আন্দোলন বাতিল করতে ব্যর্থ হয়েছে
Free,ক্যাশে সাফ করতে ব্যর্থ হয়েছে৷
Free Qty,আইটেম তৈরি করতে ব্যর্থ হয়েছে
Frequency,সরবরাহকারী তৈরি করতে ব্যর্থ হয়েছে৷
from,নগদ আন্দোলন মুছে ফেলতে ব্যর্থ
From Date,স্কেল বারকোড তৈরি করতে ব্যর্থ হয়েছে৷
Fulfillment Details,শুধুমাত্র আইটেম বারকোড ব্যবহার করে.
