Auto reconciliation completed. Allocated: {0}{1}. Remaining outstanding: {0}{2}.,ཁྱད་ཆོས། (ཆེ་ཆུང་། ཁ་དོག)
Available Actions,རང་འགུལ་གྱིས་སྤྲོད་པའི་དངུལ་གྲངས།
Available QTY,རང་འགུལ་མཐུན་སྒྲིལ།
Available:,དངུལ་སྤྲོད་རྗེས་རང་འགུལ་གྱི་མཐུན་སྒྲིལ་མཇུག་སྒྲིལ་ཡོད།
Average Basket,རང་འགུལ་གྱིས་འདུམ་འགྲིག་ལེགས་འགྲུབ་བྱུང་ཡོད།
Average Bill,བགོ་འགྲེམས་བྱས་པ། {0}{1}.
Average Ticket,ལྷག་མའི་ཕུལ་བྱུང་: {0}{2}.
Avg Bill,བྱ་སྤྱོད་ཡོད་པ།
Avg Invoice,ཐོབ་པའི་གྲངས་འབོར།
Avg Invoice Profit,ཡོད་པ།
Avg Invoice Value,ཆ་སྙོམས་སྒམ།
Avg Purchase Frequency,ཆ་སྙོམས་བྱུང་འཛིན།
Awesome,ཆ་སྙོམས་འཛིན་བྱང་།
Awesome Dashboard,ཆ་སྙོམས་བྱུང་འཛིན།
Awesome Dashboard is disabled for the selected POS Profile.,ཆ་སྙོམས།
Awesome Dashboard is unavailable for the selected scope.,བྱུང་འཛིན་ཁེ་སྤོགས།
Awesome Dashboard is visible only to POS supervisors.,ཆ་སྙོམས་བྱུང་འཛིན་རིན་ཐང་།
Back,ཆ་སྙོམས་ཉོ་སྒྲུབ་ཀྱི་བསྐྱར་ཟློས།
Back Office Cash Account,ཧ་ལས་པ།
Back Office Cash Account (Optional Override),མཛུབ་སྟོན་སྒྲོམ་གཞི་ཡག་པོ་འདུག
Back office cash account is required.,འདེམས་སྒྲུག་བྱས་པའི་POSགསལ་སྡུད་ཀྱི་ཆེད་དུ་ཨེ་ཝེ་སོམ་གྱི་མཛུབ་ཁྲིད་སྒྲོམ་དེ་ལྕོགས་མིན་བཟོས་ཡོད།
Back to {0},འདེམས་སྒྲུག་བྱས་པའི་ཁྱབ་ཁོངས་ལ་འཇིགས་སུ་རུང་བའི་མཛུབ་ཁྲིད་སྒྲོམ་མེད་པ་རེད།
Background processing did not finish in time.,མཛེས་སྡུག་ལྡན་པའི་མཛུབ་ཁྲིད་སྒྲོམ་དེ་POSལྟ་རྟོག་པ་ཁོ་ནར་མཐོང་ཐུབ།
Background processing failed for Invoice {0}: {1},ཕྱིར་ལོག
Background Submission Failed,ཡིག་ཚང་རྒྱབ་དངུལ་རྩིས་ཁྲ།
Background sync interval (seconds),ཡིག་ཚང་རྒྱབ་ཀྱི་དངུལ་རྩིས་ཁྲ། (འདམ་ཀའི་བཀག་འགོག)
Balance,ཡིག་ཚང་རྒྱབ་ཀྱི་དངུལ་རྩིས་ཁྲ་དགོས།
Balance will be updated when connection is restored,{0} ལ་ལོག་དགོས།
Balances still pending,རྒྱབ་ལྗོངས་ལས་སྣོན་དུས་ཐོག་ཏུ་མཇུག་སྒྲིལ་མེད།
Barcode,བྱུང་འཛིན་ {0}: {1} ལ་རྒྱབ་ལྗོངས་ལས་སྣོན་འཐུས་ཤོར་བྱུང་ཡོད།
Barcode / QR Ready,རྒྱབ་ལྗོངས་འབུལ་ལམ་འཐུས་ཤོར་ཕྱིན་པ།
Barcode Label Printing,རྒྱབ་ལྗོངས་མཉམ་སྒྲིག་བར་མཚམས་(སྐར་ཆ)
Base Paid:,ལྷག་མ།
Base Recv:,མཐུད་ཁ་སླར་གསོ་བྱས་རྗེས་ལྷག་མ་གསར་བརྗེ་བྱ་རྒྱུ་རེད།
Base:,ལྷག་འཕྲོ་ད་དུང་བསྡད་མེད།
Basic Information,ཐིག་ཁྲམ།
Batch,ཐིག་ཁྲམ་/QRགྲ་སྒྲིག
Batch Information,ཐིག་རིས་མཚོན་རྟགས་པར་སྐྲུན།
Before any return workflow,གཞི་རྩའི་གླ་ཆ་སྤྲད་ཡོད།
Before returns,གཞི་གྲངས་བསྐྱར་བཟོ།
Best Day,གཞི་རྟེན།
Best Seller,གཞི་རྩའི་ཆ་འཕྲིན།
Book expense or deposit from active shift.,སྡེ་ཚན།
Branch / Location-wise Report,སྡེ་ཚན་གྱི་ཆ་འཕྲིན།
Brand-wise,ཕྱིར་ལོག་ལས་ཀའི་འགྲོ་ལུགས་གང་རུང་མ་བྱུང་གོང་།
Breakdown,ཕྱིར་ལོག་མ་བྱས་གོང་།
Browse,ཉིན་མོ་ཡག་ཤོས།
Build Time:,ཚོང་ཤག་ཡག་ཤོས།
Built with Frappe,ལས་ཀའི་དུས་ཚོད་ནས་དེབ་ཀྱི་འགྲོ་གྲོན་ཡང་ན་དངུལ་བུན་བཙུགས།
Bundle,ཡན་ལག/ས་གནས་སོ་སོའི་སྙན་ཞུ།
Buying Price,ཚོང་རྟགས་ཀྱི་ཐད་ནས།
Cache cleared successfully,ཆག་གྲུབ།
Cache Usage,ལྟ་བཤེར་བྱེད་པ།
cache used,བཟོ་སྐྲུན་དུས་ཚོད།
Calculating...,ཕྲེ་པེ་དང་མཉམ་དུ་བཟོས།
Camera Access Required,སྦྲེལ་མཐུད།
Camera access was aborted. Please try again.,ཉོ་སྒྲུབ་རིན་གོང་།
Camera constraints not supported by your device. Trying fallback settings...,མཛོད་ལམ་ལྷོང་ངང་གཙང་སེལ་བྱས།
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,མཛོད་བེད་སྤྱོད།
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,མཛོད་བེད་སྤྱོད་བྱས།
Camera scanner is locked until the current error is acknowledged,རྩིས་རྒྱག་པ།
Camera started but the video stream did not load in time. Please try again.,པར་ཆས་འཛུལ་སྤྱོད་དགོས་པ།
Cancel,པར་ཆས་འཛུལ་སྤྱོད་མཚམས་འཇོག་བྱས།
Cancel cash movement {0}?,ཡང་བསྐྱར་ཚོད་ལྟ་གནང་རོགས།
Cancel Payment,ཁྱེད་ཀྱི་ཡོ་ཆས་ཀྱིས་པར་ཆས་ཀྱི་ཚད་བཀག་ལ་རྒྱབ་སྐྱོར་བྱེད་ཀྱི་མེད།
Cancel Sale,ཕྱིར་ལོག་སྒྲིག་སྟངས་ཚོད་ལྟ་བྱེད་བཞིན་ཡོད།
Cancel Sale ?,པར་ཆས་བྲེལ་འཚུབ་ཆེ་བའམ་ཡང་ན་མཉེན་ཆས་གཞན་ཞིག་གིས་བཀག་ཡོད།
Cancelled,པར་ཆས་མཉེན་ཆས་གཞན་ཁ་རྒྱབ་ནས་བསྐྱར་དུ་ཚོད་ལྟ་བྱོས།
Cannot add an item with zero or negative quantity.,པར་ཆས་ཀྱི་ཆོག་མཆན་མ་སྤྲད་པ་རེད།
Cannot clear cache while offline,ཁྱེད་རང་གི་དྲ་ངོས་སྒྲིག་སྟངས་ནང་པར་ཆས་ལ་འཛུལ་ཞུགས་བྱེད་དུ་འཇུག་པ་དང་ཤོག་ངོས་གསར་པ་བསྐྲུན་རོགས།
Cannot redeem customer credit more than invoice total,མིག་སྔའི་ནོར་འཁྲུལ་ངོས་ལེན་མ་བྱས་བར་དུ་པར་ཆས་བཤེར་ཆས་བཀག་ཡོད།
Cannot redeem gift cards more than invoice total,པར་ཆས་འགོ་འཛུགས་བྱས་ཀྱང་བརྙན་འཕྲིན་རྒྱུན་ལམ་དུས་ཐོག་ཏུ་མངོན་ཐུབ་ཀྱི་མིན་འདུག
Cannot Save Offline Invoice:,ཡང་བསྐྱར་ཚོད་ལྟ་གནང་རོགས།
Cannot Save Offline Payment:,ཆ་མེད་གཏོང་བ།
Card,དངུལ་གྱི་འགུལ་སྐྱོད་{0}ཆ་མེད་གཏོང་ངམ།
Card / Online,དངུལ་སྤྲོད་ཆ་མེད་གཏོང་བ།
Card health after the last live lookup,ཕྱིར་འཚོང་ཕྱིར་འཐེན།
Cards,བཙོངས་པ་ཕྱིར་འཐེན་བྱེད་དམ།
Cart,ཕྱིར་འཐེན་བྱས།
Cash,ཀླད་ཀོར་ཡང་ན་ལོག་གྲངས་ཡོད་པའི་རྣམ་གྲངས་ཁ་སྣོན་བྱེད་མི་ཐུབ།
Cash back to customers,དྲ་རྒྱ་མེད་པའི་སྐབས་སུ་མཛོད་བསུབ་མི་ཐུབ།
Cash Collections,ཚོང་ཤག་གི་བུ་ལོན་དེ་བྱུང་འཛིན་བསྡོམས་འབོར་ལས་མང་བ་བླངས་མི་ཐུབ།
Cash Deposit is disabled for this POS Profile.,ལག་རྟགས་བྱང་བུའི་བྱུང་འཛིན་བསྡོམས་འབོར་ལས་མང་བ་བླངས་མི་ཐུབ།
Cash Drawer Snapshot,དྲ་རྒྱའི་ཕྱི་རོལ་གྱི་བྱུང་འཛིན་ཉར་ཚགས་བྱེད་མི་ཐུབ།
Cash In Hand,དྲ་རྒྱའི་ཕྱི་རོལ་གྱི་དངུལ་སྤྲོད་རྒྱུ་གསོག་འཇོག་བྱེད་མི་ཐུབ།
Cash Movement,ཤོག་བྱང་།
Cash movement cancelled,ཤོག་བྱང་། དྲ་ཐོག
Cash movement deduction applied,མཐའ་མའི་ཐད་གཏོང་ལྟ་ཞིབ་རྗེས་ཀྱི་ཤོག་བྱང་འཕྲོད་བསྟེན།
Cash movement deleted,ཤོག་བྱང་།
Cash movement is disabled for this POS Profile.,ཤིང་རྟ།
Cash Movement is disabled in current POS Profile.,དངུལ་དངུལ།
Cash movement saved offline,ཚོང་ཤག་ལ་དངུལ་ཕྱིར་སྤྲོད།
Cash movement submitted,དངུལ་བསྡུ་རུབ།
Cash Movements,POS གསལ་སྡུད་འདིའི་ཆེད་དུ་དངུལ་འཇོག་བྱེད་མི་ཐུབ།
Cash payment cannot be less than invoice total when partial payment is not allowed,དངུལ་ཁུག་སྒམ་གྱི་པར་རིས།
Cash returned after payment,ལག་ཏུ་དངུལ་ཡོད།
Cashier,དངུལ་གྱི་འགུལ་སྐྱོད།
Cashier Access,དངུལ་གྱི་སྤོ་བཤུད་མེད་པར་བཟོས་པ།
Cashier identity and appearance preferences.,དངུལ་འབབ་གཅོག་འཕྲི་ལག་བསྟར་བྱས་པ།
Cashier PIN,དངུལ་གྱི་འགུལ་སྐྱོད་བསུབ་པ།
Cashier PIN saved successfully.,POS གསལ་སྡུད་འདིའི་ཆེད་དུ་དངུལ་འབབ་འགུལ་སྐྱོད་བྱེད་མི་ཐུབ།
Cashiers,ད་ལྟའི་POSགསལ་སྡུད་ནང་དངུལ་གྱི་འགུལ་སྐྱོད་བཀག་ཡོད།
Cashier-wise,དངུལ་གྱི་འགུལ་སྐྱོད་དྲ་རྒྱའི་ཕྱི་རོལ་དུ་ཉར་ཚགས་བྱས།
Categories,དངུལ་གྱི་འགུལ་སྐྱོད་ཕུལ་ཡོད།
Category,དངུལ་གྱི་སྤོ་སྒྱུར།
Category / Brand / Variant Report,ཆ་ཤས་སྤྲོད་མི་ཆོག་པའི་སྐབས་དངུལ་སྤྲོད་རྒྱུ་དེ་བྱུང་འཛིན་བསྡོམས་འབོར་ལས་ཉུང་བ་བྱེད་མི་ཆོག
Category-wise,དངུལ་སྤྲད་རྗེས་ཕྱིར་སློག་བྱས་པ།
Category-wise Margin,དངུལ་འཛིན་པ།
Certificate,དངུལ་གཉེར་འགྲོ་ལུགས།
Certificate is missing or not trusted. QZ may show confirmation dialogs.,དངུལ་ཁང་གི་ངོ་བོ་དང་ཕྱི་ཚུལ་གྱི་དགའ་མོས།
Certificate is trusted. Silent QZ printing is active.,དངུལ་གཉེར་པ་PIN
Change,དངུལ་ཁང་གི་PINལེགས་འགྲུབ་བྱུང་ནས་ཉར་ཚགས་བྱས།
Change allocation repaired,དངུལ་འཛིན་པ།
Change interface language,དངུལ་གཉེར་མཁས་པ།
Change Language,སྡེ་ཚན།
Change Price,སྡེ་ཚན།
Change Return,དབྱེ་ཁག / ཚོང་རྟགས། / འགྱུར་ལྡོག་སྙན་ཞུ།
Change Returned,རིགས་དབྱེའི་ཆ་ནས།
Change terminal cashier,དབྱེ་ཁག་ལྟར་མཐའ་ཚད།
Charge Heads,ལག་ཁྱེར།
Charges,ལག་འཁྱེར་མེད་པའམ་ཡིད་ཆེས་མེད་པ།
Charges not found,QZ ཡིས་གཏན་འཁེལ་གྱི་ཌའི་ལོག་སྟོན་སྲིད།
Check Balance,ལག་ཁྱེར་ལ་ཡིད་ཆེས་ཡོད།
Check balance for any card. Supervisors can issue and top up cards here.,ཁུ་སིམ་མེའི་QZཔར་སྐྲུན་བྱེད་བཞིན་ཡོད།
Check balance only,འགྱུར་བ།
Check for new commits,འགྱུར་ལྡོག་བགོ་བཤའ་བཅོས་སྒྲིག་བྱས།
Check for Updates,མཐུད་ཁའི་སྐད་ཡིག་བསྒྱུར་བ།
Check live balance before applying redemption,སྐད་ཡིག་བསྒྱུར་བ།
Check live balance before redemption,རིན་གོང་བསྒྱུར་བ།
Checking...,བརྗེ་སྒྱུར་ཕྱིར་ལོག
Cheque/Reference Date,བསྒྱུར་བཅོས་ཕྱིར་ལོག་བྱས།
Cheque/Reference No,མཐའ་མཚམས་དངུལ་འཛིན་བརྗེ་དགོས།
Choose the cashier currently operating this terminal.,གློག་ཁུར་མགོ།
Choose your preferred language for the POS interface,རིན་པ།
City,གླ་ཆ་རྙེད་མ་སོང་།
Clear,དངུལ་ལྷག་བརྟག་དཔྱད།
Clear All,ཤོག་བྱང་གང་རུང་ལ་ལྷག་མ་ལྟ་ཞིབ་བྱོས།
Clear all barcode items,ལྟ་རྟོག་པ་ཚོས་འདིར་ཤོག་བྱང་སྤྲོད་ཐུབ་པ་དང་ཁ་གསབ་བྱེད་ཐུབ།
Clear all purchase order items,ལྷག་མ་ཁོ་ནར་ཞིབ་བཤེར་བྱེད་དགོས།
Clear Cache,ཁས་ལེན་གསར་བ་ཞིབ་བཤེར་བྱེད་པ།
Clear Search,གསར་བཅོས་ལ་ཞིབ་བཤེར།
Clearing local cache...,བསྐྱར་ལེན་མ་བྱེད་གོང་དངུལ་ལྷག་མ་ཞིབ་བཤེར་བྱེད་དགོས།
Click to refresh,བསྐྱར་ལེན་མ་བྱས་གོང་དངུལ་ལྷག་མ་ཞིབ་བཤེར་བྱེད་དགོས།
Client CPU Lag:,ཞིབ་བཤེར་བྱེད་བཞིན་ཡོད།
Client Memory Usage:,དངུལ་འཛིན་/གཞི་གྲངས་ཚེས་གྲངས།
Client Metrics,དངུལ་འཛིན་/གཞི་གྲངས་ཨང་།
Close,ད་ལྟ་མཐུད་ཁང་འདི་བཀོལ་སྤྱོད་བྱེད་བཞིན་པའི་དངུལ་ཁང་འདེམས།
Close about dialog,POS མཐུད་ཁའི་ཆེད་དུ་ཁྱེད་རང་འདོད་པའི་སྐད་ཡིག་འདེམས།
Close cashier switcher,གྲོང་ཁྱེར།
Close closing shift dialog,གསལ་བ།
Close column selector,ཚང་མ་གཙང་བཟོ།
Close Dialog,ཐིག་རིས་རྣམ་གྲངས་ཚང་མ་བསུབ་དགོས།
Close drafts dialog,ཉོ་སྒྲུབ་མངགས་ཐོའི་རྣམ་གྲངས་ཚང་མ་གཙང་སེལ་བྱེད་པ།
Close invoice details dialog,མཛོད་བསུབ་པ།
Close invoice management,འཚོལ་བཤེར་གསལ་བ།
Close offline invoices dialog,ས་གནས་ཀྱི་འདྲ་མཛོད་བསུབ་བཞིན་ཡོད།
Close packing list dialog,གསར་བརྗེ་བྱེད་པར་སྣུན།
Close returns dialog,མཁོ་སྤྲོད་བྱེད་མཁན་གྱི་CPU Lag:
Close sales orders dialog,མཁོ་སྤྲོད་པའི་དྲན་ཤེས་བེད་སྤྱོད།
Close Scanner,མཁོ་སྤྲོད་ཚད་གཞི།
Close scanner dialog,སྒོ་བརྒྱབ།
Close Settings,གླེང་མོལ་སྐོར་ཁ་རྒྱག་པ།
Close Shift,དངུལ་ཁང་བརྗེ་སྒྱུར་ཁ་རྒྱག་པ།
Closing Amount,སྒོ་བརྒྱབ་པའི་བརྗེ་སྒྱུར་གླེང་མོལ།
Closing POS Shift,ཀེར་ཐིག་འདེམས་བྱེད་ཁ་རྒྱབ།
Closing Snapshot Available,གླེང་མོལ་ཁ་རྒྱག་པ།
Code,ཟིན་བྲིས་གླེང་མོལ་ཁ་རྒྱག་པ།
Code scanned successfully,བྱུང་འཛིན་ཞིབ་ཕྲའི་གླེང་མོལ་ཁ་རྒྱག་པ།
COGS,བྱུང་འཛིན་དོ་དམ་ཁ་རྒྱག་པ།
Collapse item details,དྲ་རྒྱའི་ཕྱི་རོལ་གྱི་བྱུང་འཛིན་ཌའི་ལོག་ཁ་རྒྱག་པ།
Collected,ཐུམ་སྒྲིལ་ཐོ་གཞུང་གླེང་མོལ་ཁ་རྒྱག་པ།
Cols,ཕྱིར་ལོག་ཌའི་ལོག་ཁ་རྒྱབ།
Columns,ཚོང་མངགས་གླེང་མོལ་ཁ་རྒྱག་པ།
commits,བཤེར་ཆས་ཁ་རྒྱག་པ།
Completed and active sales in this range,བཤེར་ཆས་ཌའི་ལོག་ཁ་རྒྱག་པ།
Completed returns will appear here.,སྒྲིག་སྟངས་ཁ་རྒྱབ།
Confirm,བརྗེ་སྒྱུར་ཁ་རྒྱག་པ།
Confirm Close,མཇུག་བསྡུའི་དངུལ་འབོར།
Confirm Mobile Number,POS བརྗེ་སྒྱུར་ཁ་རྒྱག་པ།
Confirm PIN,མཇུག་སྒྲིལ་གྱི་པར་ལེན་ཡོད།
Connect,ཨང་རྟགས།
Connect printer and manage certificate,གསང་གྲངས་ལེགས་འགྲུབ་བྱུང་།
Connecting to QZ Tray...,COGS
Connection problem while submitting invoice,རྣམ་གྲངས་ཀྱི་ཞིབ་ཕྲ།
Connections:,བསྡུ་རུབ་བྱས།
Connectivity and cached prerequisite status were rechecked.,ཀོལ་སི།
Continue Editing,ཀ་རིལ།
Could not fetch latest balance from server,ཁས་ལེན།
Count,ཁྱབ་ཁོངས་འདིའི་ནང་ཚོང་གཉེར་མཇུག་སྒྲིལ་བ་དང་བྱེད་སྒོ་སྤེལ་བ།
Country,མཇུག་སྒྲིལ་བའི་ཕྱིར་ལོག་འདིར་མངོན་རྒྱུ་རེད།
Coupon,གཏན་འཁེལ་བྱེད་པ།
Coupons,གཏན་འཁེལ་བྱེད་པ།
Cover,ཁ་པར་ཨང་གྲངས་གཏན་འཁེལ།
CPU Cores:,PIN ངེས་གཏན་བཟོས།
Create,མཐུད་པ།
Create and load a new prepaid card,དཔར་འཕྲུལ་སྦྲེལ་མཐུད་དང་དཔང་ཡིག་དོ་དམ།
Create and preload a new gift card,QZ སྒམ་ལ་མཐུད་བཞིན་ཡོད།
Create Bill,འཛིན་ཤོག་འབུལ་སྐབས་འབྲེལ་མཐུད་དཀའ་ངལ།
Create Customer,འབྲེལ་མཐུད།
Create New Item,མཐུད་སྣེ་དང་མཛོད་དུ་བཞག་པའི་སྔོན་འགྲོའི་ཆ་རྐྱེན་གནས་ཚུལ་ཡང་བསྐྱར་ཞིབ་བཤེར་བྱས།
Create or change your PIN,མུ་མཐུད་རྩོམ་སྒྲིག་བྱེད་པ།
Create PIN,སར་བར་ནས་ལྷག་མ་གསར་ཤོས་ལེན་མ་ཐུབ།
Create POS Opening Shift,གྲངས།
Create Purchase Order,རྒྱལ་ཁབ།
Create Return,ཀོ་པོན།
Create return from invoice,ཁེ་སྤོགས།
Create Supplier,འགེབས་ཤོག
Credit and Output,སི་པི་ཡུ་ལྟེ་བ།
Credit Note,གསར་སྐྲུན།
Credit Outstanding,སྔོན་སྤྲོད་བྱང་བུ་གསར་པ་བཟོས་ནས་བླུགས།
Credit sales remaining to be collected,ལག་རྟགས་གསར་བ་གསར་བཟོ་དང་སྔོན་འཇུག་བྱེད་པ།
Critical,དངུལ་འཛིན་བཟོས།
Currency,ཚོང་ཤག་གསར་བཟོ།
Current,རྣམ་གྲངས་གསར་པ་བཟོས།
Current Event Loop Lag:,PIN བཟོ་བའམ་ཡང་ན་བསྒྱུར་བ།
Current Month,PIN བཟོས།
Current PIN,POS ཁ་ཕྱེ་བའི་བརྗེ་སྒྱུར་གསར་བཟོ།
Current Profile,ཉོ་སྒྲུབ་མངགས་ཐོ་བཟོས།
Current redeemable value on the gift card,ཕྱིར་ལོག་གསར་བཟོ།
Current User,བྱུང་འཛིན་ནས་ཕྱིར་ལོག་བཟོས།
Custom,མཁོ་སྤྲོད་པ་གསར་འཛུགས་བྱས།
Custom Due Days,ཡིད་རྟོན་དང་ཐོན་སྐྱེད།
Custom items per page,བུ་ལོན་དྲན་ཐོ།
Customer,བུ་ལོན་ལྷག་འཕྲོ།
Customer already selected,བུ་ལོན་ཕྱིར་འཚོང་ལྷག་མ་བསྡུ་ལེན་བྱ་རྒྱུ།
Customer Balance,གནད་འགག་ཅན།
Customer balance unavailable offline,དངུལ་ལོར།
Customer created successfully.,ད་ལྟའི་ཆར།
Customer creation failed.,ད་ལྟའི་བྱུང་རིམ་གྱི་བསྐྱར་ལོག་འགོར་འགྱངས།
Customer Details,ད་ལྟའི་ཟླ་བ།
Customer display channel is missing,ད་ལྟའི་PIN
Customer display was blocked. Please allow pop-ups for this site.,ད་ལྟའི་གནས་ཚུལ།
