Cannot Save Offline Invoice:,Molimo pokušajte ponovo.
Cannot Save Offline Payment:,Otkaži
Card,Otkazati kretanje gotovine {0}?
Card / Online,Otkaži plaćanje
Card health after the last live lookup,Cancel Sale
Cards,Otkazati prodaju?
Cart,Otkazano
Cash,Nije moguće dodati stavku s nultom ili negativnom količinom.
Cash back to customers,Nije moguće obrisati keš memoriju dok ste van mreže
Cash Collections,Ne može se iskoristiti kredit klijenta koji je veći od ukupnog iznosa fakture
Cash Deposit is disabled for this POS Profile.,Ne možete iskoristiti poklon kartice više od ukupnog iznosa fakture
Cash Drawer Snapshot,Nije moguće sačuvati vanmrežnu fakturu:
Cash In Hand,Nije moguće sačuvati vanmrežno plaćanje:
Cash Movement,Card
Cash movement cancelled,Kartica / Online
Cash movement deduction applied,Zdravlje kartice nakon posljednjeg pregleda uživo
Cash movement deleted,Karte
Cash movement is disabled for this POS Profile.,Cart
Cash Movement is disabled in current POS Profile.,Cash
Cash movement saved offline,Povrat novca kupcima
Cash movement submitted,Cash Collections
Cash Movements,Gotovinski depozit je onemogućen za ovaj POS profil.
Cash payment cannot be less than invoice total when partial payment is not allowed,Snimak kase
Cash returned after payment,Gotovina u ruci
Cashier,Pokret gotovine
Cashier Access,Kretanje gotovine je otkazano
Cashier identity and appearance preferences.,Primijenjen je odbitak kretanja gotovine
Cashier PIN,Kretanje gotovine je izbrisano
Cashier PIN saved successfully.,Kretanje gotovine je onemogućeno za ovaj POS profil.
Cashiers,Kretanje gotovine je onemogućeno u trenutnom POS profilu.
Cashier-wise,Kretanje gotovine sačuvano van mreže
Categories,Dostavljeno kretanje gotovine
Category,Gotovinski pokreti
Category / Brand / Variant Report,Gotovinsko plaćanje ne može biti manje od ukupnog iznosa računa kada nije dozvoljeno djelomično plaćanje
Category-wise,Gotovina vraćena nakon uplate
Category-wise Margin,Blagajnik
Certificate,Pristup blagajni
Certificate is missing or not trusted. QZ may show confirmation dialogs.,Identitet blagajnika i preferencije izgleda.
Certificate is trusted. Silent QZ printing is active.,PIN blagajne
Change,PIN blagajne je uspješno sačuvan.
Change allocation repaired,Blagajnici
Change interface language,Blagajnički
Change Language,Kategorije
Change Price,Kategorija
Change Return,Izvještaj o kategoriji / Marki / varijanti
Change Returned,Po kategorijama
Change terminal cashier,Marža po kategorijama
Charge Heads,Certifikat
Charges,Certifikat nedostaje ili mu se ne vjeruje.
Charges not found,QZ može prikazati dijaloge za potvrdu.
Check Balance,Certifikat je pouzdan.
Check balance for any card. Supervisors can issue and top up cards here.,Tiho QZ štampanje je aktivno.
Check balance only,Promjena
Check for new commits,Promjena alokacije popravljena
Check for Updates,Promijenite jezik interfejsa
Check live balance before applying redemption,Promijeni jezik
Check live balance before redemption,Promjena cijene
Checking...,Promjena Povrat
Cheque/Reference Date,Promjena vraćena
Cheque/Reference No,Promijenite blagajnika terminala
Choose the cashier currently operating this terminal.,Charge Heads
Choose your preferred language for the POS interface,Naplate
City,Naplate nisu pronađene
Clear,Provjerite stanje
Clear All,Provjerite stanje bilo koje kartice.
Clear all barcode items,Ovdje nadzornici mogu izdati i dopuniti kartice.
Clear all purchase order items,Provjerite samo stanje
Clear Cache,Provjerite ima li novih urezivanja
Clear Search,Provjerite ima li ažuriranja
Clearing local cache...,Provjerite stanje uživo prije primjene otkupa
Click to refresh,Provjerite stanje uživo prije isplate
Client CPU Lag:,Provjeravam...
Client Memory Usage:,Ček/Referentni datum
Client Metrics,Ček/Referentni br
Close,Odaberite blagajnika koji trenutno radi na ovom terminalu.
Close about dialog,Odaberite željeni jezik za POS interfejs
Close cashier switcher,Grad
Close closing shift dialog,Jasno
Close column selector,Obriši sve
Close Dialog,Obrišite sve stavke sa bar kodom
Close drafts dialog,Obrišite sve stavke narudžbenice
Close invoice details dialog,Obriši Cache
Close invoice management,Obriši pretragu
Close offline invoices dialog,Brisanje lokalne keš memorije...
Close packing list dialog,Kliknite da osvježite
Close returns dialog,CPU zaostajanje klijenta:
Close sales orders dialog,Upotreba klijentske memorije:
Close Scanner,Client Metrics
Close scanner dialog,Zatvori
Close Settings,Zatvori o dijalogu
Close Shift,Zatvorite menjač blagajne
Closing Amount,Zatvori dijalog za zatvaranje pomaka
Closing POS Shift,Zatvori selektor stupaca
Closing Snapshot Available,Zatvorite dijalog
Code,Zatvorite dijalog nacrta
Code scanned successfully,Zatvorite dijalog detalja fakture
COGS,Zatvorite upravljanje fakturama
Collapse item details,Zatvorite dijalog vanmrežnih faktura
Collected,Zatvori dijalog liste pakovanja
Cols,Zatvori dijalog vraćanja
Columns,Zatvorite dijalog prodajnih naloga
commits,Zatvorite skener
Completed and active sales in this range,Zatvorite dijalog skenera
Completed returns will appear here.,Zatvorite Postavke
Confirm,Zatvori Shift
Confirm Close,Završni iznos
Confirm Mobile Number,Zatvaranje POS Shift
Confirm PIN,Dostupan je snimak zatvaranja
Connect,Kod
Connect printer and manage certificate,Kôd je uspješno skeniran
Connecting to QZ Tray...,COGS
Connection problem while submitting invoice,Sažmi detalje stavke
Connections:,Prikupljeno
Connectivity and cached prerequisite status were rechecked.,Cols
Continue Editing,Kolone
Could not fetch latest balance from server,obavezuje
Count,Završena i aktivna prodaja u ovom asortimanu
Country,Završeni povrati će se pojaviti ovdje.
Coupon,Potvrdi
Coupons,Potvrdite Zatvori
Cover,Potvrdite broj mobilnog telefona
CPU Cores:,Potvrdite PIN
Create,Povežite se
Create and load a new prepaid card,Povežite štampač i upravljajte certifikatom
Create and preload a new gift card,Povezivanje na QZ Tray...
Create Bill,Problem sa vezom prilikom slanja fakture
Create Customer,Veze:
Create New Item,Povezivanje i status keširanih preduvjeta su ponovo provjereni.
Create or change your PIN,Nastavite sa uređivanjem
Create PIN,Nije moguće dohvatiti najnovije stanje sa servera
Create POS Opening Shift,Count
Create Purchase Order,Država
Create Return,Kupon
Create return from invoice,Kuponi
Create Supplier,Cover
Credit and Output,CPU jezgra:
Credit Note,Kreiraj
Credit Outstanding,Kreirajte i učitajte novu prepaid karticu
Credit sales remaining to be collected,Kreirajte i unaprijed učitajte novu poklon karticu
Critical,Kreirajte račun
Currency,Kreirajte kupca
Current,Kreirajte novu stavku
Current Event Loop Lag:,Kreirajte ili promijenite svoj PIN
Current Month,Kreirajte PIN
Current PIN,Kreirajte smjenu otvaranja POS-a
Current Profile,Kreirajte narudžbenicu
Current redeemable value on the gift card,Kreiraj povratak
Current User,Kreirajte povrat sa fakture
Custom,Kreirajte dobavljača
Custom Due Days,Kredit i izlaz
Custom items per page,Credit Note
Customer,Credit Outstanding
Customer already selected,Preostala prodaja kredita za naplatu
Customer Balance,Kritično
Customer balance unavailable offline,Valuta
Customer created successfully.,Current
Customer creation failed.,Trenutni kašnjenje petlje događaja:
Customer Details,Trenutni mjesec
Customer display channel is missing,Trenutni PIN
Customer display was blocked. Please allow pop-ups for this site.,Trenutni profil
Customer group is required,Trenutna isplativa vrijednost na poklon kartici
Customer is required to add payment,Trenutni korisnik
Customer Name is required,Custom
Customer not selected,Custom Due Days
Customer Report,Prilagođene stavke po stranici
Customer saved offline,Kupac
Customer Screen,Kupac je već odabran
Customer territory is required,Stanje kupaca
Customer updated successfully.,Stanje korisnika nije dostupno van mreže
Customer-facing tools and printer setup.,Klijent je uspješno kreiran.
Customers,Kreiranje korisnika nije uspjelo.
Customers not found,Customer Details
Daily cashier actions without scrolling.,Nedostaje kanal prikaza korisnika
Daily Sales,Prikaz korisnika je blokiran.
Daily Sales Summary,Dozvolite iskačuće prozore za ovu stranicu.
Dark Mode,Grupa kupaca je obavezna
Data loaded in form. Review and submit.,Kupac je dužan dodati uplatu
Database Health,Ime klijenta je obavezno
Database health affects overall system speed and reliability.,Kupac nije odabran
Database Info,Customer Report
Date,Klijent je sačuvan van mreže
Day Δ,Korisnički ekran
days,Teritorija korisnika je obavezna
Day-wise (MTD),Korisnik je uspješno ažuriran.
Day-wise Movement,Alati za klijente i podešavanje štampača.
Dead Stock,Kupci
Dead Stock Items,Kupci nisu pronađeni
Decrease quantity,Dnevne akcije blagajnika bez skrolovanja.
Default,Daily Sales
Default:,Dnevni sažetak prodaje
Delete,Dark Mode
Delete cancelled cash movement {0}?,Podaci učitani u formu.
Delete Draft,Pregledajte i pošaljite.
Delete draft invoice,Zdravlje baze podataka
Delete draft invoice {0}?,Zdravlje baze podataka utiče na ukupnu brzinu i pouzdanost sistema.
Delete Invoice,Podaci o bazi podataka
Delete offline invoice,Datum
Delivered,Dan Δ
Delivery Charges,dana
Delivery Information,dnevno (MTD)
Delivery Note {0} created,Dnevni pokret
Delivery note created,Mrtva zaliha
Deployed Bundle:,Mrtve zalihe
Deposit,Smanjite količinu
Description,Default
Detailed Supplier Breakdown,Zadano:
Detecting formats:,Izbriši
Device Memory:,Izbrisati otkazano kretanje gotovine {0}?
Difference,Izbriši nacrt
Difference (In Company Currency),Izbrisati nacrt fakture
Disable offline mode first to recheck live connectivity.,Izbrisati nacrt fakture {0}?
Disconnect,Izbriši fakturu
discount,Izbrišite vanmrežnu fakturu
Discount %,Isporučeno
Discount / Void / Return Report,Troškovi dostave
Discount Amount,Informacije o dostavi
Discount limited by POS Profile,Napomena o isporuci {0} kreirana
Discounted Invoices,Dostavnica kreirana
Discounts,Raspoređeni paket:
Dismiss,Depozit
Download Certificate,Opis
Draft,Detaljan pregled dobavljača
Draft invoice deleted,Otkrivanje formata:
Draft source,Memorija uređaja:
Drafts,Razlika
Due {0},Razlika (u valuti kompanije)
Due Date,Prvo onemogućite način rada van mreže da ponovo provjerite vezu uživo.
Duplicate,Prekini vezu
Edit customer,popust
Edit discount amount,Popust %
Edit discount percentage,Popust / Poništenje / Izvještaj o povratu
Edit Gift Application,Iznos popusta
Edit item name,Popust ograničen POS profilom
Edit quantity,Fakture s popustom
Edit rate,Popusti
Edit unit of measure,Odbaci
Edited,Preuzmite certifikat
Employee,Nacrt
Enable background sync,Nacrt fakture je izbrisan
Enable Customer Display in POS Profile first.,Izvor nacrta
End current session,Nacrti
Enter a PIN.,Rok {0}
Enter a valid grams value,Krajnji rok
Enter new price list rate,Duplikat
Enter Quantity,Uredi kupca
Enter the cashier PIN to continue.,Uredite iznos popusta
Enter the current PIN first.,Uredite postotak popusta
"Enter the current PIN, then choose a new one.",Uredite aplikaciju za poklone
Enter valid grams for scale barcode,Uredite naziv stavke
Entries,Uredite količinu
Error accessing camera:,Uredi stopu
Error calculating prices,Uredite mjernu jedinicu
Error fetching customer balance,Edited
Error in change calculations!,Zaposleni
Error Loading Data,Omogućite pozadinsku sinhronizaciju
Error loading invoice details,Prvo omogućite prikaz korisnika u POS profilu.
Error processing invoice,Završi trenutnu sesiju
Error processing payment,Unesite PIN.
Error searching invoices,Unesite važeću vrijednost u gramima
Error submitting invoice:,Unesite novi cjenovnik cijene
Error submitting invoice: {0},Unesite količinu
Error submitting invoice: No response from server,Unesite PIN blagajne da nastavite.
Error updating currency,Prvo unesite trenutni PIN.
Error updating item details,"Unesite trenutni PIN, a zatim odaberite novi."
Est. Purchase,Unesite važeće grame za bar kod vage
Est. Value,Unosi
Event-loop lag measures how busy your browser is. Lower is better.,Greška pri pristupu kameri:
Every,Greška pri izračunavanju cijena
Exchange Rate,Greška pri preuzimanju stanja korisnika
Expand item details,Greška u izračunima promjene!
Expected Amount (In Company Currency),Greška pri učitavanju podataka
Expected Cash,Greška pri učitavanju detalja fakture
Expected cash on hand grouped by currency,Greška u obradi fakture
Expected vs Actual,Greška u obradi plaćanja
Expense,Greška u pretraživanju faktura
Expense Account (Optional Override),Greška pri slanju fakture:
Expense account is required.,Greška pri slanju fakture: {0}
Expenses and deposits posted during this shift,Greška pri slanju fakture: Nema odgovora sa servera
Expired,Greška pri ažuriranju valute
Failed to auto reconcile payments.,Greška pri ažuriranju detalja stavke
Failed to cancel cash movement,Proc.
Failed to clear cache,Kupovina
Failed to create item,Proc.
Failed to create supplier,Vrijednost
Failed to delete cash movement,Kašnjenje u petlji događaja mjeri koliko je vaš pretraživač zauzet.
Failed to generate scale barcode. Using item barcode only.,Niže je bolje.
Failed to load cash movement context.,Svaki
Failed to load dashboard data.,devizni kurs
Failed to reload invoice from server,Proširite detalje stavke
Failed to submit cash movement,Očekivani iznos (u valuti kompanije)
Failed to sync offline cash movements,Očekivana gotovina
Fast cashier actions for active shifts.,Očekivana gotovina u blagajni grupirana po valuti
Fast Moving Items,Očekivano naspram stvarnog
Fees,Troškovi
Fetch the latest offline prerequisite updates,Račun troškova (opcionalno nadjačavanje)
Find a sales order quickly and load it into the current sale.,Potreban je račun troškova.
Fixing payment amounts for return invoice...,Troškovi i depoziti knjiženi tokom ove smjene
Flash Off,Istekao
Flash On,Automatsko usklađivanje plaćanja nije uspjelo.
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",Otkazivanje kretanja gotovine nije uspjelo
Free,Brisanje keša nije uspjelo
Free Qty,Kreiranje stavke nije uspjelo
Frequency,Kreiranje dobavljača nije uspjelo
from,Brisanje kretanja gotovine nije uspjelo
From Date,Nije uspjelo generiranje skale barkoda.
Fulfillment Details,Korištenje samo bar koda artikla.
Full Name,Učitavanje konteksta kretanja gotovine nije uspjelo.
Gain,Učitavanje podataka kontrolne table nije uspjelo.
Generate a fresh prepaid card and start it with an opening balance.,Ponovno učitavanje fakture sa servera nije uspjelo
Generate and install the certificate to allow fully silent printing without trust prompts.,Nije uspjelo slanje kretanja gotovine
Generate Certificate,Sinhronizacija kretanja gotovine van mreže nije uspjela
Generated scale barcode: {0},Brze akcije blagajnika za aktivne smjene.
Get Payments,Fast Moving Items
Gift Card,Naknade
Gift card amount must be greater than zero.,Preuzmite najnovija vanmrežna ažuriranja preduvjeta
Gift Card Code,Brzo pronađite prodajni nalog i učitajte ga u trenutnu prodaju.
Gift card code is required for redemption,Fiksiranje iznosa plaćanja za povratnu fakturu...
Gift card code is required.,Blic isključen
Gift card issued successfully.,Flash On
Gift card loaded successfully.,"Za stavke 'Proizvodni paket', skladište, serijski broj i broj serije će se uzeti u obzir iz tabele 'Lista pakovanja'."
Gift Card Management,"Ako su skladište i broj serije isti za sve artikle pakovanja za bilo koju stavku 'Proizvodni paket', te vrijednosti se mogu unijeti u glavnu tabelu stavki;"
Gift card payment,vrijednosti će biti kopirane u tablicu 'Packing List'.
Gift card redemption requires an online connection,Besplatno
Gift card topped up successfully.,Free Qty
Gift Cards,Frekvencija
Go Offline,od
Go Online,Od datuma
Go to Frappe Desk,Detalji ispunjenja
Grand Total,Puno ime
Gross Margin,Dobitak
Gross Profit,Generirajte novu prepaid karticu i započnite je sa početnim stanjem.
Gross Sales,Generirajte i instalirajte certifikat kako biste omogućili potpuno tiho štampanje bez upita o povjerenju.
Group not found,Generiraj certifikat
"Grouped controls for terminal, UI, and session settings.",Generirani bar kod skale: {0}
Grouped totals for each payment method and currency,Get Payments
Hide,Poklon kartica
Hide Gift Card,Iznos poklon kartice mora biti veći od nule.
Hide Non Essential Fields,Kod poklon kartice
Hide quantity decimals,Za otkup je potreban kod poklon kartice
Hide search tools,Potreban je kod poklon kartice.
Hide zero rated items,Poklon kartica uspješno izdata.
High,Poklon kartica je uspješno učitana.
History,Upravljanje poklon karticama
Hourly (Today),Plaćanje poklon karticom
How this section works,Za otkup poklon kartice potrebna je internetska veza
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.",Poklon kartica je uspješno dopunjena.
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.",Poklon kartice
Import the certificate into QZ Tray and restart QZ Tray on each POS machine.,Idi van mreže
In,Go Online
In stock: {0},Idite na Frappe Desk
Include Batch / Serial,Ukupno ukupno
Include Price,Bruto marža
Increase quantity,bruto dobit
IndexedDB,Bruto prodaja
Initial Amount,Grupa nije pronađena
Initialize your shift with opening balances,"Grupirane kontrole za postavke terminala, korisničkog sučelja i sesije."
Initializing application...,Inicijalizacija aplikacije...
"Inspect cache, sync, and prerequisite status","Pregledajte keš memoriju, sinhronizaciju i status preduvjeta"
Installed Applications,Instalirane aplikacije
Insufficient stock:\n{0},Nedovoljna zaliha:\n{0}
Invalid rate,Nevažeća stopa
Inventory Status Report,Izvještaj o stanju inventara
Invoice,Račun
Invoice {0} is Submitted,Faktura {0} je poslana
Invoice {0} processed successfully,Faktura {0} je uspješno obrađena
Invoice {0} submission failed,Slanje fakture {0} nije uspjelo
Invoice {0} was already submitted,Faktura {0} je već poslana
Invoice Adjustments,Korekcije faktura
Invoice Change,Promjena fakture
Invoice Details,Detalji računa
Invoice is still in draft after background submission.,Faktura je još uvijek u nacrtu nakon predaje u pozadini.
Invoice Items,Stavke fakture
Invoice Management,Upravljanje fakturama
Invoice Mgmt,Invoice Mgmt
Invoice saved offline,Faktura je sačuvana van mreže
Invoice submission failed,Slanje fakture nije uspjelo
Invoice Submitted,Faktura dostavljena
"Invoice value settled by loyalty points, not cash collection","Vrijednost fakture se obračunava bodovima lojalnosti, a ne naplatom gotovine"
Invoices,Računi
Invoices already past due date,Fakture već kasne sa rokom dospijeća
Invoices saved as POS Invoices,Fakture sačuvane kao POS fakture
Invoices still carrying balances,Fakture još uvijek sadrže stanje
Issue Mode,Issue Mode
Issue New Card,Izdajte novu karticu
Issue Workflow,Problem Tok rada
"Issue, top up, and check","Izdajte, dopunite i provjerite"
Item,Stavka
Item / Product Sales Report,Izvještaj o prodaji artikla/proizvoda
Item {0} added to invoice,Stavka {0} dodana na fakturu
Item '{0}' has no barcode,Stavka '{0}' nema bar kod
Item Code,Šifra artikla
Item created successfully,Stavka je uspješno kreirana
Item is out of stock,Artikl nije na zalihama
Item Name,Naziv stavke
Item not found,Stavka nije pronađena
Item order updated,Redoslijed artikala je ažuriran
Item Selector Settings,Postavke birača stavki
Items,Predmeti
Items added in POS will appear here automatically.,Stavke dodate u POS će se automatski pojaviti ovdje.
Items added to invoice,Stavke dodane na fakturu
Items per page,Stavke po stranici
Items Sold,Prodani artikli
Items/Invoice,Stavke/faktura
Item-wise Profitability,Profitabilnost po artiklima
Journal Entry,Dnevnik
json,json
Just now,Upravo sada
Keep offline prerequisites healthy and recover stale data safely.,Održavajte vanmrežne preduslove zdrave i bezbedno oporavite zastarele podatke.
Labels,Etikete
Language,Jezik
Language will be changed to,Jezik će se promijeniti u
"Language, theme, terminal tools, and session controls.","Jezik, tema, terminalski alati i kontrole sesije."
Last,Last
Last 14 Days (Paid vs Pending),Zadnjih 14 dana (Plaćeno u odnosu na čekanje)
Last 14 Days Activity,Aktivnost u posljednjih 14 dana
Last 14 Days Gross Profit,Bruto profit posljednjih 14 dana
Last 14 Days Purchases,Kupovina u posljednjih 14 dana
Last 14 Days Tax/Charges,Porezi/naknade za zadnjih 14 dana
Last sync:,Zadnja sinhronizacija:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},Zadnja sinhronizacija: {0} |
Latest entries for current shift,ok: {1} |
Lead Time,nije uspjelo: {2} |
Light Mode,preskočeno: {3}
Limited,Najnoviji unosi za trenutnu smjenu
lines,Lead Time
List,Light Mode
Live Snapshot,Ograničeno
Load a POS profile and cashier first.,linije
Load More Invoices,Lista
Load previously saved invoices,Snimak uživo
Load Sale,Prvo učitajte POS profil i blagajnika.
Load Sales Invoice,Učitaj više faktura
Loading app data...,Učitajte prethodno sačuvane fakture
Loading customer database...,Load Sale
Loading customers...,Učitaj fakturu prodaje
Loading database stats...,Učitavanje podataka aplikacije...
Loading details...,Učitavanje baze podataka klijenata...
Loading invoice history...,Učitavanje kupaca...
Loading items...,Učitavanje statistike baze podataka...
Loading product catalog...,Učitavanje detalja...
Loading return invoices...,Učitavanje historije faktura...
Loading server CPU/memory usage...,Učitavanje stavki...
Loading suppliers...,Učitavanje kataloga proizvoda...
Loading unpaid invoices...,Učitavanje povratnih faktura...
Loading view...,Učitavanje upotrebe CPU-a/memorije servera...
Loading...,Učitavanje dobavljača...
Local storage is unavailable. Switching to online-only mode.,Učitavanje neplaćenih faktura...
localStorage,Učitavanje pogleda...
Location Performance,Učitavanje...
Locations,Lokalna pohrana nije dostupna.
Lock Screen,Prelazak na način rada samo na mreži.
Logout,localStorage
Lookup Workflow,Lokacijske performanse
Loss,Lokacije
Low,Zaključavanje ekrana
Low Stock,Odjava
Low Stock Alerts,Lookup Workflow
Low Stock Items,Gubitak
Low Stock Threshold,Nisko
Low Stock Total,Low Stock
Lowest Margin,Upozorenja o niskim zalihama
Low-frequency maintenance and system details.,Low Stock Items
Loyalty Redeemed,Niski prag zaliha
Loyalty Redemption,Low Stock Total
Make New Payment,Najniža marža
Manage all,Niskofrekventno održavanje i detalji sistema.
Manage and synchronize your offline transactions,Loyalty Redeemed
Manage Cashier PIN,Loyalty Redemption
"Manage offline tools, terminal controls, and maintenance from one workspace.",Izvršite novo plaćanje
manual,Upravljaj svime
"Manual codes, barcode scans, and QR scans work in the same field",Upravljajte i sinhronizirajte svoje vanmrežne transakcije
