Last 14 Days Purchases,Покупки от последните 14 дни
Last 14 Days Tax/Charges,Данъци/такси за последните 14 дни
Last sync:,Последна синхронизация:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},Последна синхронизация: {0} |
Latest entries for current shift,добре: {1} |
Lead Time,неуспешно: {2} |
Light Mode,пропуснати: {3}
Limited,Последни записи за текущата смяна
lines,Време за изпълнение
List,Светлинен режим
Live Snapshot,Ограничен
Load a POS profile and cashier first.,линии
Load More Invoices,списък
Load previously saved invoices,Моментна снимка на живо
Load Sale,Първо заредете POS профил и касиер.
Load Sales Invoice,Зареждане на още фактури
Loading app data...,Заредете предварително запазени фактури
Loading customer database...,Заредете разпродажба
Loading customers...,Заредете фактура за продажба
Loading database stats...,Данните за приложението се зареждат...
Loading details...,Зарежда се клиентска база данни...
Loading invoice history...,Клиентите се зареждат...
Loading items...,Статистическите данни за базата данни се зареждат...
Loading product catalog...,Подробностите се зареждат...
Loading return invoices...,Историята на фактурите се зарежда...
Loading server CPU/memory usage...,Зареждане на елементи...
Loading suppliers...,Продуктовият каталог се зарежда...
Loading unpaid invoices...,Фактурите за връщане се зареждат...
Loading view...,Използването на процесора/паметта на сървъра се зарежда...
Loading...,Доставчиците се зареждат...
Local storage is unavailable. Switching to online-only mode.,Неплатените фактури се зареждат...
localStorage,Изгледът се зарежда...
Location Performance,Зареждане...
Locations,Локалното хранилище не е налично.
Lock Screen,Превключване към режим само онлайн.
Logout,localStorage
Lookup Workflow,Ефективност на местоположението
Loss,Местоположения
Low,Заключен екран
Low Stock,Изход
Low Stock Alerts,Работен процес за търсене
Low Stock Items,Загуба
Low Stock Threshold,ниско
Low Stock Total,Нисък запас
Lowest Margin,Сигнали за ниски запаси
Low-frequency maintenance and system details.,Артикули с ниска наличност
Loyalty Redeemed,Нисък праг на склад
Loyalty Redemption,Нисък общ запас
Make New Payment,Най-нисък марж
Manage all,Нискочестотна поддръжка и подробности за системата.
Manage and synchronize your offline transactions,Изкупена лоялност
Manage Cashier PIN,Откупуване за лоялност
"Manage offline tools, terminal controls, and maintenance from one workspace.",Направете ново плащане
manual,Управлявайте всички
"Manual codes, barcode scans, and QR scans work in the same field",Управлявайте и синхронизирайте вашите офлайн транзакции
Manual offline mode is enabled,Управление на ПИН на касата
Margin,"Управлявайте офлайн инструменти, терминални контроли и поддръжка от едно работно пространство."
Maximum available quantity is {0}. Quantity adjusted to match stock.,ръководство
Maximum discount amount for this offer item is {0}.,"Ръчните кодове, сканирането на баркод и QR сканирането работят в едно и също поле"
Maximum discount percentage for this offer item is {0}%.,Ръчният офлайн режим е активиран
Maximum offer quantity is {0}. Quantity adjusted to allowed limit.,Марж
Medium,Максималното налично количество е {0}.
Menu,"Количеството е коригирано, за да съответства на наличността."
Method-wise Collections,Максималната сума на отстъпката за този артикул от офертата е {0}.
Minimum allowed rate for this offer item is {0}.,Максималният процент на отстъпка за този артикул от офертата е {0}%.
Minimum Qty,Максималното количество на офертата е {0}.
Mobile No,Количеството е коригирано до разрешената граница.
Mode,Среден
Mode of Payment,Меню
Month,Методически колекции
