Awesome,Tiket Rata-Rata
Awesome Dashboard,Rata-rata Tagihan
Awesome Dashboard is disabled for the selected POS Profile.,Rata-rata Faktur
Awesome Dashboard is unavailable for the selected scope.,Rata-rata Keuntungan Faktur
Awesome Dashboard is visible only to POS supervisors.,Nilai Faktur Rata-rata
Back,Frekuensi Pembelian Rata-rata
Back Office Cash Account,Luar biasa
Back Office Cash Account (Optional Override),Dasbor yang Luar Biasa
Back office cash account is required.,Dasbor Luar Biasa dinonaktifkan untuk Profil POS yang dipilih.
Back to {0},Dasbor Luar Biasa tidak tersedia untuk cakupan yang dipilih.
Background processing did not finish in time.,Dashboard Luar Biasa hanya dapat dilihat oleh supervisor POS.
Background processing failed for Invoice {0}: {1},Kembali
Background Submission Failed,Rekening Kas Back Office
Background sync interval (seconds),Rekening Kas Back Office (Pengabaian Opsional)
Balance,Rekening tunai back office diperlukan.
Balance will be updated when connection is restored,Kembali ke {0}
Balances still pending,Pemrosesan latar belakang tidak selesai tepat waktu.
Barcode,Pemrosesan latar belakang gagal untuk Faktur {0}: {1}
Barcode / QR Ready,Pengiriman Latar Belakang Gagal
Barcode Label Printing,Interval sinkronisasi latar belakang (detik)
Base Paid:,Keseimbangan
Base Recv:,Saldo akan diperbarui ketika koneksi pulih
Base:,Saldo masih tertunda
Basic Information,kode batang
Batch,Barcode / QR Siap
Batch Information,Pencetakan Label Kode Batang
Before any return workflow,Pembayaran Dasar:
Before returns,Pendapatan Dasar:
Best Day,Basis:
Best Seller,Informasi Dasar
Book expense or deposit from active shift.,kumpulan
Branch / Location-wise Report,Informasi Batch
Brand-wise,Sebelum alur kerja pengembalian apa pun
Breakdown,Sebelum kembali
Browse,Hari Terbaik
Build Time:,Penjual Terbaik
Built with Frappe,Biaya buku atau setoran dari shift aktif.
Bundle,Laporan Cabang / Lokasi
Buying Price,Dari segi merek
Cache cleared successfully,Kerusakan
Cache Usage,Jelajahi
cache used,Waktu Pembuatan:
Calculating...,Dibangun dengan Frappe
Camera Access Required,bundel
Camera access was aborted. Please try again.,Harga Beli
Camera constraints not supported by your device. Trying fallback settings...,Cache berhasil dibersihkan
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,Penggunaan Cache
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,cache digunakan
Camera scanner is locked until the current error is acknowledged,Menghitung...
Camera started but the video stream did not load in time. Please try again.,Akses Kamera Diperlukan
Cancel,Akses kamera dibatalkan.
Cancel cash movement {0}?,Silakan coba lagi.
Cancel Payment,Batasan kamera tidak didukung oleh perangkat Anda.
Cancel Sale,Mencoba pengaturan cadangan...
Cancel Sale ?,Kamera sedang sibuk atau diblokir oleh aplikasi/tab lain.
Cancelled,Tutup aplikasi kamera lainnya dan coba lagi.
Cannot add an item with zero or negative quantity.,Izin kamera ditolak.
Cannot clear cache while offline,Harap izinkan akses kamera di pengaturan browser Anda dan segarkan halaman.
Cannot redeem customer credit more than invoice total,Pemindai kamera dikunci hingga kesalahan saat ini diketahui
Cannot redeem gift cards more than invoice total,Kamera dimulai tetapi streaming video tidak dimuat tepat waktu.
Cannot Save Offline Invoice:,Silakan coba lagi.
Cannot Save Offline Payment:,Batalkan
Card,Batalkan pergerakan uang tunai {0}?
Card / Online,Batalkan Pembayaran
Card health after the last live lookup,Batalkan Penjualan
Cards,Batalkan Penjualan?
Cart,Dibatalkan
Cash,Tidak dapat menambahkan item dengan kuantitas nol atau negatif.
Cash back to customers,Tidak dapat menghapus cache saat offline
Cash Collections,Tidak dapat menukarkan kredit pelanggan lebih dari total faktur
Cash Deposit is disabled for this POS Profile.,Tidak dapat menukarkan kartu hadiah lebih dari total faktur
Cash Drawer Snapshot,Tidak Dapat Menyimpan Faktur Offline:
Cash In Hand,Tidak Dapat Menyimpan Pembayaran Offline:
Cash Movement,Kartu
Cash movement cancelled,Kartu / Daring
Cash movement deduction applied,Kesehatan kartu setelah pencarian langsung terakhir
Cash movement deleted,Kartu-kartu
Cash movement is disabled for this POS Profile.,Gerobak
Cash Movement is disabled in current POS Profile.,Uang tunai
Cash movement saved offline,Uang kembali ke pelanggan
Cash movement submitted,Pengumpulan Uang Tunai
Cash Movements,Setoran Tunai dinonaktifkan untuk Profil POS ini.
Cash payment cannot be less than invoice total when partial payment is not allowed,Cuplikan Laci Kas
Cash returned after payment,Uang Tunai di Tangan
Cashier,Gerakan Tunai
Cashier Access,Pergerakan uang tunai dibatalkan
Cashier identity and appearance preferences.,Pengurangan pergerakan tunai diterapkan
Cashier PIN,Pergerakan uang tunai dihapus
Cashier PIN saved successfully.,Pergerakan uang tunai dinonaktifkan untuk Profil POS ini.
Cashiers,Pergerakan Tunai dinonaktifkan di Profil POS saat ini.
Cashier-wise,Pergerakan uang tunai disimpan secara offline
Categories,Pergerakan uang tunai diserahkan
Category,Pergerakan Uang Tunai
Category / Brand / Variant Report,Pembayaran tunai tidak boleh kurang dari total faktur jika pembayaran sebagian tidak diperbolehkan
Category-wise,Uang tunai dikembalikan setelah pembayaran
Category-wise Margin,Kasir
Certificate,Akses Kasir
Certificate is missing or not trusted. QZ may show confirmation dialogs.,Identitas kasir dan preferensi penampilan.
Certificate is trusted. Silent QZ printing is active.,PIN Kasir
Change,PIN kasir berhasil disimpan.
Change allocation repaired,Kasir
Change interface language,Dari segi kasir
Change Language,Kategori
Change Price,Kategori
Change Return,Laporan Kategori / Merek / Varian
Change Returned,Berdasarkan kategori
Change terminal cashier,Margin berdasarkan kategori
Charge Heads,Sertifikat
Charges,Sertifikat hilang atau tidak dipercaya.
Charges not found,QZ mungkin menampilkan dialog konfirmasi.
Check Balance,Sertifikat dipercaya.
Check balance for any card. Supervisors can issue and top up cards here.,Pencetakan QZ senyap aktif.
Check balance only,Perubahan
Check for new commits,Perubahan alokasi diperbaiki
Check for Updates,Ubah bahasa antarmuka
Check live balance before applying redemption,Ubah Bahasa
Check live balance before redemption,Ubah Harga
Checking...,Ubah Kembali
Cheque/Reference Date,Perubahan Dikembalikan
Cheque/Reference No,Ganti kasir terminal
Choose the cashier currently operating this terminal.,Kepala Pengisian
Choose your preferred language for the POS interface,Biaya
City,Tagihan tidak ditemukan
Clear,Periksa Saldo
Clear All,Periksa saldo untuk kartu apa pun.
Clear all barcode items,Supervisor dapat menerbitkan dan mengisi ulang kartu di sini.
Clear all purchase order items,Periksa saldo saja
Clear Cache,Periksa komitmen baru
Clear Search,Periksa Pembaruan
Clearing local cache...,Periksa saldo langsung sebelum menerapkan penukaran
Click to refresh,Periksa saldo langsung sebelum penukaran
Client CPU Lag:,Memeriksa...
Client Memory Usage:,Tanggal Cek/Referensi
Client Metrics,Nomor Cek/Referensi
Close,Pilih kasir yang saat ini mengoperasikan terminal ini.
Close about dialog,Pilih bahasa pilihan Anda untuk antarmuka POS
Close cashier switcher,Kota
Close closing shift dialog,Jelas
Close column selector,Hapus Semua
Close Dialog,Hapus semua item kode batang
Close drafts dialog,Hapus semua item pesanan pembelian
Close invoice details dialog,Hapus Tembolok
Close invoice management,Hapus Pencarian
Close offline invoices dialog,Menghapus cache lokal...
Close packing list dialog,Klik untuk menyegarkan
Close returns dialog,Keterlambatan CPU Klien:
Close sales orders dialog,Penggunaan Memori Klien:
Close Scanner,Metrik Klien
Close scanner dialog,Tutup
Close Settings,Tutup tentang dialog
Close Shift,Tutup pengalih kasir
Closing Amount,Tutup dialog shift penutup
Closing POS Shift,Tutup pemilih kolom
Closing Snapshot Available,Tutup Dialog
Code,Tutup dialog draf
Code scanned successfully,Tutup dialog detail faktur
COGS,Tutup manajemen faktur
Collapse item details,Tutup dialog faktur offline
Collected,Tutup dialog daftar pengepakan
Cols,Tutup dialog pengembalian
Columns,Tutup dialog pesanan penjualan
commits,Tutup Pemindai
Completed and active sales in this range,Tutup dialog pemindai
Completed returns will appear here.,Tutup Pengaturan
Confirm,Tutup Pergeseran
Confirm Close,Jumlah Penutupan
Confirm Mobile Number,Menutup Pergeseran POS
Confirm PIN,Cuplikan Penutupan Tersedia
Connect,Kode
Connect printer and manage certificate,Kode berhasil dipindai
Connecting to QZ Tray...,roda penggerak
Connection problem while submitting invoice,Ciutkan detail item
Connections:,Dikumpulkan
Connectivity and cached prerequisite status were rechecked.,Kol
Continue Editing,Kolom
Could not fetch latest balance from server,berkomitmen
Count,Penjualan selesai dan aktif dalam kisaran ini
Country,Pengembalian yang telah selesai akan muncul di sini.
Coupon,Konfirmasikan
Coupons,Konfirmasi Tutup
Cover,Konfirmasi Nomor Ponsel
CPU Cores:,Konfirmasi PIN
Create,Hubungkan
Create and load a new prepaid card,Hubungkan printer dan kelola sertifikat
Create and preload a new gift card,Menyambungkan ke Baki QZ...
Create Bill,Masalah koneksi saat mengirimkan faktur
Create Customer,Koneksi:
Create New Item,Konektivitas dan status prasyarat yang disimpan dalam cache telah diperiksa ulang.
Create or change your PIN,Lanjutkan Mengedit
Create PIN,Tidak dapat mengambil saldo terbaru dari server
Create POS Opening Shift,Hitung
Create Purchase Order,Negara
Create Return,Kupon
Create return from invoice,Kupon
Create Supplier,Penutup
Credit and Output,Inti CPU:
Credit Note,Buat
Credit Outstanding,Buat dan muat kartu prabayar baru
Credit sales remaining to be collected,Buat dan muat terlebih dahulu kartu hadiah baru
Critical,Buat RUU
Currency,Buat Pelanggan
Current,Buat Barang Baru
Current Event Loop Lag:,Buat atau ubah PIN Anda
Current Month,Buat PIN
Current PIN,Buat Pergeseran Pembukaan POS
Current Profile,Buat Pesanan Pembelian
Current redeemable value on the gift card,Buat Pengembalian
Current User,Buat pengembalian dari faktur
Custom,Buat Pemasok
Custom Due Days,Kredit dan Output
Custom items per page,Catatan Kredit
Customer,Kredit Luar Biasa
Customer already selected,Sisa penjualan kredit yang harus ditagih
Customer Balance,Kritis
Customer balance unavailable offline,Mata uang
Customer created successfully.,Saat ini
Customer creation failed.,Keterlambatan Perulangan Peristiwa Saat Ini:
Customer Details,Bulan Saat Ini
Customer display channel is missing,PIN saat ini
Customer display was blocked. Please allow pop-ups for this site.,Profil Saat Ini
Customer group is required,Nilai saat ini yang dapat ditukarkan pada kartu hadiah
Customer is required to add payment,Pengguna Saat Ini
Customer Name is required,Adat
Customer not selected,Hari Batas Waktu Khusus
Customer Report,Item khusus per halaman
Customer saved offline,Pelanggan
Customer Screen,Pelanggan sudah memilih
Customer territory is required,Saldo Pelanggan
Customer updated successfully.,Saldo pelanggan tidak tersedia secara offline
Customer-facing tools and printer setup.,Pelanggan berhasil dibuat.
Customers,Pembuatan pelanggan gagal.
Customers not found,Detail Pelanggan
Daily cashier actions without scrolling.,Saluran tampilan pelanggan tidak ada
Daily Sales,Tampilan pelanggan diblokir.
Daily Sales Summary,Izinkan pop-up untuk situs ini.
Dark Mode,Grup pelanggan wajib diisi
Data loaded in form. Review and submit.,Pelanggan wajib menambahkan pembayaran
Database Health,Nama Pelanggan wajib diisi
Database health affects overall system speed and reliability.,Pelanggan tidak dipilih
Database Info,Laporan Pelanggan
Date,Pelanggan disimpan secara offline
Day Δ,Layar Pelanggan
days,Wilayah pelanggan wajib diisi
Day-wise (MTD),Pelanggan berhasil diperbarui.
Day-wise Movement,Alat yang berhubungan dengan pelanggan dan pengaturan printer.
Dead Stock,Pelanggan
Dead Stock Items,Pelanggan tidak ditemukan
Decrease quantity,Tindakan kasir harian tanpa menggulir.
Default,Penjualan Harian
Default:,Ringkasan Penjualan Harian
Delete,Mode Gelap
Delete cancelled cash movement {0}?,Data dimuat dalam formulir.
Delete Draft,Tinjau dan kirimkan.
Delete draft invoice,Kesehatan Basis Data
Delete draft invoice {0}?,Kesehatan basis data memengaruhi kecepatan dan keandalan sistem secara keseluruhan.
Delete Invoice,Info Basis Data
Delete offline invoice,Tanggal
Delivered,Hari Δ
Delivery Charges,hari
Delivery Information,Berdasarkan hari (MTD)
Delivery Note {0} created,Gerakan Bijaksana Sehari-hari
Delivery note created,Stok Mati
Deployed Bundle:,Barang Stok Mati
Deposit,Kurangi kuantitas
Description,Bawaan
Detailed Supplier Breakdown,Bawaan:
Detecting formats:,Hapus
Device Memory:,Hapus pergerakan uang tunai yang dibatalkan {0}?
Difference,Hapus Draf
Difference (In Company Currency),Hapus draf faktur
Disable offline mode first to recheck live connectivity.,Hapus draf faktur {0}?
Disconnect,Hapus Faktur
discount,Hapus faktur offline
Discount %,Terkirim
Discount / Void / Return Report,Biaya Pengiriman
Discount Amount,Informasi Pengiriman
Discount limited by POS Profile,Catatan Pengiriman {0} dibuat
Discounted Invoices,Catatan pengiriman dibuat
Discounts,Paket yang Dikerahkan:
Dismiss,Setoran
Download Certificate,Deskripsi
Draft,Rincian Pemasok Terperinci
Draft invoice deleted,Mendeteksi format:
Draft source,Memori Perangkat:
Drafts,Perbedaan
Due {0},Selisih (Dalam Mata Uang Perusahaan)
Due Date,Nonaktifkan mode offline terlebih dahulu untuk memeriksa ulang konektivitas langsung.
Duplicate,Putuskan sambungan
Edit customer,diskon
Edit discount amount,Diskon%
Edit discount percentage,Laporan Diskon / Batal / Pengembalian
Edit Gift Application,Jumlah Diskon
Edit item name,Diskon dibatasi oleh Profil POS
Edit quantity,Faktur Diskon
Edit rate,Diskon
Edit unit of measure,Singkirkan
Edited,Unduh Sertifikat
Employee,Draf
Enable background sync,Draf faktur dihapus
Enable Customer Display in POS Profile first.,Sumber draf
End current session,Draf
Enter a PIN.,Jatuh tempo tanggal {0}
Enter a valid grams value,Tanggal Jatuh Tempo
Enter new price list rate,Duplikat
Enter Quantity,Sunting pelanggan
Enter the cashier PIN to continue.,Edit jumlah diskon
Enter the current PIN first.,Edit persentase diskon
"Enter the current PIN, then choose a new one.",Edit Aplikasi Hadiah
Enter valid grams for scale barcode,Edit nama item
Entries,Edit kuantitas
Error accessing camera:,Tingkat pengeditan
Error calculating prices,Edit satuan ukuran
Error fetching customer balance,Diedit
Error in change calculations!,Karyawan
Error Loading Data,Aktifkan sinkronisasi latar belakang
Error loading invoice details,Aktifkan Tampilan Pelanggan di Profil POS terlebih dahulu.
Error processing invoice,Akhiri sesi saat ini
Error processing payment,Masukkan PIN.
Error searching invoices,Masukkan nilai gram yang valid
Error submitting invoice:,Masukkan tarif daftar harga baru
Error submitting invoice: {0},Masukkan Kuantitas
Error submitting invoice: No response from server,Masukkan PIN kasir untuk melanjutkan.
Error updating currency,Masukkan PIN saat ini terlebih dahulu.
Error updating item details,"Masukkan PIN saat ini, lalu pilih yang baru."
Est. Purchase,Masukkan gram yang valid untuk kode batang timbangan
Est. Value,Entri
Event-loop lag measures how busy your browser is. Lower is better.,Kesalahan mengakses kamera:
Every,Kesalahan menghitung harga
Exchange Rate,Terjadi kesalahan saat mengambil saldo pelanggan
Expand item details,Kesalahan dalam perhitungan perubahan!
Expected Amount (In Company Currency),Terjadi Kesalahan Saat Memuat Data
Expected Cash,Terjadi kesalahan saat memuat detail faktur
Expected cash on hand grouped by currency,Kesalahan saat memproses faktur
Expected vs Actual,Kesalahan saat memproses pembayaran
Expense,Terjadi kesalahan saat mencari faktur
Expense Account (Optional Override),Kesalahan saat mengirimkan faktur:
Expense account is required.,Kesalahan saat mengirimkan faktur: {0}
Expenses and deposits posted during this shift,Kesalahan saat mengirimkan faktur: Tidak ada respons dari server
Expired,Terjadi kesalahan saat memperbarui mata uang
Failed to auto reconcile payments.,Terjadi kesalahan saat memperbarui detail item
Failed to cancel cash movement,Perkiraan.
Failed to clear cache,Beli
Failed to create item,Perkiraan.
Failed to create supplier,Nilai
Failed to delete cash movement,Jeda loop peristiwa mengukur seberapa sibuk browser Anda.
Failed to generate scale barcode. Using item barcode only.,Lebih rendah lebih baik.
Failed to load cash movement context.,Setiap
Failed to load dashboard data.,Nilai Tukar
Failed to reload invoice from server,Perluas detail item
Failed to submit cash movement,Jumlah yang Diharapkan (Dalam Mata Uang Perusahaan)
Failed to sync offline cash movements,Uang Tunai yang Diharapkan
Fast cashier actions for active shifts.,Perkiraan uang tunai yang ada dikelompokkan berdasarkan mata uang
Fast Moving Items,Diharapkan vs Aktual
Fees,Biaya
Fetch the latest offline prerequisite updates,Akun Pengeluaran (Pengabaian Opsional)
Find a sales order quickly and load it into the current sale.,Akun pengeluaran diperlukan.
Fixing payment amounts for return invoice...,Biaya dan simpanan yang diposting selama shift ini
Flash Off,Kedaluwarsa
Flash On,Gagal merekonsiliasi pembayaran secara otomatis.
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",Gagal membatalkan pergerakan uang tunai
Free,Gagal menghapus cache
Free Qty,Gagal membuat item
Frequency,Gagal membuat pemasok
from,Gagal menghapus pergerakan uang tunai
From Date,Gagal membuat kode batang skala.
Fulfillment Details,Hanya menggunakan barcode item.
Full Name,Gagal memuat konteks pergerakan uang tunai.
Gain,Gagal memuat data dasbor.
Generate a fresh prepaid card and start it with an opening balance.,Gagal memuat ulang faktur dari server
Generate and install the certificate to allow fully silent printing without trust prompts.,Gagal mengirimkan pergerakan uang tunai
Generate Certificate,Gagal menyinkronkan pergerakan uang tunai offline
Generated scale barcode: {0},Tindakan kasir cepat untuk shift aktif.
Get Payments,Barang Bergerak Cepat
Gift Card,Biaya
Gift card amount must be greater than zero.,Ambil pembaruan prasyarat offline terbaru
Gift Card Code,Temukan pesanan penjualan dengan cepat dan masukkan ke dalam penjualan saat ini.
Gift card code is required for redemption,Memperbaiki jumlah pembayaran untuk faktur pengembalian...
Gift card code is required.,Lampu Kilat Mati
Gift card issued successfully.,Nyalakan
Gift card loaded successfully.,"Untuk item 'Paket Produk', Gudang, Nomor Seri, dan Nomor Batch akan dipertimbangkan dari tabel 'Daftar Pengepakan'."
Gift Card Management,"Jika No Gudang dan Nomor Batch sama untuk semua item pengepakan untuk item 'Paket Produk', nilai tersebut dapat dimasukkan dalam tabel Item utama;"
Gift card payment,nilai akan disalin ke tabel 'Daftar Pengepakan'.
Gift card redemption requires an online connection,Gratis
Gift card topped up successfully.,Kuantitas Gratis
Gift Cards,Frekuensi
Go Offline,dari
Go Online,Dari Tanggal
Go to Frappe Desk,Detail Pemenuhan
Grand Total,Nama Lengkap
Gross Margin,Keuntungan
Gross Profit,Hasilkan kartu prabayar baru dan mulai dengan saldo awal.
Gross Sales,Hasilkan dan instal sertifikat untuk memungkinkan pencetakan senyap sepenuhnya tanpa perintah kepercayaan.
Group not found,Hasilkan Sertifikat
"Grouped controls for terminal, UI, and session settings.",Kode batang skala yang dihasilkan: {0}
Grouped totals for each payment method and currency,Dapatkan Pembayaran
Hide,Kartu Hadiah
Hide Gift Card,Jumlah kartu hadiah harus lebih besar dari nol.
Hide Non Essential Fields,Kode Kartu Hadiah
Hide quantity decimals,Kode kartu hadiah diperlukan untuk penukaran
Hide search tools,Kode kartu hadiah diperlukan.
Hide zero rated items,Kartu hadiah berhasil dikeluarkan.
High,Kartu hadiah berhasil dimuat.
History,Manajemen Kartu Hadiah
Hourly (Today),Pembayaran kartu hadiah
How this section works,Penukaran kartu hadiah memerlukan koneksi online
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.",Kartu hadiah berhasil diisi ulang.
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.",Kartu Hadiah
Import the certificate into QZ Tray and restart QZ Tray on each POS machine.,Offline
In,Daring
In stock: {0},Pergi ke Meja Frappe
Include Batch / Serial,Jumlah Keseluruhan
Include Price,Margin Kotor
Increase quantity,Laba Kotor
IndexedDB,Penjualan Kotor
Initial Amount,Grup tidak ditemukan
Initialize your shift with opening balances,"Kontrol yang dikelompokkan untuk pengaturan terminal, UI, dan sesi."
Initializing application...,Menginisialisasi aplikasi...
"Inspect cache, sync, and prerequisite status","Periksa cache, sinkronisasi, dan status prasyarat"
Installed Applications,Aplikasi yang Terinstal
Insufficient stock:\n{0},Stok tidak mencukupi:\n{0}
Invalid rate,Tarif tidak valid
Inventory Status Report,Laporan Status Inventaris
Invoice,Faktur
Invoice {0} is Submitted,Faktur {0} Telah Dikirim
Invoice {0} processed successfully,Faktur {0} berhasil diproses
Invoice {0} submission failed,Pengiriman faktur {0} gagal
Invoice {0} was already submitted,Faktur {0} telah dikirimkan
Invoice Adjustments,Penyesuaian Faktur
Invoice Change,Perubahan Faktur
Invoice Details,Detail Faktur
Invoice is still in draft after background submission.,Faktur masih dalam konsep setelah penyerahan latar belakang.
Invoice Items,Item Faktur
Invoice Management,Manajemen Faktur
Invoice Mgmt,Manajemen Faktur
Invoice saved offline,Faktur disimpan offline
Invoice submission failed,Pengiriman faktur gagal
Invoice Submitted,Faktur Dikirim
"Invoice value settled by loyalty points, not cash collection","Nilai faktur diselesaikan berdasarkan poin loyalitas, bukan pengumpulan uang tunai"
Invoices,Faktur
Invoices already past due date,Faktur sudah melewati tanggal jatuh tempo
Invoices saved as POS Invoices,Faktur disimpan sebagai Faktur POS
Invoices still carrying balances,Faktur masih membawa saldo
Issue Mode,Modus Masalah
Issue New Card,Penerbitan Kartu Baru
Issue Workflow,Masalah Alur Kerja
"Issue, top up, and check","Keluarkan, isi ulang, dan periksa"
Item,Barang
Item / Product Sales Report,Laporan Penjualan Barang/Produk
Item {0} added to invoice,Item {0} ditambahkan ke faktur
Item '{0}' has no barcode,Item '{0}' tidak memiliki kode batang
Item Code,Kode Barang
Item created successfully,Item berhasil dibuat
Item is out of stock,Stok barang habis
Item Name,Nama Barang
Item not found,Barang tidak ditemukan
Item order updated,Pesanan barang diperbarui
Item Selector Settings,Pengaturan Pemilih Item
Items,Barang
Items added in POS will appear here automatically.,Item yang ditambahkan di POS akan muncul di sini secara otomatis.
Items added to invoice,Item ditambahkan ke faktur
Items per page,Item per halaman
Items Sold,Barang Terjual
Items/Invoice,Barang/Faktur
Item-wise Profitability,Profitabilitas berdasarkan item
Journal Entry,Entri Jurnal
json,json
Just now,Baru saja
Keep offline prerequisites healthy and recover stale data safely.,Jaga agar prasyarat offline tetap sehat dan pulihkan data lama dengan aman.
Labels,Label
Language,Bahasa
Language will be changed to,Bahasa akan diubah menjadi
"Language, theme, terminal tools, and session controls.","Bahasa, tema, alat terminal, dan kontrol sesi."
Last,Terakhir
Last 14 Days (Paid vs Pending),14 Hari Terakhir (Berbayar vs Tertunda)
Last 14 Days Activity,Aktivitas 14 Hari Terakhir
Last 14 Days Gross Profit,Laba Kotor 14 Hari Terakhir
Last 14 Days Purchases,Pembelian 14 Hari Terakhir
Last 14 Days Tax/Charges,Pajak/Biaya 14 Hari Terakhir
Last sync:,Sinkronisasi terakhir:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},Sinkronisasi terakhir: {0} |
Latest entries for current shift,oke: {1} |
Lead Time,gagal: {2} |
Light Mode,dilewati: {3}
Limited,Entri terbaru untuk shift saat ini
lines,Waktu Pimpin
List,Modus Cahaya
Live Snapshot,Terbatas
Load a POS profile and cashier first.,garis
Load More Invoices,Daftar
Load previously saved invoices,Cuplikan Langsung
Load Sale,Muat profil POS dan kasir terlebih dahulu.
Load Sales Invoice,Muat Lebih Banyak Faktur
Loading app data...,Muat faktur yang disimpan sebelumnya
Loading customer database...,Muat Penjualan
Loading customers...,Muat Faktur Penjualan
Loading database stats...,Memuat data aplikasi...
Loading details...,Memuat basis data pelanggan...
Loading invoice history...,Memuat pelanggan...
Loading items...,Memuat statistik basis data...
Loading product catalog...,Memuat detail...
Loading return invoices...,Memuat riwayat faktur...
Loading server CPU/memory usage...,Memuat item...
Loading suppliers...,Memuat katalog produk...
Loading unpaid invoices...,Memuat faktur pengembalian...
Loading view...,Memuat penggunaan CPU/memori server...
Loading...,Memuat pemasok...
Local storage is unavailable. Switching to online-only mode.,Memuat faktur yang belum dibayar...
localStorage,Memuat tampilan...
Location Performance,Memuat...
