Avg Invoice Profit,K dispozici:
Avg Invoice Value,Průměrný košík
Avg Purchase Frequency,Průměrný účet
Awesome,Průměrná vstupenka
Awesome Dashboard,Prům. účet
Awesome Dashboard is disabled for the selected POS Profile.,Prům. faktura
Awesome Dashboard is unavailable for the selected scope.,Průměrný zisk z faktury
Awesome Dashboard is visible only to POS supervisors.,Prům. hodnota faktury
Back,Prům. frekvence nákupů
Back Office Cash Account,Úžasné
Back Office Cash Account (Optional Override),Úžasný řídicí panel
Back office cash account is required.,Awesome Dashboard je pro vybraný profil POS deaktivován.
Back to {0},Awesome Dashboard není pro vybraný rozsah k dispozici.
Background processing did not finish in time.,Awesome Dashboard je viditelný pouze pro vedoucí POS.
Background processing failed for Invoice {0}: {1},Zpět
Background Submission Failed,Hotovostní účet Back Office
Background sync interval (seconds),Hotovostní účet Back Office (volitelné přepsání)
Balance,Je vyžadován hotovostní účet v back office.
Balance will be updated when connection is restored,Zpět na {0}
Balances still pending,Zpracování na pozadí nebylo dokončeno včas.
Barcode,Zpracování na pozadí pro fakturu {0} se nezdařilo: {1}
Barcode / QR Ready,Odeslání na pozadí se nezdařilo
Barcode Label Printing,Interval synchronizace na pozadí (sekundy)
Base Paid:,Rovnováha
Base Recv:,Zůstatek bude aktualizován po obnovení připojení
Base:,Zůstatky stále nevyřízené
Basic Information,Čárový kód
Batch,Čárový kód / QR Ready
Batch Information,Tisk štítků s čárovým kódem
Before any return workflow,Základní zaplaceno:
Before returns,Základní příjem:
Best Day,základ:
Best Seller,Základní informace
Book expense or deposit from active shift.,Dávka
Branch / Location-wise Report,Informace o šarži
Brand-wise,Před jakýmkoli návratovým pracovním postupem
Breakdown,Před návraty
Browse,Nejlepší den
Build Time:,Nejprodávanější
Built with Frappe,Zaúčtovat útratu nebo zálohu z aktivní směny.
Bundle,Zpráva o pobočkách / lokalitě
Buying Price,Značkově
Cache cleared successfully,Členění
Cache Usage,Procházet
cache used,Doba sestavení:
Calculating...,Postaveno pomocí Frappe
Camera Access Required,Svazek
Camera access was aborted. Please try again.,Kupní cena
Camera constraints not supported by your device. Trying fallback settings...,Mezipaměť byla úspěšně vymazána
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,Využití mezipaměti
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,použitá mezipaměť
Camera scanner is locked until the current error is acknowledged,Počítání...
Camera started but the video stream did not load in time. Please try again.,Je vyžadován přístup k fotoaparátu
Cancel,Přístup ke kameře byl přerušen.
Cancel cash movement {0}?,Zkuste to prosím znovu.
Cancel Payment,Omezení fotoaparátu nejsou vaším zařízením podporována.
Cancel Sale,Zkouším záložní nastavení...
Cancel Sale ?,Fotoaparát je zaneprázdněn nebo blokován jinou aplikací/kartou.
Cancelled,Zavřete ostatní aplikace fotoaparátu a zkuste to znovu.
Cannot add an item with zero or negative quantity.,Povolení fotoaparátu odepřeno.
Cannot clear cache while offline,V nastavení prohlížeče povolte přístup k fotoaparátu a obnovte stránku.
Cannot redeem customer credit more than invoice total,"Skener fotoaparátu je uzamčen, dokud není aktuální chyba potvrzena"
Cannot redeem gift cards more than invoice total,"Kamera se spustila, ale video se nenačetlo včas."
Cannot Save Offline Invoice:,Zkuste to prosím znovu.
Cannot Save Offline Payment:,Zrušit
Card,Zrušit pohyb hotovosti {0}?
Card / Online,Zrušit platbu
Card health after the last live lookup,Zrušit prodej
Cards,Zrušit prodej?
Cart,Zrušeno
Cash,Nelze přidat položku s nulovým nebo záporným množstvím.
Cash back to customers,V režimu offline nelze vymazat mezipaměť
Cash Collections,"Zákaznický kredit nelze uplatnit více, než je celková částka faktury"
Cash Deposit is disabled for this POS Profile.,"Nelze uplatnit více dárkových karet, než je celková fakturovaná částka"
Cash Drawer Snapshot,Nelze uložit offline fakturu:
Cash In Hand,Nelze uložit platbu offline:
Cash Movement,Card
Cash movement cancelled,Karta / Online
Cash movement deduction applied,Stav karty po posledním živém vyhledávání
Cash movement deleted,Karty
Cash movement is disabled for this POS Profile.,Košík
Cash Movement is disabled in current POS Profile.,Hotovost
Cash movement saved offline,Hotovost zpět zákazníkům
Cash movement submitted,Sbírky hotovosti
Cash Movements,Vklad hotovosti je pro tento profil POS zakázán.
Cash payment cannot be less than invoice total when partial payment is not allowed,Snímek peněžní zásuvky
Cash returned after payment,Hotovost V Ruce
Cashier,Pohyb hotovosti
Cashier Access,Pohyb hotovosti byl zrušen
Cashier identity and appearance preferences.,Uplatněna srážka z pohybu hotovosti
Cashier PIN,Hotovostní pohyb smazán
Cashier PIN saved successfully.,Pohyb hotovosti je pro tento profil POS zakázán.
Cashiers,Pohyb hotovosti je v aktuálním profilu POS zakázán.
Cashier-wise,Hotovostní pohyb uložen offline
Categories,Hotovostní pohyb předložen
Category,Peněžní pohyby
Category / Brand / Variant Report,"Hotovostní platba nesmí být nižší než celková fakturovaná částka, pokud není povolena částečná platba"
Category-wise,Hotovost vrácena po zaplacení
Category-wise Margin,Pokladník
Certificate,Přístup k pokladně
Certificate is missing or not trusted. QZ may show confirmation dialogs.,Identita pokladníka a preference vzhledu.
Certificate is trusted. Silent QZ printing is active.,PIN pokladny
Change,PIN pokladny byl úspěšně uložen.
Change allocation repaired,Pokladní
Change interface language,Pokladní
Change Language,Kategorie
Change Price,Kategorie
Change Return,Přehled kategorie / značky / varianty
Change Returned,Podle kategorií
Change terminal cashier,Marže podle kategorií
Charge Heads,Certifikát
Charges,Certifikát chybí nebo není důvěryhodný.
Charges not found,QZ může zobrazit potvrzovací dialogy.
Check Balance,Certifikát je důvěryhodný.
Check balance for any card. Supervisors can issue and top up cards here.,Je aktivní tichý tisk QZ.
Check balance only,Změna
Check for new commits,Změna přidělení opravena
Check for Updates,Změnit jazyk rozhraní
Check live balance before applying redemption,Změnit jazyk
Check live balance before redemption,Změnit cenu
Checking...,Změnit návrat
Cheque/Reference Date,Změna vrácena
Cheque/Reference No,Změňte pokladního terminálu
Choose the cashier currently operating this terminal.,Nabíjecí hlavy
Choose your preferred language for the POS interface,Poplatky
City,Poplatky nebyly nalezeny
Clear,Zkontrolujte zůstatek
Clear All,Zkontrolujte zůstatek na jakékoli kartě.
Clear all barcode items,Nadřízení zde mohou vydávat a dobíjet karty.
Clear all purchase order items,Zkontrolujte pouze zůstatek
Clear Cache,Zkontrolujte nové odevzdání
Clear Search,Zkontrolujte aktualizace
Clearing local cache...,Před uplatněním vyplacení zkontrolujte aktuální zůstatek
Click to refresh,Před uplatněním zkontrolujte aktuální zůstatek
Client CPU Lag:,Kontrola...
Client Memory Usage:,Šek/referenční datum
Client Metrics,Šek/Referenční č
Close,"Vyberte pokladníka, který aktuálně obsluhuje tento terminál."
Close about dialog,Vyberte preferovaný jazyk pro rozhraní POS
Close cashier switcher,město
Close closing shift dialog,Jasný
Close column selector,Vymazat vše
Close Dialog,Vymažte všechny položky čárového kódu
Close drafts dialog,Vymažte všechny položky nákupní objednávky
Close invoice details dialog,Vymazat mezipaměť
Close invoice management,Vymazat vyhledávání
Close offline invoices dialog,Mazání místní mezipaměti...
Close packing list dialog,Kliknutím obnovíte
Close returns dialog,Zpoždění CPU klienta:
Close sales orders dialog,Využití paměti klienta:
Close Scanner,Klientské metriky
Close scanner dialog,Zavřít
Close Settings,Zavřít dialogové okno Informace
Close Shift,Zavřete přepínač pokladny
Closing Amount,Zavřít dialogové okno zavření posunu
Closing POS Shift,Zavřít výběr sloupců
Closing Snapshot Available,Zavřít dialog
Code,Zavřít dialog konceptů
Code scanned successfully,Zavřít dialogové okno podrobností faktury
COGS,Zavřete správu faktur
Collapse item details,Zavřít dialogové okno faktur offline
Collected,Zavřít dialogové okno seznamu balení
Cols,Zavřít dialogové okno vrácení
Columns,Zavřete dialog prodejních objednávek
commits,Zavřete skener
Completed and active sales in this range,Zavřete dialogové okno skeneru
Completed returns will appear here.,Zavřete Nastavení
Confirm,Zavřete Shift
Confirm Close,Závěrečná částka
Confirm Mobile Number,Zavírání POS Shift
Confirm PIN,K dispozici je závěrečný snímek
Connect,kód
Connect printer and manage certificate,Kód byl úspěšně naskenován
Connecting to QZ Tray...,COGS
Connection problem while submitting invoice,Sbalit podrobnosti položky
Connections:,Sebráno
Connectivity and cached prerequisite status were rechecked.,plk
Continue Editing,Sloupce
Could not fetch latest balance from server,zavazuje
Count,Dokončený a aktivní prodej v tomto sortimentu
Country,Zde se zobrazí dokončené výnosy.
Coupon,Potvrďte
Coupons,Potvrďte Zavřít
Cover,Potvrďte mobilní číslo
CPU Cores:,Potvrďte PIN
Create,Připojte se
Create and load a new prepaid card,Připojte tiskárnu a spravujte certifikát
Create and preload a new gift card,Připojování k zásobníku QZ...
Create Bill,Problém s připojením při odesílání faktury
Create Customer,Spojení:
Create New Item,Konektivita a stav předpokladů v mezipaměti byly znovu zkontrolovány.
Create or change your PIN,Pokračovat v úpravách
Create PIN,Nelze načíst nejnovější zůstatek ze serveru
Create POS Opening Shift,Počítejte
Create Purchase Order,země
Create Return,kupon
Create return from invoice,kupony
Create Supplier,Kryt
Credit and Output,Jádra CPU:
Credit Note,Vytvořit
Credit Outstanding,Vytvořte a načtěte novou předplacenou kartu
Credit sales remaining to be collected,Vytvořte a předem načtěte novou dárkovou kartu
Critical,Vytvořit Billa
Currency,Vytvořit zákazníka
Current,Vytvořit novou položku
Current Event Loop Lag:,Vytvořte nebo změňte svůj PIN
Current Month,Vytvořte PIN
Current PIN,Vytvořte otevírací směnu POS
Current Profile,Vytvořit objednávku
Current redeemable value on the gift card,Vytvořit návrat
Current User,Vytvořte návratku z faktury
Custom,Vytvořit dodavatele
Custom Due Days,Kredit a výstup
Custom items per page,Kreditní poznámka
Customer,Nesplacený úvěr
Customer already selected,Zbývá vyzvednout prodej kreditů
Customer Balance,Kritické
Customer balance unavailable offline,Měna
Customer created successfully.,Aktuální
Customer creation failed.,Prodleva smyčky aktuální události:
Customer Details,Aktuální měsíc
Customer display channel is missing,Aktuální PIN
Customer display was blocked. Please allow pop-ups for this site.,Aktuální profil
Customer group is required,Aktuální hodnota na dárkové kartě
Customer is required to add payment,Aktuální uživatel
Customer Name is required,Vlastní
Customer not selected,Vlastní termíny splatnosti
Customer Report,Vlastní položky na stránku
Customer saved offline,Zákazník
Customer Screen,Zákazník je již vybrán
Customer territory is required,Zůstatek zákazníků
Customer updated successfully.,Zákaznický zůstatek není k dispozici offline
Customer-facing tools and printer setup.,Zákazník byl úspěšně vytvořen.
Customers,Vytvoření zákazníka se nezdařilo.
Customers not found,Podrobnosti o zákazníkovi
Daily cashier actions without scrolling.,Chybí kanál zákaznické reklamy
Daily Sales,Zákaznický displej byl zablokován.
Daily Sales Summary,Povolte prosím vyskakovací okna pro tento web.
Dark Mode,Skupina zákazníků je povinná
Data loaded in form. Review and submit.,Zákazník je povinen přidat platbu
Database Health,Jméno zákazníka je povinné
Database health affects overall system speed and reliability.,Zákazník není vybrán
Database Info,Zákaznická zpráva
Date,Zákazník uložen offline
Day Δ,Zákaznická obrazovka
days,Území zákazníka je povinné
Day-wise (MTD),Zákazník byl úspěšně aktualizován.
Day-wise Movement,Nástroje pro zákazníky a nastavení tiskárny.
Dead Stock,Zákazníci
Dead Stock Items,Zákazníci nenalezeni
Decrease quantity,Denní pokladní akce bez rolování.
Default,Denní prodej
Default:,Denní přehled prodeje
Delete,Tmavý režim
Delete cancelled cash movement {0}?,Data načtena ve formě.
Delete Draft,Zkontrolujte a odešlete.
Delete draft invoice,Stav databáze
Delete draft invoice {0}?,Stav databáze ovlivňuje celkovou rychlost a spolehlivost systému.
Delete Invoice,Informace o databázi
Delete offline invoice,Datum
Delivered,Den Δ
Delivery Charges,dní
Delivery Information,Denně (MTD)
Delivery Note {0} created,Denní pohyb
Delivery note created,Dead Stock
Deployed Bundle:,Mrtvé skladové položky
Deposit,Snížit množství
Description,Výchozí
Detailed Supplier Breakdown,Výchozí:
Detecting formats:,Smazat
Device Memory:,Smazat zrušený peněžní pohyb {0}?
Difference,Smazat koncept
Difference (In Company Currency),Smazat návrh faktury
Disable offline mode first to recheck live connectivity.,Smazat koncept faktury {0}?
Disconnect,Smazat fakturu
discount,Smazat offline fakturu
Discount %,Doručeno
Discount / Void / Return Report,Poplatky za doručení
Discount Amount,Informace o doručení
Discount limited by POS Profile,Dodací list {0} byl vytvořen
Discounted Invoices,Dodací list vytvořen
Discounts,Nasazený balíček:
Dismiss,Záloha
Download Certificate,Popis
Draft,Podrobný rozpis dodavatelů
Draft invoice deleted,Detekce formátů:
Draft source,Paměť zařízení:
Drafts,Rozdíl
Due {0},Rozdíl (ve firemní měně)
Due Date,Nejprve vypněte režim offline a znovu zkontrolujte živé připojení.
Duplicate,Odpojit
Edit customer,sleva
Edit discount amount,sleva %
Edit discount percentage,Sleva / Neplatné / Zpráva o vrácení
Edit Gift Application,Částka slevy
Edit item name,Sleva omezena profilem POS
Edit quantity,Zlevněné faktury
Edit rate,slevy
Edit unit of measure,Odmítnout
Edited,Stáhnout certifikát
Employee,Koncept
Enable background sync,Návrh faktury byl smazán
Enable Customer Display in POS Profile first.,Zdroj návrhu
End current session,Koncepty
Enter a PIN.,Termín: {0}
Enter a valid grams value,Datum splatnosti
Enter new price list rate,Duplicitní
Enter Quantity,Upravit zákazníka
Enter the cashier PIN to continue.,Upravit výši slevy
Enter the current PIN first.,Upravit procento slevy
"Enter the current PIN, then choose a new one.",Upravit žádost o dárek
Enter valid grams for scale barcode,Upravit název položky
Entries,Upravit množství
Error accessing camera:,Upravit sazbu
Error calculating prices,Upravit měrnou jednotku
Error fetching customer balance,Upraveno
Error in change calculations!,Zaměstnanec
Error Loading Data,Povolit synchronizaci na pozadí
Error loading invoice details,Nejprve povolte zobrazení zákazníka v profilu POS.
Error processing invoice,Ukončit aktuální relaci
Error processing payment,Zadejte PIN.
Error searching invoices,Zadejte platnou hodnotu v gramech
Error submitting invoice:,Zadejte novou ceníkovou sazbu
Error submitting invoice: {0},Zadejte Množství
Error submitting invoice: No response from server,"Chcete-li pokračovat, zadejte PIN pokladníka."
Error updating currency,Nejprve zadejte aktuální PIN.
Error updating item details,Zadejte aktuální PIN a poté vyberte nový.
Est. Purchase,Zadejte platné gramy pro čárový kód váhy
Est. Value,Příspěvky
Event-loop lag measures how busy your browser is. Lower is better.,Chyba při přístupu k fotoaparátu:
Every,Chyba při výpočtu cen
Exchange Rate,Chyba při načítání zůstatku zákazníka
Expand item details,Chyba ve výpočtech změn!
Expected Amount (In Company Currency),Chyba při načítání dat
Expected Cash,Chyba při načítání podrobností faktury
Expected cash on hand grouped by currency,Chyba při zpracování faktury
Expected vs Actual,Chyba při zpracování platby
Expense,Chyba při vyhledávání faktur
Expense Account (Optional Override),Chyba při odesílání faktury:
Expense account is required.,Chyba při odesílání faktury: {0}
Expenses and deposits posted during this shift,Chyba při odesílání faktury: Žádná odpověď ze serveru
Expired,Při aktualizaci měny došlo k chybě
Failed to auto reconcile payments.,Při aktualizaci podrobností položky došlo k chybě
Failed to cancel cash movement,Odhad.
Failed to clear cache,Nákup
Failed to create item,Odhad.
Failed to create supplier,Hodnota
Failed to delete cash movement,"Prodleva smyčky událostí měří, jak je váš prohlížeč zaneprázdněn."
Failed to generate scale barcode. Using item barcode only.,Nižší je lepší.
Failed to load cash movement context.,Každý
Failed to load dashboard data.,Směnný kurz
Failed to reload invoice from server,Rozbalte podrobnosti položky
Failed to submit cash movement,Očekávaná částka (v měně společnosti)
Failed to sync offline cash movements,Očekávaná hotovost
Fast cashier actions for active shifts.,Očekávaná hotovost na pokladně seskupená podle měny
Fast Moving Items,Očekávané versus skutečné
Fees,Výdaj
Fetch the latest offline prerequisite updates,Výdajový účet (volitelné přepsání)
Find a sales order quickly and load it into the current sale.,Je vyžadován výdajový účet.
Fixing payment amounts for return invoice...,Výdaje a zálohy zaúčtované během této směny
Flash Off,Platnost vypršela
Flash On,Automatické odsouhlasení plateb se nezdařilo.
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",Nepodařilo se zrušit pohyb hotovosti
Free,Vymazání mezipaměti se nezdařilo
Free Qty,Položku se nepodařilo vytvořit
Frequency,Nepodařilo se vytvořit dodavatele
from,Nepodařilo se odstranit pohyb hotovosti
From Date,Vygenerování čárového kódu váhy se nezdařilo.
Fulfillment Details,Pouze pomocí čárového kódu položky.
Full Name,Nepodařilo se načíst kontext pohybu hotovosti.
Gain,Nepodařilo se načíst data řídicího panelu.
Generate a fresh prepaid card and start it with an opening balance.,Znovu načtení faktury ze serveru se nezdařilo
Generate and install the certificate to allow fully silent printing without trust prompts.,Nepodařilo se odeslat pohyb hotovosti
Generate Certificate,Synchronizace offline peněžních pohybů se nezdařila
Generated scale barcode: {0},Rychlé pokladní akce pro aktivní směny.
Get Payments,Rychle se pohybující položky
Gift Card,Poplatky
Gift card amount must be greater than zero.,Stáhněte si nejnovější aktualizace předpokladů offline
Gift Card Code,Rychle najděte prodejní objednávku a načtěte ji do aktuálního prodeje.
Gift card code is required for redemption,Oprava částek platby pro vrácenou fakturu...
Gift card code is required.,Flash Off
Gift card issued successfully.,Blesk zapnutý
Gift card loaded successfully.,"U položek 'Produktový balíček' budou v tabulce 'Seznam balení' zohledněny sklad, sériové číslo a číslo šarže."
Gift Card Management,"Pokud jsou číslo skladu a šarže stejné pro všechny položky balení pro libovolnou položku „Svazek produktů“, lze tyto hodnoty zadat do hlavní tabulky položek;"
Gift card payment,hodnoty budou zkopírovány do tabulky 'Packing List'.
Gift card redemption requires an online connection,Zdarma
Gift card topped up successfully.,Volné množství
Gift Cards,Frekvence
Go Offline,od
Go Online,Od data
Go to Frappe Desk,Podrobnosti o plnění
Grand Total,Celé jméno
Gross Margin,zisk
Gross Profit,Vygenerujte novou předplacenou kartu a spusťte ji s počátečním zůstatkem.
Gross Sales,"Vygenerujte a nainstalujte certifikát, abyste umožnili zcela tichý tisk bez dotazů na důvěru."
Group not found,Vygenerovat certifikát
"Grouped controls for terminal, UI, and session settings.",Vygenerovaný čárový kód váhy: {0}
Grouped totals for each payment method and currency,Získejte platby
Hide,Dárkový poukaz
Hide Gift Card,Částka dárkové karty musí být větší než nula.
Hide Non Essential Fields,Kód dárkové karty
Hide quantity decimals,Pro uplatnění je vyžadován kód dárkové karty
Hide search tools,Je vyžadován kód dárkové karty.
Hide zero rated items,Dárkový poukaz byl úspěšně vydán.
High,Dárková karta byla úspěšně načtena.
History,Správa dárkových karet
Hourly (Today),Platba dárkovou kartou
How this section works,Uplatnění dárkové karty vyžaduje online připojení
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.",Dárkový poukaz byl úspěšně dobit.
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.",Dárkové poukázky
Import the certificate into QZ Tray and restart QZ Tray on each POS machine.,Přejít offline
In,Přejít online
In stock: {0},Přejděte na Frappe Desk
Include Batch / Serial,Celkový součet
Include Price,Hrubá marže
Increase quantity,Hrubý zisk
IndexedDB,Hrubý prodej
Initial Amount,Skupina nenalezena
Initialize your shift with opening balances,"Seskupené ovládací prvky pro nastavení terminálu, uživatelského rozhraní a relace."
Initializing application...,Inicializace aplikace...
"Inspect cache, sync, and prerequisite status","Zkontrolujte mezipaměť, synchronizaci a stav předpokladů"
Installed Applications,Nainstalované aplikace
Insufficient stock:\n{0},Nedostatek zásob:\n{0}
Invalid rate,Neplatná sazba
Inventory Status Report,Zpráva o stavu zásob
Invoice,Faktura
Invoice {0} is Submitted,Faktura {0} je odeslána
Invoice {0} processed successfully,Faktura {0} byla úspěšně zpracována
Invoice {0} submission failed,Odeslání faktury {0} se nezdařilo
Invoice {0} was already submitted,Faktura {0} již byla odeslána
Invoice Adjustments,Úpravy faktur
Invoice Change,Změna faktury
Invoice Details,Podrobnosti faktury
Invoice is still in draft after background submission.,Po odeslání na pozadí je faktura stále v konceptu.
Invoice Items,Fakturační položky
Invoice Management,Správa faktur
Invoice Mgmt,Faktura Mgmt
Invoice saved offline,Faktura uložena offline
Invoice submission failed,Odeslání faktury se nezdařilo
Invoice Submitted,Faktura odeslána
"Invoice value settled by loyalty points, not cash collection","Hodnota faktury se hradí věrnostními body, nikoli inkasem hotovosti"
Invoices,Faktury
Invoices already past due date,Faktury již po splatnosti
Invoices saved as POS Invoices,Faktury uloženy jako POS faktury
Invoices still carrying balances,Faktury stále obsahují zůstatky
Issue Mode,Režim vydání
Issue New Card,Vydejte novou kartu
Issue Workflow,Vydat pracovní postup
"Issue, top up, and check","Vystavte, doplňte a zkontrolujte"
Item,Položka
Item / Product Sales Report,Zpráva o prodeji položky / produktu
Item {0} added to invoice,Položka {0} přidána na fakturu
Item '{0}' has no barcode,Položka '{0}' nemá žádný čárový kód
Item Code,Kód položky
Item created successfully,Položka byla úspěšně vytvořena
Item is out of stock,Položka není skladem
Item Name,Název položky
Item not found,Položka nenalezena
Item order updated,Objednávka položek aktualizována
Item Selector Settings,Nastavení voliče položek
Items,Položky
Items added in POS will appear here automatically.,Položky přidané na POS se zde objeví automaticky.
Items added to invoice,Položky přidané na fakturu
Items per page,Položky na stránku
Items Sold,Prodané položky
Items/Invoice,Položky/Faktura
Item-wise Profitability,Ziskovost po jednotlivých položkách
Journal Entry,Záznam do deníku
json,json
Just now,Právě teď
Keep offline prerequisites healthy and recover stale data safely.,Udržujte v pořádku předpoklady offline a bezpečně obnovujte zastaralá data.
Labels,Štítky
Language,Jazyk
Language will be changed to,Jazyk bude změněn na
"Language, theme, terminal tools, and session controls.","Jazyk, téma, terminálové nástroje a ovládací prvky relace."
Last,Poslední
Last 14 Days (Paid vs Pending),Posledních 14 dní (zaplaceno vs. nevyřízené)
Last 14 Days Activity,Aktivita za posledních 14 dní
Last 14 Days Gross Profit,Hrubý zisk za posledních 14 dní
Last 14 Days Purchases,Nákupy za posledních 14 dní
Last 14 Days Tax/Charges,Daň/poplatky za posledních 14 dní
Last sync:,Poslední synchronizace:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},Poslední synchronizace: {0} |
Latest entries for current shift,dobře: {1} |
Lead Time,neúspěšné: {2} |
Light Mode,přeskočeno: {3}
Limited,Nejnovější záznamy pro aktuální směnu
lines,Dodací lhůta
List,Světelný režim
Live Snapshot,Omezené
Load a POS profile and cashier first.,linky
Load More Invoices,Seznam
Load previously saved invoices,Živý snímek
Load Sale,Nejprve načtěte POS profil a pokladnu.
Load Sales Invoice,Načíst další faktury
Loading app data...,Načíst dříve uložené faktury
Loading customer database...,Prodej nákladu
Loading customers...,Načíst prodejní fakturu
Loading database stats...,Načítání dat aplikace...
Loading details...,Načítání databáze zákazníků...
Loading invoice history...,Načítání zákazníků...
Loading items...,Načítání statistik databáze...
Loading product catalog...,Načítání podrobností...
Loading return invoices...,Načítání historie faktur...
Loading server CPU/memory usage...,Načítání položek...
Loading suppliers...,Načítání katalogu produktů...
Loading unpaid invoices...,Načítání vrácených faktur...
Loading view...,Načítání využití CPU/paměti serveru...
Loading...,Načítání dodavatelů...
Local storage is unavailable. Switching to online-only mode.,Načítání nezaplacených faktur...
localStorage,Načítání zobrazení...
Location Performance,Načítání...
Locations,Místní úložiště není k dispozici.
Lock Screen,Přepnutí do režimu pouze online.
Logout,localStorage
Lookup Workflow,Výkon umístění
Loss,Místa
Low,Uzamknout obrazovku
Low Stock,Odhlášení
Low Stock Alerts,Pracovní postup vyhledávání
Low Stock Items,Ztráta
Low Stock Threshold,Nízká
Low Stock Total,Nízké zásoby
Lowest Margin,Upozornění na nízké zásoby
Low-frequency maintenance and system details.,Nízko skladové položky
Loyalty Redeemed,Nízký skladový práh
Loyalty Redemption,Nízké zásoby celkem
Make New Payment,Nejnižší marže
Manage all,Nízkofrekvenční údržba a detaily systému.
Manage and synchronize your offline transactions,Věrnost vykoupena
Manage Cashier PIN,Vykoupení za věrnost
"Manage offline tools, terminal controls, and maintenance from one workspace.",Proveďte novou platbu
manual,Spravovat vše
"Manual codes, barcode scans, and QR scans work in the same field",Spravujte a synchronizujte své offline transakce
Manual offline mode is enabled,Správa PIN pokladny
