Cannot redeem customer credit more than invoice total,Skener kamere je zaključan dok se trenutna pogreška ne potvrdi
Cannot redeem gift cards more than invoice total,"Kamera je pokrenuta, ali videostream se nije učitao na vrijeme."
Cannot Save Offline Invoice:,Molimo pokušajte ponovo.
Cannot Save Offline Payment:,Odustani
Card,Otkazati prijenos gotovine {0}?
Card / Online,Otkaži plaćanje
Card health after the last live lookup,Otkaži prodaju
Cards,Otkazati prodaju?
Cart,Otkazano
Cash,Nije moguće dodati artikl s nultom ili negativnom količinom.
Cash back to customers,Nije moguće očistiti predmemoriju dok ste izvan mreže
Cash Collections,Nije moguće iskoristiti kredit klijenta veći od ukupnog iznosa fakture
Cash Deposit is disabled for this POS Profile.,Darovne kartice ne mogu se iskoristiti više od ukupnog iznosa fakture
Cash Drawer Snapshot,Nije moguće spremiti izvanmrežnu fakturu:
Cash In Hand,Nije moguće spremiti izvanmrežno plaćanje:
Cash Movement,kartica
Cash movement cancelled,Kartica / Online
Cash movement deduction applied,Stanje kartice nakon zadnjeg pretraživanja uživo
Cash movement deleted,karte
Cash movement is disabled for this POS Profile.,Košarica
Cash Movement is disabled in current POS Profile.,Gotovina
Cash movement saved offline,Povrat novca kupcima
Cash movement submitted,Naplate gotovine
Cash Movements,Gotovinski depozit je onemogućen za ovaj POS profil.
Cash payment cannot be less than invoice total when partial payment is not allowed,Snimak ladice s novcem
Cash returned after payment,Gotovina u ruci
Cashier,Kretanje gotovine
Cashier Access,Prijenos gotovine je otkazan
Cashier identity and appearance preferences.,Primijenjen je odbitak kretanja gotovine
Cashier PIN,Kretanje gotovine izbrisano
Cashier PIN saved successfully.,Kretanje gotovine je onemogućeno za ovaj POS profil.
Cashiers,Kretanje gotovine je onemogućeno u trenutnom POS profilu.
Cashier-wise,Kretanje gotovine spremljeno izvan mreže
Categories,Podneseno kretanje gotovine
Category,Kretanja gotovine
Category / Brand / Variant Report,Gotovinsko plaćanje ne može biti manje od ukupnog iznosa računa kada djelomično plaćanje nije dopušteno
Category-wise,Gotovina vraćena nakon uplate
Category-wise Margin,blagajnik
Certificate,Pristup blagajni
Certificate is missing or not trusted. QZ may show confirmation dialogs.,Identitet blagajnika i preferencije izgleda.
Certificate is trusted. Silent QZ printing is active.,PIN blagajnika
Change,PIN blagajnika uspješno je spremljen.
Change allocation repaired,Blagajnice
Change interface language,Blagajnički
Change Language,kategorije
Change Price,Kategorija
Change Return,Izvješće o kategoriji / marki / varijanti
Change Returned,Kategorijalno
Change terminal cashier,Margina prema kategoriji
Charge Heads,Potvrda
Charges,Certifikat nedostaje ili mu se ne vjeruje.
Charges not found,QZ može prikazati dijaloške okvire za potvrdu.
Check Balance,Certifikat je pouzdan.
Check balance for any card. Supervisors can issue and top up cards here.,Tihi QZ ispis je aktivan.
Check balance only,Promjena
Check for new commits,Promjena dodjele popravljena
Check for Updates,Promjena jezika sučelja
Check live balance before applying redemption,Promjena jezika
Check live balance before redemption,Promjena cijene
Checking...,Promjena Povratak
Cheque/Reference Date,Promjena vraćena
Cheque/Reference No,Promjena blagajne terminala
Choose the cashier currently operating this terminal.,Glave punjenja
Choose your preferred language for the POS interface,Optužbe
City,Naknade nisu pronađene
Clear,Provjerite stanje
Clear All,Provjerite stanje za bilo koju karticu.
Clear all barcode items,Supervizori ovdje mogu izdavati i nadopunjavati kartice.
Clear all purchase order items,Provjeri samo stanje
Clear Cache,Provjerite nove obveze
Clear Search,Provjerite ima li ažuriranja
Clearing local cache...,Provjerite stanje uživo prije primjene otkupa
Click to refresh,Provjerite stanje uživo prije otkupa
Client CPU Lag:,Provjera...
Client Memory Usage:,Ček/referentni datum
Client Metrics,Ček/referentni br
Close,Odaberite blagajnika koji trenutno upravlja ovim terminalom.
Close about dialog,Odaberite željeni jezik za POS sučelje
Close cashier switcher,Grad
Close closing shift dialog,čisto
Close column selector,Obriši sve
Close Dialog,Obrišite sve stavke crtičnog koda
Close drafts dialog,Obrišite sve stavke narudžbenice
Close invoice details dialog,Očisti predmemoriju
Close invoice management,Očisti pretragu
Close offline invoices dialog,Brisanje lokalne predmemorije...
Close packing list dialog,Kliknite za osvježavanje
Close returns dialog,CPU zaostatak klijenta:
Close sales orders dialog,Upotreba memorije klijenta:
Close Scanner,Mjerne vrijednosti klijenta
Close scanner dialog,Zatvori
Close Settings,Zatvori o dijalogu
Close Shift,Zatvorite izmjenjivač blagajne
Closing Amount,Zatvori dijaloški okvir zatvaranja smjene
Closing POS Shift,Zatvori birač stupaca
Closing Snapshot Available,Zatvori dijaloški okvir
Code,Zatvori dijaloški okvir nacrta
Code scanned successfully,Zatvori dijaloški okvir s detaljima fakture
COGS,Zatvori upravljanje fakturama
Collapse item details,Zatvori dijaloški okvir izvanmrežnih faktura
Collected,Zatvori dijaloški okvir liste pakiranja
Cols,Zatvori dijalog povrata
Columns,Zatvorite dijaloški okvir prodajnih naloga
commits,Zatvori skener
Completed and active sales in this range,Zatvori dijaloški okvir skenera
Completed returns will appear here.,Zatvori postavke
Confirm,Zatvori Shift
Confirm Close,Završni iznos
Confirm Mobile Number,Zatvaranje POS smjene
Confirm PIN,Dostupna snimka zatvaranja
Connect,Šifra
Connect printer and manage certificate,Kod je uspješno skeniran
Connecting to QZ Tray...,COGS
Connection problem while submitting invoice,Sažmi detalje stavke
Connections:,Prikupljeno
Connectivity and cached prerequisite status were rechecked.,Cols
Continue Editing,Stupci
Could not fetch latest balance from server,obvezuje se
Count,Završena i aktivna prodaja u ovom asortimanu
Country,Ovdje će se pojaviti dovršeni povrati.
Coupon,Potvrdi
Coupons,Potvrdite Zatvori
Cover,Potvrdite broj mobitela
CPU Cores:,Potvrdite PIN
Create,Poveži se
Create and load a new prepaid card,Povežite pisač i upravljajte certifikatom
Create and preload a new gift card,Spajanje na QZ tray...
Create Bill,Problem s vezom tijekom slanja računa
Create Customer,Veze:
Create New Item,Povezivost i predmemorirani status preduvjeta ponovno su provjereni.
Create or change your PIN,Nastavi s uređivanjem
Create PIN,Nije moguće dohvatiti najnoviji saldo s poslužitelja
Create POS Opening Shift,brojati
Create Purchase Order,Država
Create Return,Kupon
Create return from invoice,Kuponi
Create Supplier,Poklopac
Credit and Output,CPU jezgre:
Credit Note,Stvorite
Credit Outstanding,Izradite i učitajte novu pretplatnu karticu
Credit sales remaining to be collected,Izradite i unaprijed učitajte novu darovnu karticu
Critical,Stvori Bill
Currency,Stvorite kupca
Current,Stvori novu stavku
Current Event Loop Lag:,Izradite ili promijenite svoj PIN
Current Month,Stvorite PIN
Current PIN,Stvorite pomak otvaranja POS-a
Current Profile,Kreirajte narudžbenicu
Current redeemable value on the gift card,Kreiraj povrat
Current User,Kreirajte povrat iz fakture
Custom,Stvorite dobavljača
Custom Due Days,Zasluge i izlaz
Custom items per page,Kreditna nota
Customer,Nepodmireni kredit
Customer already selected,Preostale kreditne prodaje za naplatu
Customer Balance,Kritično
Customer balance unavailable offline,valuta
Customer created successfully.,Trenutni
Customer creation failed.,Kašnjenje trenutne petlje događaja:
Customer Details,Trenutni mjesec
Customer display channel is missing,Trenutačni PIN
Customer display was blocked. Please allow pop-ups for this site.,Trenutačni profil
Customer group is required,Trenutna otkupna vrijednost na darovnoj kartici
Customer is required to add payment,Trenutni korisnik
Customer Name is required,Custom
Customer not selected,Prilagođeni dani roka
Customer Report,Prilagođene stavke po stranici
Customer saved offline,Kupac
Customer Screen,Kupac je već odabran
Customer territory is required,Stanje kupaca
Customer updated successfully.,Saldo korisnika nije dostupan izvan mreže
Customer-facing tools and printer setup.,Korisnik je uspješno kreiran.
Customers,Stvaranje klijenta nije uspjelo.
Customers not found,Podaci o kupcu
Daily cashier actions without scrolling.,Nedostaje kanal za prikaz kupaca
Daily Sales,Prikaz korisnika je blokiran.
Daily Sales Summary,Dopustite skočne prozore za ovu stranicu.
Dark Mode,Potrebna je grupa kupaca
Data loaded in form. Review and submit.,Kupac je dužan dodati plaćanje
Database Health,Potrebno je ime kupca
Database health affects overall system speed and reliability.,Kupac nije odabran
Database Info,Izvješće kupca
Date,Klijent spremljen izvan mreže
Day Δ,Zaslon kupca
days,Potreban je korisnički teritorij
Day-wise (MTD),Korisnik je uspješno ažuriran.
Day-wise Movement,Alati okrenuti klijentima i postavljanje pisača.
Dead Stock,Kupci
Dead Stock Items,Kupci nisu pronađeni
Decrease quantity,Dnevne radnje blagajnika bez listanja.
Default,Dnevna prodaja
Default:,Sažetak dnevne prodaje
Delete,Tamni način rada
Delete cancelled cash movement {0}?,Podaci učitani u obrazac.
Delete Draft,Pregledajte i pošaljite.
Delete draft invoice,Zdravlje baze podataka
Delete draft invoice {0}?,Zdravlje baze podataka utječe na ukupnu brzinu i pouzdanost sustava.
Delete Invoice,Informacije o bazi podataka
Delete offline invoice,Datum
Delivered,Dan Δ
Delivery Charges,dana
Delivery Information,Gledano po danu (MTD)
Delivery Note {0} created,Kretanje po danu
Delivery note created,Mrtva zaliha
Deployed Bundle:,Mrtve zalihe
Deposit,Smanjite količinu
Description,Zadano
Detailed Supplier Breakdown,Zadano:
Detecting formats:,Izbriši
Device Memory:,Izbrisati otkazano kretanje gotovine {0}?
Difference,Izbriši skicu
Difference (In Company Currency),Izbriši nacrt fakture
Disable offline mode first to recheck live connectivity.,Izbrisati nacrt fakture {0}?
Disconnect,Izbriši fakturu
discount,Izbriši izvanmrežnu fakturu
Discount %,Isporučeno
Discount / Void / Return Report,Troškovi dostave
Discount Amount,Informacije o isporuci
Discount limited by POS Profile,Dostavnica {0} stvorena
Discounted Invoices,Izrađena dostavnica
Discounts,Raspoređeni paket:
Dismiss,Polog
Download Certificate,Opis
Draft,Detaljna analiza dobavljača
Draft invoice deleted,Prepoznavanje formata:
Draft source,Memorija uređaja:
Drafts,razlika
Due {0},Razlika (u valuti tvrtke)
Due Date,Najprije onemogućite izvanmrežni način rada da ponovno provjerite povezanost uživo.
Duplicate,Prekini vezu
Edit customer,popust
Edit discount amount,% popusta
Edit discount percentage,Izvješće o popustu / poništenju / povratu
Edit Gift Application,Iznos popusta
Edit item name,Popust ograničen POS profilom
Edit quantity,Fakture s popustom
Edit rate,Popusti
Edit unit of measure,Odbaciti
Edited,Preuzmi certifikat
Employee,Nacrt
Enable background sync,Nacrt fakture izbrisan
Enable Customer Display in POS Profile first.,Izvor nacrta
End current session,Nacrti
Enter a PIN.,Rok {0}
Enter a valid grams value,Datum dospijeća
Enter new price list rate,Duplikat
Enter Quantity,Uredi kupca
Enter the cashier PIN to continue.,Uredi iznos popusta
Enter the current PIN first.,Uredi postotak popusta
"Enter the current PIN, then choose a new one.",Uredi aplikaciju za dar
Enter valid grams for scale barcode,Uredi naziv artikla
Entries,Uredi količinu
Error accessing camera:,Uredi stopu
Error calculating prices,Uredi mjernu jedinicu
Error fetching customer balance,Uređeno
Error in change calculations!,Zaposlenik
Error Loading Data,Omogući sinkronizaciju u pozadini
Error loading invoice details,Prvo omogućite prikaz kupaca u POS profilu.
Error processing invoice,Završi trenutnu sesiju
Error processing payment,Unesite PIN.
Error searching invoices,Unesite valjanu vrijednost u gramima
Error submitting invoice:,Unesite novu cijenu cjenika
Error submitting invoice: {0},Unesite količinu
Error submitting invoice: No response from server,Unesite PIN blagajnika za nastavak.
Error updating currency,Prvo unesite trenutni PIN.
Error updating item details,"Unesite trenutni PIN, a zatim odaberite novi."
Est. Purchase,Unesite važeće grame za crtični kod vage
Est. Value,Upisi
Event-loop lag measures how busy your browser is. Lower is better.,Pogreška pri pristupu kameri:
Every,Pogreška u izračunu cijena
Exchange Rate,Pogreška pri dohvaćanju stanja klijenta
Expand item details,Greška u izračunima promjena!
Expected Amount (In Company Currency),Greška prilikom učitavanja podataka
Expected Cash,Pogreška pri učitavanju pojedinosti fakture
Expected cash on hand grouped by currency,Pogreška u obradi fakture
Expected vs Actual,Pogreška pri obradi plaćanja
Expense,Pogreška pri pretraživanju faktura
Expense Account (Optional Override),Greška pri slanju fakture:
Expense account is required.,Pogreška pri slanju fakture: {0}
Expenses and deposits posted during this shift,Pogreška pri podnošenju računa: nema odgovora s poslužitelja
Expired,Pogreška pri ažuriranju valute
Failed to auto reconcile payments.,Pogreška prilikom ažuriranja pojedinosti artikla
Failed to cancel cash movement,procjena
Failed to clear cache,Kupnja
Failed to create item,procjena
Failed to create supplier,Vrijednost
Failed to delete cash movement,Odgoda petlje događaja mjeri koliko je vaš preglednik zauzet.
Failed to generate scale barcode. Using item barcode only.,Niže je bolje.
Failed to load cash movement context.,Svaki
Failed to load dashboard data.,Tečaj
Failed to reload invoice from server,Proširi pojedinosti stavke
Failed to submit cash movement,Očekivani iznos (u valuti tvrtke)
Failed to sync offline cash movements,Očekivana gotovina
Fast cashier actions for active shifts.,Očekivana gotovina u blagajni grupirana po valuti
Fast Moving Items,Očekivano u odnosu na stvarno
Fees,Trošak
Fetch the latest offline prerequisite updates,Račun troškova (izborno nadjačavanje)
Find a sales order quickly and load it into the current sale.,Potreban je račun troškova.
Fixing payment amounts for return invoice...,Troškovi i polozi knjiženi tijekom ove smjene
Flash Off,isteklo
Flash On,Automatsko usklađivanje plaćanja nije uspjelo.
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",Otkazivanje kretanja gotovine nije uspjelo
Free,Brisanje predmemorije nije uspjelo
Free Qty,Izrada stavke nije uspjela
Frequency,Stvaranje dobavljača nije uspjelo
from,Brisanje kretanja gotovine nije uspjelo
From Date,Generiranje crtičnog koda vage nije uspjelo.
Fulfillment Details,Korištenje samo crtičnog koda artikla.
Full Name,Učitavanje konteksta kretanja gotovine nije uspjelo.
Gain,Učitavanje podataka nadzorne ploče nije uspjelo.
Generate a fresh prepaid card and start it with an opening balance.,Ponovno učitavanje fakture s poslužitelja nije uspjelo
Generate and install the certificate to allow fully silent printing without trust prompts.,Slanje kretanja gotovine nije uspjelo
Generate Certificate,Sinkronizacija izvanmrežnog kretanja gotovine nije uspjela
Generated scale barcode: {0},Brze radnje blagajnika za aktivne smjene.
Get Payments,Brzo pokretni predmeti
Gift Card,naknade
Gift card amount must be greater than zero.,Dohvatite najnovija izvanmrežna preduvjetna ažuriranja
Gift Card Code,Brzo pronađite prodajni nalog i učitajte ga u trenutnu prodaju.
Gift card code is required for redemption,Određivanje iznosa plaćanja za povratnu fakturu...
Gift card code is required.,Bljeskalica isključena
Gift card issued successfully.,Bljeskalica uključena
Gift card loaded successfully.,"Za stavke 'Paket proizvoda', Skladište, serijski broj i broj serije će se uzeti u obzir iz tablice 'Lista pakiranja'."
Gift Card Management,"Ako su skladište i broj serije isti za sve stavke pakiranja za bilo koju stavku 'paketa proizvoda', te se vrijednosti mogu unijeti u glavnu tablicu stavki;"
Gift card payment,vrijednosti će se kopirati u tablicu 'Packing List'.
Gift card redemption requires an online connection,besplatno
Gift card topped up successfully.,Besplatna količina
Gift Cards,Učestalost
Go Offline,od
Go Online,Od datuma
Go to Frappe Desk,Pojedinosti o ispunjenju
Grand Total,Puno ime
Gross Margin,dobitak
Gross Profit,Generirajte novu prepaid karticu i pokrenite je s početnim stanjem.
Gross Sales,Generirajte i instalirajte certifikat kako biste omogućili potpuno tihi ispis bez upita o povjerenju.
Group not found,Generiraj certifikat
"Grouped controls for terminal, UI, and session settings.",Generirani bar kod vage: {0}
Grouped totals for each payment method and currency,Primite uplate
Hide,Poklon kartica
Hide Gift Card,Iznos darovne kartice mora biti veći od nule.
Hide Non Essential Fields,Kod poklon kartice
Hide quantity decimals,Kod darovne kartice potreban je za iskorištavanje
Hide search tools,Potreban je kod darovne kartice.
Hide zero rated items,Poklon kartica je uspješno izdana.
High,Poklon kartica je uspješno učitana.
History,Upravljanje poklon karticama
Hourly (Today),Plaćanje poklon karticom
How this section works,Iskorištavanje darovne kartice zahtijeva internetsku vezu
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.",Poklon kartica je uspješno nadopunjena.
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.",Poklon kartice
Import the certificate into QZ Tray and restart QZ Tray on each POS machine.,Idi izvan mreže
In,Idi na internet
In stock: {0},Idite na Frappe Desk
Include Batch / Serial,Ukupni zbroj
Include Price,Bruto marža
Increase quantity,Bruto dobit
IndexedDB,Bruto prodaja
Initial Amount,Grupa nije pronađena
Initialize your shift with opening balances,"Grupirane kontrole za postavke terminala, korisničkog sučelja i sesije."
Initializing application...,Pokretanje aplikacije...
"Inspect cache, sync, and prerequisite status","Pregledajte predmemoriju, sinkronizaciju i status preduvjeta"
Installed Applications,Instalirane aplikacije
Insufficient stock:\n{0},Nedovoljne zalihe:\n{0}
Invalid rate,Nevažeći tečaj
Inventory Status Report,Izvješće o stanju inventara
Invoice,Faktura
Invoice {0} is Submitted,Faktura {0} je poslana
Invoice {0} processed successfully,Faktura {0} uspješno obrađena
Invoice {0} submission failed,Predaja fakture {0} nije uspjela
Invoice {0} was already submitted,Faktura {0} je već poslana
Invoice Adjustments,Korekcije računa
Invoice Change,Promjena fakture
Invoice Details,Podaci o fakturi
Invoice is still in draft after background submission.,Faktura je još uvijek u skici nakon slanja pozadine.
Invoice Items,Stavke fakture
Invoice Management,Upravljanje fakturama
Invoice Mgmt,Upravljanje fakturama
Invoice saved offline,Faktura spremljena izvan mreže
Invoice submission failed,Predaja fakture nije uspjela
Invoice Submitted,Faktura poslana
"Invoice value settled by loyalty points, not cash collection","Vrijednost fakture podmirena bodovima vjernosti, a ne naplatom gotovine"
Invoices,Fakture
Invoices already past due date,Fakture su već istekle
Invoices saved as POS Invoices,Fakture spremljene kao POS fakture
Invoices still carrying balances,Fakture još uvijek sadrže stanje
Issue Mode,Način izdavanja
Issue New Card,Izdajte novu karticu
Issue Workflow,Tijek rada problema
"Issue, top up, and check","Izdaj, dopuni i provjeri"
Item,Stavka
Item / Product Sales Report,Izvješće o prodaji predmeta / proizvoda
Item {0} added to invoice,Stavka {0} dodana na fakturu
Item '{0}' has no barcode,Stavka '{0}' nema crtični kod
Item Code,Šifra artikla
Item created successfully,Stavka je uspješno kreirana
Item is out of stock,Artikala nema na skladištu
Item Name,Naziv artikla
Item not found,Stavka nije pronađena
Item order updated,Redoslijed artikla ažuriran
Item Selector Settings,Postavke birača stavki
Items,Predmeti
Items added in POS will appear here automatically.,Stavke dodane u POS-u automatski će se pojaviti ovdje.
Items added to invoice,Stavke dodane na fakturu
Items per page,Stavki po stranici
Items Sold,Predmeti prodani
Items/Invoice,Stavke/račun
Item-wise Profitability,Profitabilnost po stavkama
Journal Entry,Unos u dnevnik
json,json
Just now,Upravo sada
Keep offline prerequisites healthy and recover stale data safely.,Održavajte izvanmrežne preduvjete zdravim i sigurno oporavite zastarjele podatke.
Labels,Etikete
Language,Jezik
Language will be changed to,Jezik će se promijeniti u
"Language, theme, terminal tools, and session controls.","Jezik, tema, terminalski alati i kontrole sesije."
Last,Zadnje
Last 14 Days (Paid vs Pending),Posljednjih 14 dana (Plaćeno naspram čekanja)
Last 14 Days Activity,Aktivnost zadnjih 14 dana
Last 14 Days Gross Profit,Zadnjih 14 dana bruto dobiti
Last 14 Days Purchases,Zadnjih 14 dana kupovine
Last 14 Days Tax/Charges,Zadnjih 14 dana porez/troškovi
Last sync:,Zadnja sinkronizacija:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},Zadnja sinkronizacija: {0} |
Latest entries for current shift,u redu: {1} |
Lead Time,neuspješno: {2} |
Light Mode,preskočeno: {3}
Limited,Najnoviji unosi za trenutnu smjenu
lines,Vrijeme isporuke
List,Način svjetla
Live Snapshot,ograničeno
Load a POS profile and cashier first.,linije
Load More Invoices,Popis
Load previously saved invoices,Snimka uživo
Load Sale,Prvo učitajte POS profil i blagajnu.
Load Sales Invoice,Učitaj više faktura
Loading app data...,Učitavanje prethodno spremljenih faktura
Loading customer database...,Load Sale
Loading customers...,Učitaj prodajnu fakturu
Loading database stats...,Učitavanje podataka aplikacije...
Loading details...,Učitavanje baze podataka kupaca...
Loading invoice history...,Učitavanje kupaca...
Loading items...,Učitavanje statistike baze podataka...
Loading product catalog...,Učitavanje detalja...
Loading return invoices...,Učitavanje povijesti faktura...
Loading server CPU/memory usage...,Učitavanje stavki...
Loading suppliers...,Učitavanje kataloga proizvoda...
Loading unpaid invoices...,Učitavanje faktura za povrat...
Loading view...,Učitavanje upotrebe procesora/memorije poslužitelja...
Loading...,Učitavanje dobavljača...
Local storage is unavailable. Switching to online-only mode.,Učitavanje neplaćenih faktura...
localStorage,Učitavanje prikaza...
Location Performance,Učitavanje...
Locations,Lokalna pohrana nije dostupna.
Lock Screen,Prebacivanje na način rada samo na mreži.
Logout,lokalna pohrana
Lookup Workflow,Izvedba lokacije
Loss,Lokacije
Low,Zaključavanje zaslona
Low Stock,Odjava
Low Stock Alerts,Tijek rada pretraživanja
Low Stock Items,gubitak
Low Stock Threshold,Niska
Low Stock Total,Niska zaliha
Lowest Margin,Upozorenja o niskim zalihama
Low-frequency maintenance and system details.,Niska zaliha
