Attributes (Size/Color),申請中
Auto Allocate Payment Amount,アプリ
Auto Reconcile,閉じてもよろしいですか?
Auto reconciliation completed after payment submit.,入力したデータはすべて失われます。
Auto reconciliation completed. Allocated: {0}{1}. Remaining outstanding: {0}{2}.,属性(サイズ/色)
Available Actions,支払い金額の自動割り当て
Available QTY,自動調整
Available:,支払い送信後に自動調整が完了しました。
Average Basket,自動調整が完了しました。
Average Bill,割り当て済み: {0}{1}。
Average Ticket,残りの未払い: {0}{2}。
Avg Bill,利用可能なアクション
Avg Invoice,利用可能な数量
Avg Invoice Profit,利用可能:
Avg Invoice Value,平均的なバスケット
Avg Purchase Frequency,平均請求額
Awesome,平均的なチケット
Awesome Dashboard,平均請求額
Awesome Dashboard is disabled for the selected POS Profile.,平均請求書
Awesome Dashboard is unavailable for the selected scope.,平均請求書利益
Awesome Dashboard is visible only to POS supervisors.,平均請求額
Back,平均購入頻度
Back Office Cash Account,すごい
Back Office Cash Account (Optional Override),素晴らしいダッシュボード
Back office cash account is required.,選択した POS プロファイルでは、Awesome Dashboard が無効になっています。
Back to {0},Awesome Dashboard は、選択したスコープでは使用できません。
Background processing did not finish in time.,Awesome Dashboard は POS スーパーバイザーのみに表示されます。
Background processing failed for Invoice {0}: {1},戻る
Background Submission Failed,バックオフィス現金口座
Background sync interval (seconds),バックオフィス現金口座 (オプションの上書き)
Balance,バックオフィスの現金口座が必要です。
Balance will be updated when connection is restored,{0} に戻る
Balances still pending,バックグラウンド処理が時間内に終了しませんでした。
Barcode,請求書 {0} のバックグラウンド処理が失敗しました: {1}
Barcode / QR Ready,バックグラウンド送信に失敗しました
Barcode Label Printing,バックグラウンド同期間隔 (秒)
Base Paid:,バランス
Base Recv:,接続が回復すると残高が更新されます
Base:,残高はまだ保留中です
Basic Information,バーコード
Batch,バーコード/QR対応
Batch Information,バーコードラベル印刷
Before any return workflow,基本支払い:
Before returns,基本受信:
Best Day,ベース:
Best Seller,基本情報
Book expense or deposit from active shift.,バッチ
Branch / Location-wise Report,バッチ情報
Brand-wise,返品ワークフローの前に
Breakdown,返品前に
Browse,最高の一日
Build Time:,ベストセラー
Built with Frappe,アクティブなシフトから経費または保証金を予約します。
Bundle,支店・所在地別レポート
Buying Price,ブランド的に
Cache cleared successfully,内訳
Cache Usage,閲覧する
cache used,ビルド時間:
Calculating...,フラッペで作りました
Camera Access Required,バンドル
Camera access was aborted. Please try again.,購入価格
Camera constraints not supported by your device. Trying fallback settings...,キャッシュが正常にクリアされました
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,キャッシュの使用量
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,使用されたキャッシュ
Camera scanner is locked until the current error is acknowledged,計算中...
Camera started but the video stream did not load in time. Please try again.,カメラへのアクセスが必要です
Cancel,カメラへのアクセスが中止されました。
Cancel cash movement {0}?,もう一度試してください。
Cancel Payment,カメラの制約がデバイスでサポートされていません。
Cancel Sale,フォールバック設定を試行しています...
Cancel Sale ?,カメラがビジー状態であるか、別のアプリ/タブによってブロックされています。
Cancelled,他のカメラ アプリを閉じて、もう一度試してください。
Cannot add an item with zero or negative quantity.,カメラの許可が拒否されました。
Cannot clear cache while offline,ブラウザの設定でカメラへのアクセスを許可し、ページを更新してください。
Cannot redeem customer credit more than invoice total,現在のエラーが確認されるまで、カメラ スキャナはロックされます
Cannot redeem gift cards more than invoice total,カメラは起動しましたが、ビデオ ストリームが時間内に読み込まれませんでした。
Cannot Save Offline Invoice:,もう一度試してください。
Cannot Save Offline Payment:,キャンセル
Card,現金の移動 {0} をキャンセルしますか?
Card / Online,支払いのキャンセル
Card health after the last live lookup,セールのキャンセル
Cards,販売をキャンセルしますか?
Cart,キャンセルされました
Cash,数量がゼロまたはマイナスの品目を追加することはできません。
Cash back to customers,オフラインではキャッシュをクリアできません
Cash Collections,請求額合計を超える顧客クレジットを引き換えることはできません
Cash Deposit is disabled for this POS Profile.,請求額の合計を超えるギフト カードを引き換えることはできません
Cash Drawer Snapshot,オフライン請求書を保存できません:
Cash In Hand,オフライン支払いを保存できません:
Cash Movement,カード
Cash movement cancelled,カード / オンライン
Cash movement deduction applied,最後のライブルックアップ後のカードの状態
Cash movement deleted,カード
Cash movement is disabled for this POS Profile.,カート
Cash Movement is disabled in current POS Profile.,現金
Cash movement saved offline,顧客へのキャッシュバック
Cash movement submitted,現金回収
Cash Movements,この POS プロファイルでは現金デポジットが無効になっています。
Cash payment cannot be less than invoice total when partial payment is not allowed,キャッシュ ドロワーのスナップショット
Cash returned after payment,手持ちの現金
Cashier,現金の動き
Cashier Access,現金の移動がキャンセルされました
Cashier identity and appearance preferences.,現金移動控除の適用
Cashier PIN,現金の移動が削除されました
Cashier PIN saved successfully.,この POS プロファイルでは現金の移動が無効になっています。
Cashiers,現在の POS プロファイルでは現金移動が無効になっています。
Cashier-wise,現金の移動をオフラインで保存
Categories,現金の移動が送信されました
Category,現金の動き
Category / Brand / Variant Report,部分的な支払いが許可されていない場合、現金での支払いは請求書の合計額を下回ることはできません
Category-wise,支払い後に現金が戻ってくる
Category-wise Margin,レジ係
Certificate,レジへのアクセス
Certificate is missing or not trusted. QZ may show confirmation dialogs.,レジ係のアイデンティティと外観の好み。
Certificate is trusted. Silent QZ printing is active.,レジ暗証番号
Change,キャッシャー PIN が正常に保存されました。
Change allocation repaired,レジ係
Change interface language,レジ係について
Change Language,カテゴリー
Change Price,カテゴリ
Change Return,カテゴリー/ブランド/バリエーションレポート
Change Returned,カテゴリ別
Change terminal cashier,カテゴリ別マージン
Charge Heads,証明書
Charges,証明書が見つからないか、信頼されていません。
Charges not found,QZ では確認ダイアログが表示される場合があります。
Check Balance,証明書は信頼されています。
Check balance for any card. Supervisors can issue and top up cards here.,サイレント QZ 印刷がアクティブです。
Check balance only,変更
Check for new commits,変更割り当てが修復されました
Check for Updates,インターフェース言語を変更する
Check live balance before applying redemption,言語を変更する
Check live balance before redemption,価格の変更
Checking...,変更 返品
Cheque/Reference Date,返却された釣銭
Cheque/Reference No,端末レジの変更
Choose the cashier currently operating this terminal.,チャージヘッド
Choose your preferred language for the POS interface,料金
City,料金が見つかりません
Clear,残高を確認する
Clear All,カードの残高を確認します。
Clear all barcode items,スーパーバイザーはここでカードを発行したり補充したりできます。
Clear all purchase order items,残高確認のみ
Clear Cache,新しいコミットを確認する
Clear Search,アップデートをチェックする
Clearing local cache...,引き換えを適用する前にライブ残高を確認してください
Click to refresh,引き換え前にライブ残高を確認する
Client CPU Lag:,確認中...
Client Memory Usage:,小切手/参照日
Client Metrics,小切手/参照番号
Close,現在この端末を操作しているレジ担当者を選択してください。
Close about dialog,POS インターフェースに使用する言語を選択してください
Close cashier switcher,市
Close closing shift dialog,クリア
Close column selector,すべてクリア
Close Dialog,すべてのバーコード項目をクリアします
Close drafts dialog,すべての発注書アイテムをクリアします
Close invoice details dialog,キャッシュのクリア
Close invoice management,検索をクリア
Close offline invoices dialog,ローカルキャッシュをクリアしています...
Close packing list dialog,クリックして更新
Close returns dialog,クライアントの CPU ラグ:
Close sales orders dialog,クライアントのメモリ使用量:
Close Scanner,クライアントメトリクス
Close scanner dialog,閉じる
Close Settings,「バージョン情報」ダイアログを閉じる
Close Shift,レジスイッチャーを閉じる
Closing Amount,シフトダイアログを閉じる
Closing POS Shift,列セレクターを閉じる
Closing Snapshot Available,ダイアログを閉じる
Code,下書きダイアログを閉じる
Code scanned successfully,請求書の詳細ダイアログを閉じる
COGS,請求書管理を閉じる
Collapse item details,オフライン請求書ダイアログを閉じる
Collected,パッキングリストダイアログを閉じる
Cols,返品ダイアログを閉じる
Columns,販売注文ダイアログを閉じる
commits,スキャナーを閉じる
Completed and active sales in this range,スキャナダイアログを閉じる
Completed returns will appear here.,設定を閉じる
Confirm,シフトを閉じる
Confirm Close,クロージング金額
Confirm Mobile Number,POSシフト終了
Confirm PIN,終了スナップショットが利用可能です
Connect,コード
Connect printer and manage certificate,コードは正常にスキャンされました
Connecting to QZ Tray...,歯車
Connection problem while submitting invoice,アイテムの詳細を折りたたむ
Connections:,集めた
Connectivity and cached prerequisite status were rechecked.,コル
Continue Editing,コラム
Could not fetch latest balance from server,コミットする
Count,この範囲での販売が完了し、現在進行中である
Country,完了した返品がここに表示されます。
Coupon,確認する
Coupons,閉じるの確認
Cover,携帯電話番号の確認
CPU Cores:,PINの確認
Create,接続する
Create and load a new prepaid card,プリンターの接続と証明書の管理
Create and preload a new gift card,QZトレイに接続しています...
Create Bill,請求書の送信中に接続の問題が発生しました
Create Customer,接続:
Create New Item,接続とキャッシュされた前提条件ステータスが再チェックされました。
Create or change your PIN,編集を続ける
Create PIN,サーバーから最新の残高を取得できませんでした
Create POS Opening Shift,数を数える
Create Purchase Order,国
Create Return,クーポン
Create return from invoice,クーポン
Create Supplier,カバー
Credit and Output,CPUコア:
Credit Note,作成
Credit Outstanding,新しいプリペイド カードを作成してロードする
Credit sales remaining to be collected,新しいギフトカードを作成してプリロードする
Critical,請求書の作成
Currency,顧客の作成
Current,新しいアイテムの作成
Current Event Loop Lag:,PIN を作成または変更する
Current Month,PINの作成
Current PIN,POS 開始シフトの作成
Current Profile,注文書の作成
Current redeemable value on the gift card,返品の作成
Current User,請求書から返品を作成する
Custom,サプライヤーの作成
Custom Due Days,クレジットと成果
Custom items per page,クレジットノート
Customer,信用残高
Customer already selected,クレジット売上の回収が残っている
Customer Balance,クリティカル
Customer balance unavailable offline,通貨
Customer created successfully.,現在
Customer creation failed.,現在のイベントのループ ラグ:
Customer Details,当月
Customer display channel is missing,現在のPIN
Customer display was blocked. Please allow pop-ups for this site.,現在のプロフィール
Customer group is required,ギフトカードの現在の引き換え可能額
Customer is required to add payment,現在のユーザー
Customer Name is required,カスタム
Customer not selected,カスタム期限日
Customer Report,ページごとのカスタム項目
Customer saved offline,お客様
Customer Screen,お客様はすでに選択されています
Customer territory is required,顧客残高
Customer updated successfully.,顧客残高はオフラインでは利用できません
Customer-facing tools and printer setup.,お客様が正常に作成されました。
Customers,顧客の作成に失敗しました。
Customers not found,顧客の詳細
Daily cashier actions without scrolling.,顧客表示チャネルがありません
Daily Sales,カスタマーディスプレイがブロックされました。
Daily Sales Summary,このサイトのポップアップを許可してください。
Dark Mode,顧客グループは必須です
Data loaded in form. Review and submit.,お客様は支払いを追加する必要があります
Database Health,顧客名は必須です
Database health affects overall system speed and reliability.,顧客が選択されていません
Database Info,顧客レポート
Date,顧客はオフラインで保存されました
Day Δ,顧客画面
days,顧客の地域は必須です
Day-wise (MTD),お客様は正常に更新しました。
Day-wise Movement,顧客対応ツールとプリンターのセットアップ。
Dead Stock,お客様
Dead Stock Items,顧客が見つかりません
Decrease quantity,スクロールせずに毎日のレジ操作を実行できます。
Default,日販
Default:,毎日の売上概要
Delete,ダークモード
Delete cancelled cash movement {0}?,フォームにロードされたデータ。
Delete Draft,確認して送信します。
Delete draft invoice,データベースの健全性
Delete draft invoice {0}?,データベースの健全性は、システム全体の速度と信頼性に影響します。
Delete Invoice,データベース情報
Delete offline invoice,日付
Delivered,Δ日
Delivery Charges,日
Delivery Information,日単位 (MTD)
Delivery Note {0} created,一日の動き
Delivery note created,デッドストック
Deployed Bundle:,デッドストック品
Deposit,数量を減らす
Description,デフォルト
Detailed Supplier Breakdown,デフォルト:
Detecting formats:,削除
Device Memory:,キャンセルされた現金移動 {0} を削除しますか?
Difference,下書きの削除
Difference (In Company Currency),請求書草案を削除する
Disable offline mode first to recheck live connectivity.,下書き請求書 {0} を削除しますか?
Disconnect,請求書の削除
discount,オフライン請求書を削除する
Discount %,納品済み
Discount / Void / Return Report,配送料
Discount Amount,配送情報
Discount limited by POS Profile,納品書 {0} が作成されました
Discounted Invoices,納品書を作成しました
Discounts,導入されたバンドル:
Dismiss,デポジット
Download Certificate,説明
Draft,サプライヤーの詳細な内訳
Draft invoice deleted,フォーマットの検出:
Draft source,デバイスメモリ:
Drafts,違い
Due {0},差額（会社通貨）
Due Date,まずオフライン モードを無効にして、ライブ接続を再確認します。
Duplicate,切断する
Edit customer,割引
Edit discount amount,割引率
Edit discount percentage,割引/無効/返品レポート
Edit Gift Application,割引額
Edit item name,POS プロファイルによって割引が制限される
Edit quantity,割引された請求書
Edit rate,割引
Edit unit of measure,解雇する
Edited,証明書のダウンロード
Employee,草案
Enable background sync,請求書草案が削除されました
Enable Customer Display in POS Profile first.,草案のソース
End current session,下書き
Enter a PIN.,期限: {0}
Enter a valid grams value,期限
Enter new price list rate,重複
Enter Quantity,顧客の編集
Enter the cashier PIN to continue.,割引額を編集する
Enter the current PIN first.,割引率を編集する
"Enter the current PIN, then choose a new one.",ギフト申請の編集
Enter valid grams for scale barcode,項目名を編集する
Entries,数量を編集する
Error accessing camera:,編集速度
Error calculating prices,測定単位の編集
Error fetching customer balance,編集済み
Error in change calculations!,従業員
Error Loading Data,バックグラウンド同期を有効にする
Error loading invoice details,最初に POS プロファイルでカスタマー ディスプレイを有効にします。
Error processing invoice,現在のセッションを終了する
Error processing payment,PIN を入力します。
Error searching invoices,有効なグラム値を入力してください
Error submitting invoice:,新しい価格表レートを入力してください
Error submitting invoice: {0},数量を入力してください
Error submitting invoice: No response from server,続行するには、レジの暗証番号を入力してください。
Error updating currency,最初に現在の PIN を入力します。
Error updating item details,現在の PIN を入力し、新しい PIN を選択します。
Est. Purchase,スケールバーコードに有効なグラムを入力してください
Est. Value,エントリー
Event-loop lag measures how busy your browser is. Lower is better.,カメラへのアクセス中にエラーが発生しました:
Every,価格計算エラー
Exchange Rate,顧客残高の取得エラー
Expand item details,お釣りの計算に誤りがあります!
Expected Amount (In Company Currency),データのロード中にエラーが発生しました
Expected Cash,請求書の詳細のロード中にエラーが発生しました
Expected cash on hand grouped by currency,請求書の処理中にエラーが発生しました
Expected vs Actual,支払い処理中にエラーが発生しました
Expense,請求書の検索エラー
Expense Account (Optional Override),請求書の送信エラー:
Expense account is required.,請求書の送信エラー: {0}
Expenses and deposits posted during this shift,請求書の送信エラー: サーバーからの応答がありません
Expired,通貨の更新エラー
Failed to auto reconcile payments.,アイテム詳細の更新中にエラーが発生しました
Failed to cancel cash movement,推定
Failed to clear cache,購入する
Failed to create item,推定
Failed to create supplier,値
Failed to delete cash movement,イベント ループ ラグは、ブラウザーのビジー度を測定します。
Failed to generate scale barcode. Using item barcode only.,低いほど良いです。
Failed to load cash movement context.,毎
Failed to load dashboard data.,為替レート
Failed to reload invoice from server,アイテムの詳細を展開する
Failed to submit cash movement,予想金額（当社通貨）
Failed to sync offline cash movements,期待される現金
Fast cashier actions for active shifts.,通貨ごとにグループ化された予想手元資金
Fast Moving Items,予想と実際
Fees,経費
Fetch the latest offline prerequisite updates,経費勘定 (オプションの上書き)
Find a sales order quickly and load it into the current sale.,経費勘定は必須です。
Fixing payment amounts for return invoice...,このシフト中に転記された経費と保証金
Flash Off,期限切れ
Flash On,支払いの自動調整に失敗しました。
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",現金移動のキャンセルに失敗しました
Free,キャッシュのクリアに失敗しました
Free Qty,アイテムの作成に失敗しました
Frequency,サプライヤーの作成に失敗しました
from,現金移動の削除に失敗しました
From Date,スケールバーコードの生成に失敗しました。
Fulfillment Details,商品バーコードのみを使用します。
Full Name,現金移動コンテキストのロードに失敗しました。
Gain,ダッシュボードデータの読み込みに失敗しました。
Generate a fresh prepaid card and start it with an opening balance.,サーバーから請求書をリロードできませんでした
Generate and install the certificate to allow fully silent printing without trust prompts.,現金移動の送信に失敗しました
Generate Certificate,オフラインの現金移動の同期に失敗しました
Generated scale barcode: {0},アクティブなシフトのための素早いレジ操作。
Get Payments,動きの速いアイテム
Gift Card,料金
Gift card amount must be greater than zero.,最新のオフライン前提条件更新を取得する
Gift Card Code,販売注文をすばやく見つけて、現在の販売にロードします。
Gift card code is required for redemption,返品請求書の支払い金額を修正しています...
Gift card code is required.,フラッシュオフ
Gift card issued successfully.,フラッシュオン
Gift card loaded successfully.,「製品バンドル」アイテムの場合、倉庫、シリアル番号、バッチ番号は「梱包リスト」テーブルから考慮されます。
Gift Card Management,「製品バンドル」品目のすべての梱包品目で倉庫番号とバッチ番号が同じ場合、それらの値をメインの品目テーブルに入力できます。
Gift card payment,値は「梱包リスト」テーブルにコピーされます。
Gift card redemption requires an online connection,無料
Gift card topped up successfully.,無料数量
Gift Cards,周波数
Go Offline,から
Go Online,開始日
Go to Frappe Desk,フルフィルメントの詳細
Grand Total,フルネーム
Gross Margin,ゲイン
Gross Profit,新しいプリペイド カードを生成し、開始残高で開始します。
Gross Sales,証明書を生成してインストールすると、信頼プロンプトなしで完全にサイレント印刷が可能になります。
Group not found,証明書の生成
"Grouped controls for terminal, UI, and session settings.",生成されたスケール バーコード: {0}
Grouped totals for each payment method and currency,支払いを受ける
Hide,ギフトカード
Hide Gift Card,ギフトカードの金額はゼロより大きくなければなりません。
Hide Non Essential Fields,ギフトカードコード
Hide quantity decimals,引き換えにはギフトカード コードが必要です
Hide search tools,ギフトカードコードが必要です。
Hide zero rated items,ギフトカードが正常に発行されました。
High,ギフトカードが正常にロードされました。
History,ギフトカード管理
Hourly (Today),ギフトカードでのお支払い
How this section works,ギフトカードの引き換えにはオンライン接続が必要です
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.",ギフトカードに正常にチャージされました。
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.",ギフトカード
Import the certificate into QZ Tray and restart QZ Tray on each POS machine.,オフラインにする
In,オンラインにする
In stock: {0},フラッペデスクへ行く
Include Batch / Serial,総計
Include Price,粗利
Increase quantity,売上総利益
IndexedDB,総売上高
Initial Amount,グループが見つかりません
Initialize your shift with opening balances,ターミナル、UI、セッション設定のグループ化されたコントロール。
Initializing application...,アプリケーションを初期化しています...
"Inspect cache, sync, and prerequisite status",キャッシュ、同期、前提条件のステータスを検査する
Installed Applications,インストールされているアプリケーション
Insufficient stock:\n{0},在庫が不足しています:\n{0}
Invalid rate,無効なレート
Inventory Status Report,在庫状況レポート
Invoice,請求書
Invoice {0} is Submitted,請求書 {0} が送信されました
Invoice {0} processed successfully,請求書 {0} は正常に処理されました
Invoice {0} submission failed,請求書 {0} の送信に失敗しました
Invoice {0} was already submitted,請求書 {0} はすでに送信されています
Invoice Adjustments,請求書の調整
Invoice Change,請求書の変更
Invoice Details,請求書の詳細
Invoice is still in draft after background submission.,バックグラウンドで送信された後も、請求書はまだ下書きのままです。
Invoice Items,請求書項目
Invoice Management,請求書管理
Invoice Mgmt,請求書管理
Invoice saved offline,請求書はオフラインで保存されました
Invoice submission failed,請求書の提出に失敗しました
Invoice Submitted,請求書が提出されました
"Invoice value settled by loyalty points, not cash collection",請求額は現金徴収ではなくロイヤルティ ポイントによって決済されます
Invoices,請求書
Invoices already past due date,すでに期限を過ぎた請求書
Invoices saved as POS Invoices,POS 請求書として保存された請求書
Invoices still carrying balances,請求書に残高が残っている
Issue Mode,発行モード
Issue New Card,新しいカードを発行する
Issue Workflow,発行ワークフロー
"Issue, top up, and check",発行・チャージ・チェック
Item,アイテム
Item / Product Sales Report,アイテム・商品販売レポート
Item {0} added to invoice,アイテム {0} が請求書に追加されました
Item '{0}' has no barcode,アイテム「{0}」にはバーコードがありません
Item Code,アイテムコード
Item created successfully,アイテムが正常に作成されました
Item is out of stock,商品が在庫切れです
Item Name,項目名
Item not found,アイテムが見つかりません
Item order updated,アイテムの注文が更新されました
Item Selector Settings,項目セレクターの設定
Items,アイテム
Items added in POS will appear here automatically.,POS に追加されたアイテムはここに自動的に表示されます。
Items added to invoice,請求書に項目が追加されました
Items per page,ページごとの項目
Items Sold,販売アイテム
Items/Invoice,商品・請求書
Item-wise Profitability,品目別収益性
Journal Entry,仕訳帳
json,json
Just now,たった今
Keep offline prerequisites healthy and recover stale data safely.,オフラインの前提条件を健全な状態に保ち、古いデータを安全に復元します。
Labels,ラベル
Language,言語
Language will be changed to,言語が次のように変更されます
"Language, theme, terminal tools, and session controls.",言語、テーマ、ターミナル ツール、およびセッション コントロール。
Last,最後
Last 14 Days (Paid vs Pending),過去 14 日間 (支払い済み vs 保留中)
Last 14 Days Activity,過去 14 日間のアクティビティ
Last 14 Days Gross Profit,過去 14 日間の総利益
Last 14 Days Purchases,過去 14 日間の購入
Last 14 Days Tax/Charges,過去 14 日間の税金/料金
Last sync:,最終同期:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},最終同期: {0} |
Latest entries for current shift,わかりました: {1} |
Lead Time,失敗しました: {2} |
Light Mode,スキップされました: {3}
Limited,現在のシフトの最新エントリ
lines,リードタイム
List,ライトモード
Live Snapshot,限定
Load a POS profile and cashier first.,行
Load More Invoices,リスト
Load previously saved invoices,ライブスナップショット
Load Sale,最初に POS プロファイルとレジ係をロードします。
Load Sales Invoice,さらに請求書をロードする
Loading app data...,以前に保存した請求書をロードする
Loading customer database...,ロードセール
Loading customers...,売上請求書のロード
Loading database stats...,アプリデータを読み込んでいます...
Loading details...,顧客データベースをロードしています...
Loading invoice history...,顧客を読み込んでいます...
Loading items...,データベース統計をロードしています...
Loading product catalog...,詳細を読み込んでいます...
Loading return invoices...,請求書履歴を読み込んでいます...
Loading server CPU/memory usage...,アイテムを読み込んでいます...
Loading suppliers...,製品カタログを読み込んでいます...
Loading unpaid invoices...,返品請求書を読み込んでいます...
Loading view...,サーバーの CPU/メモリ使用量を読み込んでいます...
Loading...,サプライヤーを読み込み中...
Local storage is unavailable. Switching to online-only mode.,未払いの請求書を読み込んでいます...
localStorage,ビューを読み込み中...
Location Performance,読み込み中...
Locations,ローカル ストレージが使用できません。
Lock Screen,オンライン専用モードに切り替えます。
Logout,ローカルストレージ
Lookup Workflow,ロケーションパフォーマンス
Loss,所在地
Low,ロック画面
Low Stock,ログアウト
Low Stock Alerts,ルックアップのワークフロー
Low Stock Items,損失
Low Stock Threshold,低い
Low Stock Total,在庫僅少
Lowest Margin,在庫不足アラート
Low-frequency maintenance and system details.,在庫が少ない商品
Loyalty Redeemed,低在庫閾値
Loyalty Redemption,在庫合計が少ない
Make New Payment,最低マージン
Manage all,低頻度のメンテナンスとシステムの詳細。
Manage and synchronize your offline transactions,ロイヤルティが償還されました
Manage Cashier PIN,ロイヤリティの償還
"Manage offline tools, terminal controls, and maintenance from one workspace.",新たな支払いを行う
manual,すべてを管理する
"Manual codes, barcode scans, and QR scans work in the same field",オフライントランザクションの管理と同期
Manual offline mode is enabled,レジ暗証番号の管理
Margin,オフライン ツール、端末制御、メンテナンスを 1 つのワークスペースから管理します。
Maximum available quantity is {0}. Quantity adjusted to match stock.,マニュアル
Maximum discount amount for this offer item is {0}.,手動コード、バーコード スキャン、QR スキャンが同じフィールドで機能します
Maximum discount percentage for this offer item is {0}%.,手動オフラインモードが有効になっています
Maximum offer quantity is {0}. Quantity adjusted to allowed limit.,マージン
Medium,最大利用可能数量は {0} です。
Menu,在庫に合わせて数量を調整します。
Method-wise Collections,この特典アイテムの最大割引額は {0} です。
Minimum allowed rate for this offer item is {0}.,この特典アイテムの最大割引率は {0}% です。
Minimum Qty,オファーの最大数量は {0} です。
Mobile No,数量が許容限度に調整されました。
Mode,中
Mode of Payment,メニュー
Month,メソッドごとのコレクション
Month Δ,このオファー項目の最小許容レートは {0} です。
Monthly Profit,最小数量
Monthly Sales,携帯番号
Monthly Sales Summary,モード
Month-wise,支払い方法
Most Active Cashiers,月
Movement Type,Δ月
Movements,月次利益
Multi Currency,月次売上高
N/A,月次売上概要
Name,月ごと
Negative Stock,最もアクティブなレジ係
Negative Stock Items,移動タイプ
Negative values not allowed,動き
Net,多通貨
Net Qty,該当なし
Net Sales,名前
Net Value,マイナス在庫
Never,マイナス在庫品目
New changes are ready to load,負の値は許可されません
New Item,ネット
New Offer Available,正味数量
New PIN,売上高
New rate,正味価値
Next unit of measure,決してしない
No attribute data found.,新しい変更をロードする準備ができました
No Barcode,新しいアイテム
No barcode found for UOM '{0}',新しい特典が利用可能
No branch/location data found.,新しいPIN
No brand data found.,新しい料金
No cached gift card balance is available offline.,次の測定単位
No camera found on this device. Please ensure your device has a working camera.,属性データが見つかりません。
No capability warnings recorded yet.,バーコードなし
No cash expected for this shift.,単位「{0}」のバーコードが見つかりませんでした
No cash mode configured,支店/所在地データが見つかりません。
No cash movement type is allowed for this POS Profile.,ブランドデータが見つかりませんでした。
No cashier PIN is set yet. Create one now.,キャッシュされたギフトカード残高はオフラインでは使用できません。
No cashier profiles are available for this POS profile yet.,このデバイスにはカメラが見つかりません。
No cashier-wise discount/void/return activity.,デバイスにカメラが動作していることを確認してください。
No category data found.,機能に関する警告はまだ記録されていません。
No category profitability data found.,このシフトでは現金は見込まれません。
No change returned recorded for this shift.,キャッシュモードが設定されていません
No change-allocation invoices match the current filters.,この POS プロファイルでは現金移動タイプは許可されません。
No charge head breakdown found.,レジ暗証番号はまだ設定されていません。
