Auto Reconcile,האם אתה בטוח שאתה רוצה לסגור?
Auto reconciliation completed after payment submit.,כל הנתונים שהוזנו יאבדו.
Auto reconciliation completed. Allocated: {0}{1}. Remaining outstanding: {0}{2}.,תכונות (גודל/צבע)
Available Actions,הקצאה אוטומטית של סכום תשלום
Available QTY,התאמה אוטומטית
Available:,התאמה אוטומטית הושלמה לאחר הגשת התשלום.
Average Basket,התאמה אוטומטית הושלמה.
Average Bill,הוקצו: {0}{1}.
Average Ticket,נותרו ללא תשלום: {0}{2}.
Avg Bill,פעולות זמינות
Avg Invoice,כמות זמינה
Avg Invoice Profit,זמין:
Avg Invoice Value,סל ממוצע
Avg Purchase Frequency,חשבון ממוצע
Awesome,כרטיס ממוצע
Awesome Dashboard,ביל ממוצע
Awesome Dashboard is disabled for the selected POS Profile.,חשבונית ממוצעת
Awesome Dashboard is unavailable for the selected scope.,רווח ממוצע בחשבונית
Awesome Dashboard is visible only to POS supervisors.,ערך חשבונית ממוצע
Back,תדירות רכישה ממוצעת
Back Office Cash Account,מדהים
Back Office Cash Account (Optional Override),לוח מחוונים מדהים
Back office cash account is required.,לוח המחוונים Awesome מושבת עבור פרופיל ה-POS שנבחר.
Back to {0},מרכז השליטה של ​​Awesome אינו זמין עבור ההיקף שנבחר.
Background processing did not finish in time.,לוח המחוונים Awesome גלוי רק למפקחי קופה.
Background processing failed for Invoice {0}: {1},חזרה
Background Submission Failed,חשבון Back Office Cash
Background sync interval (seconds),חשבון Back Office Cash (עקיפה אופציונלית)
Balance,יש צורך בחשבון Back Office מזומן.
Balance will be updated when connection is restored,חזרה אל {0}
Balances still pending,עיבוד הרקע לא הסתיים בזמן.
Barcode,עיבוד הרקע נכשל עבור חשבונית {0}: {1}
Barcode / QR Ready,הגשת הרקע נכשלה
Barcode Label Printing,מרווח סנכרון ברקע (שניות)
Base Paid:,איזון
Base Recv:,היתרה תעודכן כאשר החיבור ישוחזר
Base:,יתרות עדיין ממתינות
Basic Information,ברקוד
Batch,ברקוד / QR מוכן
Batch Information,הדפסת תווית ברקוד
Before any return workflow,בתשלום בסיס:
Before returns,Recv בסיס:
Best Day,בסיס:
Best Seller,מידע בסיסי
Book expense or deposit from active shift.,אצווה
Branch / Location-wise Report,מידע אצווה
Brand-wise,לפני כל זרימת עבודה חוזרת
Breakdown,לפני החזרות
Browse,היום הכי טוב
Build Time:,רב מכר
Built with Frappe,ספר הוצאה או הפקדה ממשמרת פעילה.
Bundle,דוח סניף / מיקום
Buying Price,מבחינה מותגית
Cache cleared successfully,התמוטטות
Cache Usage,עיין
cache used,זמן בנייה:
Calculating...,נבנה עם Frappe
Camera Access Required,צרור
Camera access was aborted. Please try again.,מחיר קנייה
Camera constraints not supported by your device. Trying fallback settings...,המטמון נוקה בהצלחה
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,שימוש במטמון
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,מטמון בשימוש
Camera scanner is locked until the current error is acknowledged,מחשב...
Camera started but the video stream did not load in time. Please try again.,נדרשת גישה למצלמה
Cancel,הגישה למצלמה בוטלה.
Cancel cash movement {0}?,אנא נסה שוב.
Cancel Payment,אילוצי מצלמה אינם נתמכים על ידי המכשיר שלך.
Cancel Sale,מנסה הגדרות החלפה...
Cancel Sale ?,המצלמה תפוסה או חסומה על ידי אפליקציה/כרטיסייה אחרת.
Cancelled,סגור אפליקציות מצלמה אחרות ונסה שוב.
Cannot add an item with zero or negative quantity.,הרשאת המצלמה נדחתה.
Cannot clear cache while offline,אנא אפשר גישה למצלמה בהגדרות הדפדפן שלך ורענן את הדף.
Cannot redeem customer credit more than invoice total,סורק המצלמה נעול עד לאישור השגיאה הנוכחית
Cannot redeem gift cards more than invoice total,המצלמה הופעלה אך זרם הווידאו לא נטען בזמן.
Cannot Save Offline Invoice:,אנא נסה שוב.
Cannot Save Offline Payment:,בטל
Card,לבטל את תנועת המזומנים {0}?
Card / Online,בטל תשלום
Card health after the last live lookup,בטל מכירה
Cards,לבטל את המכירה?
Cart,בוטלה
Cash,לא ניתן להוסיף פריט עם כמות אפס או שלילית.
Cash back to customers,לא ניתן לנקות את המטמון במצב לא מקוון
Cash Collections,לא ניתן לממש אשראי לקוח יותר מסך החשבונית
Cash Deposit is disabled for this POS Profile.,לא ניתן לממש כרטיסי מתנה יותר מסך החשבונית
Cash Drawer Snapshot,לא ניתן לשמור חשבונית לא מקוונת:
Cash In Hand,לא ניתן לשמור תשלום לא מקוון:
Cash Movement,כרטיס
Cash movement cancelled,כרטיס / אונליין
Cash movement deduction applied,בריאות הכרטיס לאחר חיפוש חי האחרון
Cash movement deleted,קלפים
Cash movement is disabled for this POS Profile.,עגלה
Cash Movement is disabled in current POS Profile.,מזומן
Cash movement saved offline,החזר מזומן ללקוחות
Cash movement submitted,גביית מזומנים
Cash Movements,הפקדת מזומן מושבתת עבור פרופיל קופה זה.
Cash payment cannot be less than invoice total when partial payment is not allowed,תמונת מצב של מגירת מזומנים
Cash returned after payment,מזומן ביד
Cashier,תנועת מזומנים
Cashier Access,תנועת מזומנים בוטלה
Cashier identity and appearance preferences.,הוחל ניכוי תנועת מזומנים
Cashier PIN,תנועת מזומנים נמחקה
Cashier PIN saved successfully.,תנועת מזומנים מושבתת עבור פרופיל קופה זה.
Cashiers,תנועת מזומנים מושבתת בפרופיל הקופה הנוכחי.
Cashier-wise,תנועת מזומנים נשמרה במצב לא מקוון
Categories,הוגשה תנועת מזומנים
Category,תנועות מזומנים
Category / Brand / Variant Report,תשלום במזומן לא יכול להיות נמוך מסך החשבונית כאשר תשלום חלקי אינו מותר
Category-wise,מזומן הוחזר לאחר התשלום
Category-wise Margin,קופאית
Certificate,גישה לקופאית
Certificate is missing or not trusted. QZ may show confirmation dialogs.,זהות הקופאית והעדפות המראה.
Certificate is trusted. Silent QZ printing is active.,PIN של קופאית
Change,PIN של הקופאי נשמר בהצלחה.
Change allocation repaired,קופאיות
Change interface language,מבחינת הקופאית
Change Language,קטגוריות
Change Price,קטגוריה
Change Return,דוח קטגוריה / מותג / וריאציות
Change Returned,מבחינת קטגוריה
Change terminal cashier,שוליים מבחינת קטגוריה
Charge Heads,תעודה
Charges,אישור חסר או לא מהימן.
Charges not found,QZ עשוי להציג תיבות אישור.
Check Balance,תעודה מהימנה.
Check balance for any card. Supervisors can issue and top up cards here.,הדפסת QZ שקטה פעילה.
Check balance only,שנה
Check for new commits,הקצאת שינוי תוקנה
Check for Updates,שנה שפת ממשק
Check live balance before applying redemption,שנה שפה
Check live balance before redemption,שנה מחיר
Checking...,שנה החזרה
Cheque/Reference Date,השינוי הוחזר
Cheque/Reference No,החלף קופאית מסוף
Choose the cashier currently operating this terminal.,ראשי טעינה
Choose your preferred language for the POS interface,חיובים
City,חיובים לא נמצאו
Clear,בדוק יתרה
Clear All,בדוק יתרה עבור כל כרטיס.
Clear all barcode items,מפקחים יכולים להנפיק ולהטעין כרטיסים כאן.
Clear all purchase order items,בדוק יתרה בלבד
Clear Cache,בדוק אם יש התחייבויות חדשות
Clear Search,בדוק אם קיימים עדכונים
Clearing local cache...,בדוק יתרה חיה לפני החלת מימוש
Click to refresh,בדוק יתרה חיה לפני המימוש
Client CPU Lag:,בודק...
Client Memory Usage:,המחאה/תאריך ייחוס
Client Metrics,המחאה/מספר אסמכתא
Close,בחר את הקופאית שמפעילה כעת מסוף זה.
Close about dialog,בחר את השפה המועדפת עליך עבור ממשק הקופה
Close cashier switcher,עיר
Close closing shift dialog,ברור
Close column selector,נקה הכל
Close Dialog,נקה את כל פריטי הברקוד
Close drafts dialog,נקה את כל פריטי הזמנת הרכש
Close invoice details dialog,נקה את המטמון
Close invoice management,נקה חיפוש
Close offline invoices dialog,מנקה מטמון מקומי...
Close packing list dialog,לחץ כדי לרענן
Close returns dialog,משך מעבד לקוח:
Close sales orders dialog,שימוש בזיכרון הלקוח:
Close Scanner,מדדי לקוח
Close scanner dialog,סגור
Close Settings,סגור על דו-שיח
Close Shift,סגור את מחליף הקופאים
Closing Amount,סגירת תיבת סגירת משמרת
Closing POS Shift,סגור את בורר העמודות
Closing Snapshot Available,סגור דיאלוג
Code,סגור תיבת תיבת טיוטות
Code scanned successfully,סגור את תיבת הדו-שיח של פרטי חשבונית
COGS,ניהול חשבוניות סגור
Collapse item details,סגור תיבת הדו-שיח של חשבוניות לא מקוונות
Collected,סגור דו-שיח של רשימת אריזה
Cols,סגור דו-שיח החזרות
Columns,סגור תיבת הדו-שיח של הזמנות מכירה
commits,סגור את הסורק
Completed and active sales in this range,סגור תיבת הדו-שיח של הסורק
Completed returns will appear here.,סגור את ההגדרות
Confirm,סגור Shift
Confirm Close,סכום סגירה
Confirm Mobile Number,סגירת משמרת POS
Confirm PIN,תמונת מצב סגירה זמינה
Connect,קוד
Connect printer and manage certificate,הקוד נסרק בהצלחה
Connecting to QZ Tray...,גלגלי שיניים
Connection problem while submitting invoice,כווץ את פרטי הפריט
Connections:,נאסף
Connectivity and cached prerequisite status were rechecked.,קולס
Continue Editing,עמודות
Could not fetch latest balance from server,מתחייב
Count,מכירות שהושלמו ופעילות בטווח זה
Country,החזרות שהושלמו יופיעו כאן.
Coupon,אשר
Coupons,אשר סגירה
Cover,אשר את מספר הנייד
CPU Cores:,אשר את ה-PIN
Create,התחבר
Create and load a new prepaid card,חבר מדפסת ונהל אישור
Create and preload a new gift card,מתחבר למגש QZ...
Create Bill,בעיית חיבור בעת הגשת חשבונית
Create Customer,חיבורים:
Create New Item,קישוריות וסטטוס תנאי מוקדם בקובץ השמור נבדקו מחדש.
Create or change your PIN,המשך בעריכה
Create PIN,לא ניתן היה להביא את היתרה האחרונה מהשרת
Create POS Opening Shift,לספור
Create Purchase Order,מדינה
Create Return,קופון
Create return from invoice,קופונים
Create Supplier,כיסוי
Credit and Output,ליבות מעבד:
Credit Note,צור
Credit Outstanding,צור וטען כרטיס משולם חדש
Credit sales remaining to be collected,צור וטען מראש כרטיס מתנה חדש
Critical,צור ביל
Currency,צור לקוח
Current,צור פריט חדש
Current Event Loop Lag:,צור או שנה את ה-PIN שלך
Current Month,צור PIN
Current PIN,צור משמרת פתיחה לקופה
Current Profile,צור הזמנת רכש
Current redeemable value on the gift card,צור החזרה
Current User,צור החזר מחשבונית
Custom,צור ספק
Custom Due Days,אשראי ותפוקה
Custom items per page,הערת אשראי
Customer,אשראי יוצא מן הכלל
Customer already selected,מכירות אשראי נותרו לאיסוף
Customer Balance,קריטי
Customer balance unavailable offline,מטבע
Customer created successfully.,נוכחי
Customer creation failed.,השהיית לולאת אירוע נוכחית:
Customer Details,חודש נוכחי
Customer display channel is missing,PIN נוכחי
Customer display was blocked. Please allow pop-ups for this site.,פרופיל נוכחי
Customer group is required,ערך מימוש נוכחי בכרטיס המתנה
Customer is required to add payment,משתמש נוכחי
Customer Name is required,מותאם אישית
Customer not selected,ימי פירעון מותאמים אישית
Customer Report,פריטים מותאמים אישית לכל עמוד
Customer saved offline,לקוח
Customer Screen,הלקוח כבר נבחר
Customer territory is required,יתרת לקוחות
Customer updated successfully.,יתרת הלקוח לא זמינה במצב לא מקוון
Customer-facing tools and printer setup.,הלקוח נוצר בהצלחה.
Customers,יצירת הלקוח נכשלה.
Customers not found,פרטי לקוח
Daily cashier actions without scrolling.,ערוץ תצוגת הלקוח חסר
Daily Sales,תצוגת הלקוח נחסמה.
Daily Sales Summary,אנא אפשר חלונות קופצים עבור אתר זה.
Dark Mode,נדרשת קבוצת לקוחות
Data loaded in form. Review and submit.,הלקוח נדרש להוסיף תשלום
Database Health,נדרש שם לקוח
Database health affects overall system speed and reliability.,לקוח לא נבחר
Database Info,דוח לקוח
Date,הלקוח נשמר במצב לא מקוון
Day Δ,מסך לקוח
days,יש צורך בטריטוריה של לקוחות
Day-wise (MTD),הלקוח עודכן בהצלחה.
Day-wise Movement,כלים מול לקוחות והגדרת מדפסת.
Dead Stock,לקוחות
Dead Stock Items,לקוחות לא נמצאו
Decrease quantity,פעולות קופאיות יומיות ללא גלילה.
Default,מכירות יומיות
Default:,סיכום מכירות יומי
Delete,מצב כהה
Delete cancelled cash movement {0}?,נתונים נטענים בטופס.
Delete Draft,בדוק ושלח.
Delete draft invoice,בריאות מסד הנתונים
Delete draft invoice {0}?,תקינות מסד הנתונים משפיעה על מהירות ואמינות המערכת הכוללת.
Delete Invoice,מידע על מסד נתונים
Delete offline invoice,תאריך
Delivered,יום Δ
Delivery Charges,ימים
Delivery Information,מבחינת יום (MTD)
Delivery Note {0} created,תנועה חכמת יום
Delivery note created,מלאי מת
Deployed Bundle:,פריטי מלאי מתים
Deposit,הקטנת כמות
Description,ברירת מחדל
Detailed Supplier Breakdown,ברירת מחדל:
Detecting formats:,מחק
Device Memory:,למחוק את תנועת המזומנים שבוטלה {0}?
Difference,מחק טיוטה
Difference (In Company Currency),מחק טיוטת חשבונית
Disable offline mode first to recheck live connectivity.,למחוק את טיוטת החשבונית {0}?
Disconnect,מחק חשבונית
discount,מחק חשבונית לא מקוונת
Discount %,נמסר
Discount / Void / Return Report,דמי משלוח
Discount Amount,מידע על משלוח
Discount limited by POS Profile,הערת משלוח {0} נוצרה
Discounted Invoices,נוצרה תעודת משלוח
Discounts,חבילה פרוסה:
Dismiss,פיקדון
Download Certificate,תיאור
Draft,פירוט מפורט של ספקים
Draft invoice deleted,זיהוי פורמטים:
Draft source,זיכרון המכשיר:
Drafts,הבדל
Due {0},הבדל (במטבע החברה)
Due Date,השבת תחילה מצב לא מקוון כדי לבדוק מחדש קישוריות חיה.
Duplicate,התנתק
Edit customer,הנחה
Edit discount amount,% הנחה
Edit discount percentage,דוח הנחה / בטל / החזרה
Edit Gift Application,סכום הנחה
Edit item name,ההנחה מוגבלת על ידי פרופיל POS
Edit quantity,חשבוניות מוזלות
Edit rate,הנחות
Edit unit of measure,לבטל
Edited,הורד תעודה
Employee,טיוטה
Enable background sync,טיוטת החשבונית נמחקה
Enable Customer Display in POS Profile first.,מקור טיוטת
End current session,טיוטות
Enter a PIN.,תאריך היעד {0}
Enter a valid grams value,תאריך יעד
Enter new price list rate,שכפול
Enter Quantity,ערוך לקוח
Enter the cashier PIN to continue.,ערוך את סכום ההנחה
Enter the current PIN first.,ערוך אחוז הנחה
"Enter the current PIN, then choose a new one.",ערוך יישום מתנה
Enter valid grams for scale barcode,ערוך את שם הפריט
Entries,ערוך כמות
Error accessing camera:,ערוך שיעור
Error calculating prices,ערוך יחידת מידה
Error fetching customer balance,ערוך
Error in change calculations!,עובד
Error Loading Data,אפשר סנכרון ברקע
Error loading invoice details,הפעל תחילה תצוגת לקוחות בפרופיל קופה.
Error processing invoice,סיום ההפעלה הנוכחית
Error processing payment,הזן PIN.
Error searching invoices,הזן ערך גרם חוקי
Error submitting invoice:,הזן תעריף מחירון חדש
Error submitting invoice: {0},הזן כמות
Error submitting invoice: No response from server,הזן את ה-PIN של הקופאי כדי להמשיך.
Error updating currency,הזן תחילה את ה-PIN הנוכחי.
Error updating item details,הזן את ה-PIN הנוכחי ולאחר מכן בחר קוד חדש.
Est. Purchase,הזן גרמים חוקיים לברקוד בקנה מידה
Est. Value,ערכים
Event-loop lag measures how busy your browser is. Lower is better.,שגיאה בגישה למצלמה:
Every,שגיאה בחישוב מחירים
Exchange Rate,שגיאה באחזור יתרת הלקוח
Expand item details,טעות בחישובי שינוי!
Expected Amount (In Company Currency),שגיאה בטעינת נתונים
Expected Cash,שגיאה בטעינת פרטי החשבונית
Expected cash on hand grouped by currency,שגיאה בעיבוד החשבונית
Expected vs Actual,שגיאה בעיבוד התשלום
Expense,שגיאה בחיפוש חשבוניות
Expense Account (Optional Override),שגיאה בהגשת חשבונית:
Expense account is required.,שגיאה בהגשת חשבונית: {0}
Expenses and deposits posted during this shift,שגיאה בהגשת חשבונית: אין תגובה מהשרת
Expired,שגיאה בעדכון המטבע
Failed to auto reconcile payments.,שגיאה בעדכון פרטי הפריט
Failed to cancel cash movement,הערכה
Failed to clear cache,רכישה
Failed to create item,הערכה
Failed to create supplier,ערך
Failed to delete cash movement,השהיה של לולאת אירוע מודד עד כמה הדפדפן שלך עמוס.
Failed to generate scale barcode. Using item barcode only.,נמוך יותר עדיף.
Failed to load cash movement context.,כל
Failed to load dashboard data.,שער חליפין
Failed to reload invoice from server,הרחב את פרטי הפריט
Failed to submit cash movement,סכום צפוי (במטבע החברה)
Failed to sync offline cash movements,מזומן צפוי
Fast cashier actions for active shifts.,מזומנים צפויים ביד מקובצים לפי מטבע
Fast Moving Items,צפוי לעומת בפועל
Fees,הוצאה
Fetch the latest offline prerequisite updates,חשבון הוצאות (עקיפה אופציונלית)
Find a sales order quickly and load it into the current sale.,נדרש חשבון הוצאות.
Fixing payment amounts for return invoice...,הוצאות והפקדות שנרשמו במהלך משמרת זו
Flash Off,פג תוקף
Flash On,התאמה אוטומטית של תשלומים נכשלה.
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",ביטול תנועת המזומנים נכשל
Free,ניקוי המטמון נכשל
Free Qty,יצירת הפריט נכשלה
Frequency,יצירת הספק נכשלה
from,מחיקת תנועת המזומנים נכשלה
From Date,יצירת ברקוד בקנה מידה נכשל.
Fulfillment Details,שימוש בברקוד פריט בלבד.
Full Name,טעינת ההקשר של תנועת המזומנים נכשלה.
Gain,טעינת נתוני לוח המחוונים נכשלה.
Generate a fresh prepaid card and start it with an opening balance.,הטעינה מחדש של החשבונית מהשרת נכשלה
Generate and install the certificate to allow fully silent printing without trust prompts.,הגשת תנועת המזומנים נכשלה
Generate Certificate,הסנכרון של תנועות מזומנים לא מקוונות נכשל
Generated scale barcode: {0},פעולות קופאיות מהירות למשמרות פעילות.
Get Payments,פריטים נעים במהירות
Gift Card,עמלות
Gift card amount must be greater than zero.,אחזר את העדכונים האחרונים של דרישות קדם לא מקוונות
Gift Card Code,מצא הזמנת מכירה במהירות וטען אותה למכירה הנוכחית.
Gift card code is required for redemption,תיקון סכומי תשלום עבור חשבונית החזרה...
Gift card code is required.,פלאש כבוי
Gift card issued successfully.,Flash On
Gift card loaded successfully.,"עבור פריטי 'חבילת מוצרים', מחסן, מס' סידורי ומספר אצווה ייחשבו מהטבלה 'רשימת האריזה'."
Gift Card Management,"אם מחסן ומספר אצווה זהים עבור כל פריטי האריזה עבור כל פריט 'חבילת מוצרים', ניתן להזין ערכים אלו בטבלת הפריטים הראשית;"
Gift card payment,הערכים יועתקו לטבלת 'רשימת אריזה'.
Gift card redemption requires an online connection,חינם
Gift card topped up successfully.,כמות חינם
Gift Cards,תדירות
Go Offline,מ
Go Online,מתאריך
Go to Frappe Desk,פרטי הגשמה
Grand Total,שם מלא
Gross Margin,רווח
Gross Profit,צור כרטיס משולם חדש והתחל אותו עם יתרת פתיחה.
Gross Sales,הפק והתקן את האישור כדי לאפשר הדפסה שקטה לחלוטין ללא הנחיות אמון.
Group not found,צור תעודה
"Grouped controls for terminal, UI, and session settings.",ברקוד בקנה מידה שנוצר: {0}
Grouped totals for each payment method and currency,קבל תשלומים
Hide,כרטיס מתנה
Hide Gift Card,סכום כרטיס המתנה חייב להיות גדול מאפס.
Hide Non Essential Fields,קוד כרטיס מתנה
Hide quantity decimals,קוד כרטיס מתנה נדרש למימוש
Hide search tools,קוד כרטיס מתנה נדרש.
Hide zero rated items,כרטיס מתנה הונפק בהצלחה.
High,כרטיס המתנה נטען בהצלחה.
History,ניהול כרטיסי מתנה
Hourly (Today),תשלום בכרטיס מתנה
How this section works,מימוש כרטיס מתנה דורש חיבור מקוון
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.",כרטיס המתנה הוטען בהצלחה.
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.",כרטיסי מתנה
Import the certificate into QZ Tray and restart QZ Tray on each POS machine.,עבור למצב לא מקוון
In,עבור לאינטרנט
In stock: {0},לך ל-Frappe Desk
Include Batch / Serial,סך הכל
Include Price,רווח גולמי
Increase quantity,רווח גולמי
IndexedDB,מכירות ברוטו
Initial Amount,הקבוצה לא נמצאה
Initialize your shift with opening balances,"פקדים מקובצים עבור הגדרות מסוף, ממשק משתמש והפעלה."
Initializing application...,מאתחל את היישום...
"Inspect cache, sync, and prerequisite status","בדוק את המטמון, הסנכרון והסטטוס הדרוש"
Installed Applications,אפליקציות מותקנות
Insufficient stock:\n{0},מלאי לא מספיק:\n{0}
Invalid rate,תעריף לא חוקי
Inventory Status Report,דוח מצב מלאי
Invoice,חשבונית
Invoice {0} is Submitted,החשבונית {0} הוגשה
Invoice {0} processed successfully,חשבונית {0} עובדה בהצלחה
Invoice {0} submission failed,הגשת החשבונית {0} נכשלה
Invoice {0} was already submitted,חשבונית {0} כבר נשלחה
Invoice Adjustments,התאמות חשבוניות
Invoice Change,שינוי חשבונית
Invoice Details,פרטי חשבונית
Invoice is still in draft after background submission.,החשבונית עדיין בטיוטה לאחר הגשת הרקע.
Invoice Items,פריטי חשבונית
Invoice Management,ניהול חשבוניות
Invoice Mgmt,ניהול חשבונית
Invoice saved offline,החשבונית נשמרה במצב לא מקוון
Invoice submission failed,הגשת החשבונית נכשלה
Invoice Submitted,החשבונית הוגשה
"Invoice value settled by loyalty points, not cash collection","ערך החשבונית נקבע לפי נקודות נאמנות, לא גביית מזומן"
Invoices,חשבוניות
Invoices already past due date,חשבוניות שכבר עבר תאריך פירעון
Invoices saved as POS Invoices,חשבוניות נשמרו כחשבוניות קופה
Invoices still carrying balances,חשבוניות עדיין נושאות יתרות
Issue Mode,מצב בעיה
Issue New Card,הנפק כרטיס חדש
Issue Workflow,זרימת עבודה של בעיה
"Issue, top up, and check","הנפק, הטען ובדוק"
Item,פריט
Item / Product Sales Report,דוח מכירת פריט/מוצר
Item {0} added to invoice,פריט {0} נוסף לחשבונית
Item '{0}' has no barcode,לפריט '{0}' אין ברקוד
Item Code,קוד פריט
Item created successfully,הפריט נוצר בהצלחה
Item is out of stock,הפריט אזל מהמלאי
Item Name,שם פריט
Item not found,פריט לא נמצא
Item order updated,הזמנת הפריט עודכנה
Item Selector Settings,הגדרות בורר פריטים
Items,פריטים
Items added in POS will appear here automatically.,פריטים שנוספו בקופה יופיעו כאן באופן אוטומטי.
Items added to invoice,פריטים נוספו לחשבונית
Items per page,פריטים לכל עמוד
Items Sold,פריטים שנמכרו
Items/Invoice,פריטים/חשבונית
Item-wise Profitability,רווחיות מבחינת פריט
Journal Entry,ערך יומן
json,json
Just now,רק עכשיו
Keep offline prerequisites healthy and recover stale data safely.,שמור על תנאים מוקדמים במצב לא מקוון בריאים ושחזור נתונים מיושנים בבטחה.
Labels,תוויות
Language,שפה
Language will be changed to,השפה תשתנה ל
"Language, theme, terminal tools, and session controls.","שפה, ערכת נושא, כלים מסוף ובקרות הפעלה."
Last,אחרון
Last 14 Days (Paid vs Pending),14 הימים האחרונים (בתשלום לעומת בהמתנה)
Last 14 Days Activity,פעילות 14 הימים האחרונים
Last 14 Days Gross Profit,רווח גולמי של 14 הימים האחרונים
Last 14 Days Purchases,רכישות של 14 ימים אחרונים
Last 14 Days Tax/Charges,מס/היטלים של 14 הימים האחרונים
Last sync:,סנכרון אחרון:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},סנכרון אחרון: {0} |
Latest entries for current shift,בסדר: {1} |
Lead Time,נכשל: {2} |
Light Mode,דילג: {3}
Limited,ערכים אחרונים למשמרת הנוכחית
lines,זמן אספקה
List,מצב אור
Live Snapshot,מוגבל
Load a POS profile and cashier first.,קווים
Load More Invoices,רשימה
Load previously saved invoices,תמונת מצב חיה
Load Sale,טען תחילה פרופיל קופה וקופאית.
Load Sales Invoice,טען עוד חשבוניות
Loading app data...,טען חשבוניות שנשמרו בעבר
Loading customer database...,טען מכירה
Loading customers...,טען חשבונית מכירה
Loading database stats...,טוען נתוני אפליקציה...
Loading details...,טוען מאגר לקוחות...
Loading invoice history...,טוען לקוחות...
Loading items...,טוען נתונים סטטיסטיים...
Loading product catalog...,טוען פרטים...
Loading return invoices...,טוען היסטוריית חשבוניות...
Loading server CPU/memory usage...,טוען פריטים...
Loading suppliers...,טוען קטלוג מוצרים...
Loading unpaid invoices...,טוען חשבוניות החזרה...
Loading view...,טוען שימוש במעבד/זיכרון בשרת...
Loading...,טוען ספקים...
Local storage is unavailable. Switching to online-only mode.,טוען חשבוניות שלא שולמו...
localStorage,טוען תצוגה...
Location Performance,טוען...
Locations,אחסון מקומי אינו זמין.
