Bundle,گزارش شعبه / موقعیت مکانی
Buying Price,برند عاقلانه
Cache cleared successfully,خرابی
Cache Usage,مرور کنید
cache used,زمان ساخت:
Calculating...,ساخته شده با فراپه
Camera Access Required,بسته نرم افزاری
Camera access was aborted. Please try again.,قیمت خرید
Camera constraints not supported by your device. Trying fallback settings...,کش با موفقیت پاک شد
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,استفاده از کش
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,کش استفاده شده است
Camera scanner is locked until the current error is acknowledged,در حال محاسبه...
Camera started but the video stream did not load in time. Please try again.,دسترسی به دوربین مورد نیاز است
Cancel,دسترسی به دوربین قطع شد.
Cancel cash movement {0}?,لطفا دوباره امتحان کنید.
Cancel Payment,محدودیت های دوربین توسط دستگاه شما پشتیبانی نمی شود.
Cancel Sale,در حال امتحان تنظیمات بازگشتی...
Cancel Sale ?,دوربین توسط برنامه/برگه دیگری مشغول یا مسدود شده است.
Cancelled,سایر برنامه های دوربین را ببندید و دوباره امتحان کنید.
Cannot add an item with zero or negative quantity.,اجازه دوربین رد شد.
Cannot clear cache while offline,لطفاً اجازه دسترسی به دوربین را در تنظیمات مرورگر خود بدهید و صفحه را بازخوانی کنید.
Cannot redeem customer credit more than invoice total,اسکنر دوربین تا زمانی که خطای فعلی تایید نشود قفل می شود
Cannot redeem gift cards more than invoice total,دوربین شروع به کار کرد اما پخش جریانی ویدیو به موقع بارگیری نشد.
Cannot Save Offline Invoice:,لطفا دوباره امتحان کنید.
Cannot Save Offline Payment:,لغو کنید
Card,حرکت نقدی {0} لغو شود؟
Card / Online,لغو پرداخت
Card health after the last live lookup,لغو فروش
Cards,لغو فروش؟
Cart,لغو شد
Cash,نمی توان یک مورد با مقدار صفر یا منفی اضافه کرد.
Cash back to customers,هنگام آفلاین نمی توان حافظه پنهان را پاک کرد
Cash Collections,نمی توان اعتبار مشتری را بیش از کل فاکتور بازخرید کرد
Cash Deposit is disabled for this POS Profile.,نمی‌توان کارت‌های هدیه را بیش از کل فاکتور بازخرید کرد
Cash Drawer Snapshot,فاکتور آفلاین ذخیره نمی شود:
Cash In Hand,نمی توان پرداخت آفلاین را ذخیره کرد:
Cash Movement,کارت
Cash movement cancelled,کارت / آنلاین
Cash movement deduction applied,سلامت کارت پس از آخرین جستجوی زنده
Cash movement deleted,کارت ها
Cash movement is disabled for this POS Profile.,سبد خرید
Cash Movement is disabled in current POS Profile.,پول نقد
Cash movement saved offline,برگشت پول نقد به مشتریان
Cash movement submitted,مجموعه های نقدی
Cash Movements,سپرده نقدی برای این نمایه POS غیرفعال است.
Cash payment cannot be less than invoice total when partial payment is not allowed,عکس فوری کشو نقدی
Cash returned after payment,پول نقد در دست
Cashier,جنبش نقدی
Cashier Access,حرکت نقدی لغو شد
Cashier identity and appearance preferences.,کسر حرکت نقدی اعمال شد
Cashier PIN,حرکت نقدی حذف شد
Cashier PIN saved successfully.,جابجایی پول نقد برای این نمایه POS غیرفعال است.
Cashiers,حرکت نقدی در نمایه POS فعلی غیرفعال است.
Cashier-wise,حرکت پول نقد به صورت آفلاین ذخیره شد
Categories,حرکت نقدی ارسال شد
Category,حرکات نقدی
Category / Brand / Variant Report,در صورتی که پرداخت جزئی مجاز نباشد، پرداخت نقدی نمی تواند کمتر از کل فاکتور باشد
Category-wise,پول نقد پس از پرداخت برگشت داده می شود
Category-wise Margin,صندوقدار
Certificate,دسترسی صندوقدار
Certificate is missing or not trusted. QZ may show confirmation dialogs.,هویت صندوقدار و ترجیحات ظاهری.
Certificate is trusted. Silent QZ printing is active.,پین صندوقدار
Change,پین صندوقدار با موفقیت ذخیره شد.
Change allocation repaired,صندوقدارها
Change interface language,صندوقدار
Change Language,دسته بندی ها
Change Price,دسته بندی
Change Return,گزارش رده / نام تجاری / متغیر
Change Returned,از نظر دسته بندی
Change terminal cashier,حاشیه از نظر دسته بندی
Charge Heads,گواهی
Charges,گواهی مفقود است یا قابل اعتماد نیست.
Charges not found,QZ ممکن است گفتگوهای تأیید را نشان دهد.
Check Balance,گواهی قابل اعتماد است.
Check balance for any card. Supervisors can issue and top up cards here.,چاپ QZ خاموش فعال است.
Check balance only,تغییر دهید
Check for new commits,تخصیص تغییر تعمیر شد
Check for Updates,تغییر زبان رابط
Check live balance before applying redemption,تغییر زبان
Check live balance before redemption,تغییر قیمت
Checking...,تغییر بازگشت
Cheque/Reference Date,تغییر برگشت
Cheque/Reference No,صندوق ترمینال را عوض کنید
Choose the cashier currently operating this terminal.,سر شارژ
Choose your preferred language for the POS interface,اتهامات
City,اتهامات پیدا نشد
Clear,تعادل را بررسی کنید
Clear All,موجودی هر کارت را بررسی کنید.
Clear all barcode items,سرپرستان می‌توانند در اینجا کارت صادر و شارژ کنند.
Clear all purchase order items,فقط موجودی را بررسی کنید
Clear Cache,کامیت های جدید را بررسی کنید
Clear Search,به روز رسانی ها را بررسی کنید
Clearing local cache...,قبل از اعمال بازخرید، تعادل زنده را بررسی کنید
Click to refresh,قبل از بازخرید موجودی زنده را بررسی کنید
Client CPU Lag:,در حال بررسی...
Client Memory Usage:,تاریخ چک / مرجع
Client Metrics,شماره چک/مرجع
Close,صندوقدار را انتخاب کنید که در حال حاضر این پایانه را اداره می کند.
Close about dialog,زبان مورد نظر خود را برای رابط POS انتخاب کنید
Close cashier switcher,شهر
Close closing shift dialog,پاک کردن
Close column selector,پاک کردن همه
Close Dialog,تمام موارد بارکد را پاک کنید
Close drafts dialog,تمام موارد سفارش خرید را پاک کنید
Close invoice details dialog,کش را پاک کنید
Close invoice management,جستجو را پاک کنید
Close offline invoices dialog,در حال پاک کردن حافظه پنهان محلی...
Close packing list dialog,برای بازخوانی کلیک کنید
Close returns dialog,تاخیر CPU مشتری:
Close sales orders dialog,استفاده از حافظه مشتری:
Close Scanner,معیارهای مشتری
Close scanner dialog,بستن
Close Settings,بستن درباره گفتگو
Close Shift,تعویض صندوقدار را ببندید
Closing Amount,بستن گفتگوی shift
Closing POS Shift,انتخابگر ستون را ببندید
Closing Snapshot Available,بستن دیالوگ
Code,بستن گفتگوی پیش نویس ها
Code scanned successfully,بستن گفتگوی جزئیات فاکتور
COGS,مدیریت فاکتور را ببندید
Collapse item details,گفتگوی فاکتورهای آفلاین را ببندید
Collected,بستن گفتگوی لیست بسته بندی
Cols,بستن گفتگوی بازگشت
Columns,بستن گفتگوی سفارشات فروش
commits,بستن اسکنر
Completed and active sales in this range,بستن گفتگوی اسکنر
Completed returns will appear here.,تنظیمات را ببندید
Confirm,Shift را ببندید
Confirm Close,مبلغ بسته شدن
Confirm Mobile Number,بستن POS Shift
Confirm PIN,بسته شدن عکس فوری موجود است
Connect,کد
Connect printer and manage certificate,کد با موفقیت اسکن شد
Connecting to QZ Tray...,COGS
Connection problem while submitting invoice,کوچک کردن جزئیات مورد
Connections:,جمع آوری شد
Connectivity and cached prerequisite status were rechecked.,سرهنگ ها
Continue Editing,ستون ها
Could not fetch latest balance from server,متعهد می شود
Count,فروش کامل و فعال در این محدوده
Country,بازگشت های تکمیل شده در اینجا ظاهر می شود.
Coupon,تایید کنید
Coupons,بستن را تایید کنید
Cover,شماره موبایل را تایید کنید
CPU Cores:,پین را تایید کنید
Create,اتصال
Create and load a new prepaid card,چاپگر را وصل کنید و گواهی را مدیریت کنید
Create and preload a new gift card,در حال اتصال به سینی QZ...
Create Bill,مشکل اتصال هنگام ارسال فاکتور
Create Customer,اتصالات:
Create New Item,اتصال و وضعیت پیش نیاز حافظه پنهان مجدداً بررسی شد.
Create or change your PIN,ادامه ویرایش
Create PIN,آخرین موجودی از سرور دریافت نشد
Create POS Opening Shift,بشمار
Create Purchase Order,کشور
Create Return,کوپن
Create return from invoice,کوپن
Create Supplier,پوشش
Credit and Output,هسته های CPU:
Credit Note,ایجاد کنید
Credit Outstanding,یک کارت اعتباری جدید ایجاد و بارگیری کنید
Credit sales remaining to be collected,یک کارت هدیه جدید ایجاد و از قبل بارگیری کنید
Critical,بیل ایجاد کنید
Currency,مشتری ایجاد کنید
Current,آیتم جدید ایجاد کنید
Current Event Loop Lag:,پین خود را ایجاد یا تغییر دهید
Current Month,پین ایجاد کنید
Current PIN,Pos Opening Shift را ایجاد کنید
Current Profile,ایجاد سفارش خرید
Current redeemable value on the gift card,ایجاد بازگشت
Current User,ایجاد بازگشت از فاکتور
Custom,تامین کننده ایجاد کنید
Custom Due Days,اعتبار و خروجی
Custom items per page,یادداشت اعتباری
Customer,اعتبار معوق
Customer already selected,فروش اعتباری باقی مانده است که باید جمع آوری شود
Customer Balance,انتقادی
Customer balance unavailable offline,ارز
Customer created successfully.,فعلی
Customer creation failed.,تاخیر حلقه رویداد فعلی:
Customer Details,ماه جاری
Customer display channel is missing,پین فعلی
Customer display was blocked. Please allow pop-ups for this site.,نمایه فعلی
Customer group is required,ارزش قابل بازخرید فعلی در کارت هدیه
Customer is required to add payment,کاربر فعلی
Customer Name is required,سفارشی
Customer not selected,روزهای سررسید سفارشی
Customer Report,موارد سفارشی در هر صفحه
Customer saved offline,مشتری
Customer Screen,مشتری قبلاً انتخاب شده است
Customer territory is required,موجودی مشتری
Customer updated successfully.,موجودی مشتری به صورت آفلاین در دسترس نیست
Customer-facing tools and printer setup.,مشتری با موفقیت ایجاد شد.
Customers,ایجاد مشتری ناموفق بود.
Customers not found,جزئیات مشتری
Daily cashier actions without scrolling.,کانال نمایش مشتری وجود ندارد
Daily Sales,نمایش مشتری مسدود شد.
Daily Sales Summary,لطفاً پنجره های بازشو را برای این سایت مجاز کنید.
Dark Mode,گروه مشتری الزامی است
Data loaded in form. Review and submit.,مشتری ملزم به اضافه کردن پرداخت است
Database Health,نام مشتری الزامی است
Database health affects overall system speed and reliability.,مشتری انتخاب نشده است
Database Info,گزارش مشتری
Date,مشتری به صورت آفلاین ذخیره شد
Day Δ,صفحه نمایش مشتری
days,قلمرو مشتری مورد نیاز است
Day-wise (MTD),مشتری با موفقیت به روز شد.
Day-wise Movement,ابزارهای رو به مشتری و تنظیم چاپگر.
Dead Stock,مشتریان
Dead Stock Items,مشتریان پیدا نشد
Decrease quantity,اقدامات صندوقدار روزانه بدون پیمایش.
Default,فروش روزانه
Default:,خلاصه فروش روزانه
Delete,حالت تاریک
Delete cancelled cash movement {0}?,داده ها در فرم بارگذاری شده اند.
Delete Draft,بررسی و ارسال کنید.
Delete draft invoice,پایگاه داده سلامت
Delete draft invoice {0}?,سلامت پایگاه داده بر سرعت و قابلیت اطمینان کلی سیستم تأثیر می گذارد.
Delete Invoice,اطلاعات پایگاه داده
Delete offline invoice,تاریخ
Delivered,روز Δ
Delivery Charges,روز
Delivery Information,روزانه (MTD)
Delivery Note {0} created,جنبش روزانه
Delivery note created,سهام مرده
Deployed Bundle:,اقلام سهام مرده
Deposit,مقدار را کاهش دهید
Description,پیش فرض
Detailed Supplier Breakdown,پیش فرض:
Detecting formats:,حذف کنید
Device Memory:,حرکت نقدی لغو شده {0} حذف شود؟
Difference,حذف پیش نویس
Difference (In Company Currency),حذف پیش نویس فاکتور
Disable offline mode first to recheck live connectivity.,پیش نویس فاکتور {0} حذف شود؟
Disconnect,حذف فاکتور
discount,فاکتور آفلاین را حذف کنید
Discount %,تحویل داده شد
Discount / Void / Return Report,هزینه های تحویل
Discount Amount,اطلاعات تحویل
Discount limited by POS Profile,یادداشت تحویل {0} ایجاد شد
Discounted Invoices,یادداشت تحویل ایجاد شد
Discounts,بسته توسعه یافته:
Dismiss,سپرده گذاری
Download Certificate,توضیحات
Draft,تفکیک تامین کننده
Draft invoice deleted,تشخیص فرمت ها:
Draft source,حافظه دستگاه:
Drafts,تفاوت
Due {0},تفاوت (در واحد پول شرکت)
Due Date,برای بررسی مجدد اتصال زنده ابتدا حالت آفلاین را غیرفعال کنید.
Duplicate,قطع کن
Edit customer,تخفیف
Edit discount amount,درصد تخفیف
Edit discount percentage,گزارش تخفیف / باطل / بازگشت
Edit Gift Application,مبلغ تخفیف
Edit item name,تخفیف با نمایه POS محدود شده است
Edit quantity,فاکتورهای تخفیف دار
Edit rate,تخفیف ها
Edit unit of measure,رد کردن
Edited,دانلود گواهی
Employee,پیش نویس
Enable background sync,پیش نویس فاکتور حذف شد
Enable Customer Display in POS Profile first.,منبع پیش نویس
End current session,پیش نویس ها
Enter a PIN.,سررسید {0}
Enter a valid grams value,سررسید
Enter new price list rate,تکراری
Enter Quantity,مشتری را ویرایش کنید
Enter the cashier PIN to continue.,مبلغ تخفیف را ویرایش کنید
Enter the current PIN first.,درصد تخفیف را ویرایش کنید
"Enter the current PIN, then choose a new one.",ویرایش برنامه هدیه
Enter valid grams for scale barcode,نام مورد را ویرایش کنید
Entries,کمیت را ویرایش کنید
Error accessing camera:,نرخ ویرایش
Error calculating prices,ویرایش واحد اندازه گیری
Error fetching customer balance,ویرایش شد
Error in change calculations!,کارمند
Error Loading Data,همگام سازی پس زمینه را فعال کنید
Error loading invoice details,ابتدا نمایش مشتری را در نمایه POS فعال کنید.
Error processing invoice,پایان جلسه جاری
Error processing payment,یک پین وارد کنید.
Error searching invoices,یک مقدار گرم معتبر وارد کنید
Error submitting invoice:,نرخ جدید لیست قیمت را وارد کنید
Error submitting invoice: {0},مقدار را وارد کنید
Error submitting invoice: No response from server,برای ادامه، پین صندوقدار را وارد کنید.
Error updating currency,ابتدا پین فعلی را وارد کنید.
Error updating item details,پین فعلی را وارد کنید، سپس یک پین جدید انتخاب کنید.
Est. Purchase,گرم های معتبر را برای بارکد مقیاس وارد کنید
Est. Value,ورودی ها
Event-loop lag measures how busy your browser is. Lower is better.,خطا در دسترسی به دوربین:
Every,خطا در محاسبه قیمت ها
Exchange Rate,خطا در واکشی موجودی مشتری
Expand item details,خطا در محاسبات تغییر!
Expected Amount (In Company Currency),خطا در بارگیری داده ها
Expected Cash,خطا در بارگیری جزئیات فاکتور
Expected cash on hand grouped by currency,خطا در پردازش فاکتور
Expected vs Actual,خطا در پردازش پرداخت
Expense,خطا در جستجوی فاکتورها
Expense Account (Optional Override),خطا در ارسال فاکتور:
Expense account is required.,خطا در ارسال فاکتور: {0}
Expenses and deposits posted during this shift,خطا در ارسال فاکتور: پاسخی از طرف سرور دریافت نشد
Expired,خطا در به‌روزرسانی ارز
Failed to auto reconcile payments.,خطا در به‌روزرسانی جزئیات مورد
Failed to cancel cash movement,برآورد
Failed to clear cache,خرید
Failed to create item,برآورد
Failed to create supplier,ارزش
Failed to delete cash movement,تاخیر حلقه رویداد میزان شلوغی مرورگر شما را اندازه گیری می کند.
Failed to generate scale barcode. Using item barcode only.,پایین تر بهتر است
Failed to load cash movement context.,هر
Failed to load dashboard data.,نرخ ارز
Failed to reload invoice from server,جزئیات مورد را بزرگ کنید
Failed to submit cash movement,مبلغ مورد انتظار (به واحد پول شرکت)
Failed to sync offline cash movements,پول نقد مورد انتظار
Fast cashier actions for active shifts.,وجه نقد مورد انتظار دسته بندی شده بر اساس ارز
Fast Moving Items,مورد انتظار در مقابل واقعی
Fees,هزینه
Fetch the latest offline prerequisite updates,حساب هزینه (نسخ اختیاری)
Find a sales order quickly and load it into the current sale.,حساب هزینه مورد نیاز است.
Fixing payment amounts for return invoice...,هزینه ها و سپرده های ثبت شده در این شیفت
Flash Off,منقضی شده است
Flash On,تطبیق خودکار پرداخت ها انجام نشد.
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.",حرکت نقدی لغو نشد
Free,حافظه پنهان پاک نشد
Free Qty,مورد ایجاد نشد
Frequency,تامین کننده ایجاد نشد
from,حرکت پول نقد حذف نشد
From Date,بارکد مقیاس تولید نشد.
Fulfillment Details,فقط با استفاده از بارکد مورد.
Full Name,زمینه حرکت نقدی بارگیری نشد.
Gain,داده های داشبورد بارگیری نشد.
Generate a fresh prepaid card and start it with an opening balance.,بارگیری مجدد فاکتور از سرور انجام نشد
Generate and install the certificate to allow fully silent printing without trust prompts.,حرکت نقدی ارسال نشد
Generate Certificate,همگام سازی حرکات نقدی آفلاین انجام نشد
Generated scale barcode: {0},اقدامات صندوقدار سریع برای شیفت های فعال.
Get Payments,اقلام با حرکت سریع
Gift Card,هزینه ها
Gift card amount must be greater than zero.,آخرین به‌روزرسانی‌های پیش‌نیاز آفلاین را دریافت کنید
Gift Card Code,یک سفارش فروش را به سرعت پیدا کنید و آن را در فروش فعلی بارگذاری کنید.
Gift card code is required for redemption,تثبیت مبالغ پرداخت برای فاکتور برگشتی...
Gift card code is required.,فلاش خاموش
Gift card issued successfully.,فلاش روشن
Gift card loaded successfully.,"برای اقلام ""دسته محصول""، انبار، شماره سریال و شماره دسته از جدول ""لیست بسته بندی"" در نظر گرفته می شود."
Gift Card Management,اگر انبار و شماره دسته‌ای برای همه اقلام بسته‌بندی برای هر یک از آیتم‌های «بسته محصول» یکسان باشد، این مقادیر می‌توانند در جدول کالای اصلی وارد شوند.
Gift card payment,"مقادیر به جدول ""لیست بسته بندی"" کپی می شود."
Gift card redemption requires an online connection,رایگان
Gift card topped up successfully.,تعداد رایگان
Gift Cards,فرکانس
Go Offline,از
Go Online,از تاریخ
Go to Frappe Desk,جزئیات تحقق
Grand Total,نام کامل
Gross Margin,به دست آوردن
Gross Profit,یک کارت پیش‌پرداخت تازه ایجاد کنید و آن را با موجودی افتتاحیه شروع کنید.
Gross Sales,گواهی را ایجاد و نصب کنید تا امکان چاپ کاملا بی صدا و بدون درخواست اعتماد فراهم شود.
Group not found,تولید گواهی
"Grouped controls for terminal, UI, and session settings.",بارکد مقیاس تولید شده: {0}
Grouped totals for each payment method and currency,پرداخت ها را دریافت کنید
Hide,کارت هدیه
Hide Gift Card,مبلغ کارت هدیه باید بیشتر از صفر باشد.
Hide Non Essential Fields,کد کارت هدیه
Hide quantity decimals,کد کارت هدیه برای بازخرید الزامی است
Hide search tools,کد کارت هدیه الزامی است.
Hide zero rated items,کارت هدیه با موفقیت صادر شد.
High,کارت هدیه با موفقیت بارگیری شد.
History,مدیریت کارت هدیه
Hourly (Today),پرداخت کارت هدیه
How this section works,بازخرید کارت هدیه نیاز به اتصال آنلاین دارد
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.",کارت هدیه با موفقیت تکمیل شد.
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.",کارت های هدیه
Import the certificate into QZ Tray and restart QZ Tray on each POS machine.,آفلاین شوید
In,برو آنلاین
In stock: {0},به میز فراپه بروید
Include Batch / Serial,کل بزرگ
Include Price,حاشیه ناخالص
Increase quantity,سود ناخالص
IndexedDB,فروش ناخالص
Initial Amount,گروه پیدا نشد
Initialize your shift with opening balances,کنترل‌های گروه‌بندی شده برای تنظیمات ترمینال، رابط کاربری و تنظیمات جلسه.
Initializing application...,در حال راه اندازی برنامه...
"Inspect cache, sync, and prerequisite status",حافظه پنهان، همگام سازی و وضعیت پیش نیاز را بررسی کنید
Installed Applications,برنامه های کاربردی نصب شده
Insufficient stock:\n{0},موجودی کافی نیست:\n{0}
Invalid rate,نرخ نامعتبر است
Inventory Status Report,گزارش وضعیت موجودی
Invoice,فاکتور
Invoice {0} is Submitted,فاکتور {0} ارسال شد
Invoice {0} processed successfully,فاکتور {0} با موفقیت پردازش شد
Invoice {0} submission failed,فاکتور {0} ارسال نشد
Invoice {0} was already submitted,فاکتور {0} قبلا ارسال شده بود
Invoice Adjustments,تنظیمات فاکتور
Invoice Change,تغییر فاکتور
Invoice Details,جزئیات فاکتور
Invoice is still in draft after background submission.,فاکتور پس از ارسال پیش‌زمینه هنوز در پیش‌نویس است.
Invoice Items,اقلام فاکتور
Invoice Management,مدیریت فاکتور
Invoice Mgmt,فاکتور Mgmt
Invoice saved offline,فاکتور به صورت آفلاین ذخیره شد
Invoice submission failed,فاکتور ارسال نشد
Invoice Submitted,فاکتور ارسال شد
"Invoice value settled by loyalty points, not cash collection",ارزش فاکتور با امتیازات وفاداری تسویه می شود، نه جمع آوری نقدی
Invoices,فاکتورها
Invoices already past due date,فاکتورها از قبل تاریخ سررسید گذشته است
Invoices saved as POS Invoices,فاکتورها به عنوان فاکتورهای POS ذخیره می شوند
Invoices still carrying balances,فاکتورها همچنان دارای موجودی هستند
Issue Mode,حالت مشکل
Issue New Card,صدور کارت جدید
Issue Workflow,موضوع گردش کار
"Issue, top up, and check",صادر کنید، شارژ کنید و بررسی کنید
Item,مورد
Item / Product Sales Report,گزارش فروش اقلام / محصول
Item {0} added to invoice,مورد {0} به فاکتور اضافه شد
Item '{0}' has no barcode,"مورد ""{0}"" بدون بارکد است"
Item Code,کد مورد
Item created successfully,مورد با موفقیت ایجاد شد
Item is out of stock,موجودی کالا تمام شده است
Item Name,نام مورد
Item not found,مورد پیدا نشد
Item order updated,سفارش کالا به روز شد
Item Selector Settings,تنظیمات انتخابگر مورد
Items,موارد
Items added in POS will appear here automatically.,موارد اضافه شده در POS به طور خودکار در اینجا ظاهر می شوند.
Items added to invoice,موارد اضافه شده به فاکتور
Items per page,موارد در هر صفحه
Items Sold,اقلام فروخته شده
Items/Invoice,اقلام / فاکتور
Item-wise Profitability,سودآوری از نظر آیتم
Journal Entry,ورودی مجله
json,json
Just now,همین الان
Keep offline prerequisites healthy and recover stale data safely.,پیش نیازهای آفلاین را سالم نگه دارید و اطلاعات قدیمی را با خیال راحت بازیابی کنید.
Labels,برچسب ها
Language,زبان
Language will be changed to,زبان به تغییر خواهد کرد
"Language, theme, terminal tools, and session controls.",زبان، موضوع، ابزار ترمینال و کنترل‌های جلسه.
Last,آخرین
Last 14 Days (Paid vs Pending),14 روز گذشته (پرداخت در مقابل معلق)
Last 14 Days Activity,فعالیت 14 روز گذشته
Last 14 Days Gross Profit,سود ناخالص 14 روز گذشته
